Date,Time,Open,High,Low,Close,<TICKVOL>,Volume,<SPREAD>,Filename
2024-03-18,01:19:00,68331.11,68331.11,68272.51,68273.03,131,0,867,BTCUSD_M1.csv
2024-03-18,01:20:00,68273.03,68281.62,68158.65,68160.55,153,0,867,BTCUSD_M1.csv
2024-03-18,01:21:00,68160.78,68195.59,68143.37,68192.22,151,0,868,BTCUSD_M1.csv
2024-03-18,01:22:00,68193.08,68215.19,68147.29,68170.97,150,0,867,BTCUSD_M1.csv
2024-03-18,01:23:00,68172.36,68237.14,68144.48,68144.73,163,0,867,BTCUSD_M1.csv
2024-03-18,01:24:00,68144.73,68147.34,68085.8,68132.15,147,0,868,BTCUSD_M1.csv
2024-03-18,01:25:00,68132.15,68142.51,68059.36,68095.62,168,0,868,BTCUSD_M1.csv
2024-03-18,01:26:00,68095.79,68141.01,68095.62,68133.36,150,0,868,BTCUSD_M1.csv
2024-03-18,01:27:00,68134.03,68171.57,68090.88,68106.52,144,0,867,BTCUSD_M1.csv
2024-03-18,01:28:00,68105.02,68203.23,68105.02,68142.45,154,0,867,BTCUSD_M1.csv
2024-03-18,01:29:00,68142.45,68184.7,68120.22,68181.85,173,0,867,BTCUSD_M1.csv
2024-03-18,01:30:00,68181.93,68236.17,68176.36,68213.98,165,0,867,BTCUSD_M1.csv
2024-03-18,01:31:00,68212.88,68234.23,68199.02,68205.58,164,0,867,BTCUSD_M1.csv
2024-03-18,01:32:00,68205.54,68226.79,68157.71,68171.8,160,0,867,BTCUSD_M1.csv
2024-03-18,01:33:00,68171.82,68194.34,68120.83,68193.44,154,0,867,BTCUSD_M1.csv
2024-03-18,01:34:00,68193.44,68230.13,68188.38,68229.12,160,0,884,BTCUSD_M1.csv
2024-03-18,01:35:00,68229.45,68239.59,68194.33,68238.67,169,0,916,BTCUSD_M1.csv
2024-03-18,01:36:00,68238.68,68262.21,68190.67,68236.92,151,0,867,BTCUSD_M1.csv
2024-03-18,01:37:00,68232.99,68271.14,68206.1,68260.89,166,0,884,BTCUSD_M1.csv
2024-03-18,01:38:00,68261.47,68291.11,68235.57,68276.78,155,0,866,BTCUSD_M1.csv
2024-03-18,01:39:00,68276.78,68316.95,68272.55,68272.55,175,0,866,BTCUSD_M1.csv
2024-03-18,01:40:00,68272.6,68278.41,68246.24,68251.52,134,0,866,BTCUSD_M1.csv
2024-03-18,01:41:00,68251.52,68275.87,68241.53,68244.25,130,0,867,BTCUSD_M1.csv
2024-03-18,01:42:00,68244.25,68244.53,68214.57,68236.6,113,0,866,BTCUSD_M1.csv
2024-03-18,01:43:00,68236.6,68264.51,68234.68,68241.83,136,0,867,BTCUSD_M1.csv
2024-03-18,01:44:00,68241.84,68257.59,68223.02,68246.76,141,0,867,BTCUSD_M1.csv
2024-03-18,01:45:00,68246.76,68314.51,68240.48,68314.37,132,0,866,BTCUSD_M1.csv
2024-03-18,01:46:00,68314.72,68360.34,68296.35,68353.81,140,0,867,BTCUSD_M1.csv
2024-03-18,01:47:00,68353.84,68390.62,68335.63,68365.84,142,0,867,BTCUSD_M1.csv
2024-03-18,01:48:00,68365.84,68387.31,68365.47,68379.44,139,0,867,BTCUSD_M1.csv
2024-03-18,01:49:00,68379.44,68408.26,68371.78,68371.78,112,0,866,BTCUSD_M1.csv
2024-03-18,01:50:00,68367.27,68405.07,68367.27,68370.18,129,0,866,BTCUSD_M1.csv
2024-03-18,01:51:00,68369.63,68371.78,68349.96,68364.02,113,0,867,BTCUSD_M1.csv
2024-03-18,01:52:00,68379.62,68403.4,68376.81,68381.34,130,0,867,BTCUSD_M1.csv
2024-03-18,01:53:00,68381.37,68479.94,68378.58,68473.6,143,0,866,BTCUSD_M1.csv
2024-03-18,01:54:00,68473.63,68631.79,68469.57,68600.74,161,0,866,BTCUSD_M1.csv
2024-03-18,01:55:00,68591.7,68604.94,68551.15,68569.57,160,0,867,BTCUSD_M1.csv
2024-03-18,01:56:00,68569.56,68571.1,68444.59,68455.38,162,0,866,BTCUSD_M1.csv
2024-03-18,01:57:00,68453.97,68456.59,68371.74,68426.37,164,0,866,BTCUSD_M1.csv
2024-03-18,01:58:00,68426.37,68427.62,68378.24,68384.51,152,0,867,BTCUSD_M1.csv
2024-03-18,01:59:00,68384.51,68390.15,68362.06,68371.28,147,0,866,BTCUSD_M1.csv
2024-03-18,02:00:00,68372.14,68402.44,68307.84,68380.45,160,0,867,BTCUSD_M1.csv
2024-03-18,02:01:00,68386.21,68390.11,68286.8,68288.0,168,0,930,BTCUSD_M1.csv
2024-03-18,02:02:00,68288.47,68300.38,68268.45,68269.65,142,0,866,BTCUSD_M1.csv
2024-03-18,02:03:00,68270.28,68290.86,68242.45,68289.6,161,0,866,BTCUSD_M1.csv
2024-03-18,02:04:00,68289.61,68290.96,68240.82,68273.61,160,0,866,BTCUSD_M1.csv
2024-03-18,02:05:00,68274.37,68292.1,68204.92,68206.19,160,0,916,BTCUSD_M1.csv
2024-03-18,02:06:00,68206.97,68229.96,68173.67,68196.64,150,0,867,BTCUSD_M1.csv
2024-03-18,02:07:00,68196.64,68228.92,68154.33,68176.05,158,0,868,BTCUSD_M1.csv
2024-03-18,02:08:00,68176.04,68176.04,68096.55,68121.71,175,0,869,BTCUSD_M1.csv
2024-03-18,02:09:00,68121.93,68122.7,68002.28,68049.73,184,0,869,BTCUSD_M1.csv
2024-03-18,02:10:00,68049.49,68059.17,67984.09,68007.05,181,0,869,BTCUSD_M1.csv
2024-03-18,02:11:00,67999.49,68065.61,67990.84,68065.61,173,0,868,BTCUSD_M1.csv
2024-03-18,02:12:00,68063.08,68064.91,67969.74,67969.74,142,0,869,BTCUSD_M1.csv
2024-03-18,02:13:00,67970.66,68037.34,67935.67,68012.72,173,0,868,BTCUSD_M1.csv
2024-03-18,02:14:00,68011.45,68011.45,67836.69,67847.23,168,0,869,BTCUSD_M1.csv
2024-03-18,02:15:00,67845.53,67920.55,67715.47,67914.84,181,0,924,BTCUSD_M1.csv
2024-03-18,02:16:00,67912.93,68006.25,67884.65,67985.14,172,0,869,BTCUSD_M1.csv
2024-03-18,02:17:00,67985.34,68041.99,67959.48,68006.49,172,0,868,BTCUSD_M1.csv
2024-03-18,02:18:00,68005.84,68065.56,67997.35,68020.93,156,0,868,BTCUSD_M1.csv
2024-03-18,02:19:00,68021.55,68071.71,67969.58,68030.28,165,0,904,BTCUSD_M1.csv
2024-03-18,02:20:00,68030.27,68112.29,68029.68,68059.75,160,0,868,BTCUSD_M1.csv
2024-03-18,02:21:00,68060.71,68120.56,68043.84,68120.43,174,0,869,BTCUSD_M1.csv
2024-03-18,02:22:00,68120.61,68142.74,68094.04,68094.71,167,0,868,BTCUSD_M1.csv
2024-03-18,02:23:00,68094.72,68096.12,68025.3,68054.07,148,0,868,BTCUSD_M1.csv
2024-03-18,02:24:00,68054.4,68074.44,68014.58,68024.2,150,0,868,BTCUSD_M1.csv
2024-03-18,02:25:00,68024.03,68025.54,67886.6,67915.3,163,0,868,BTCUSD_M1.csv
2024-03-18,02:26:00,67900.45,67922.34,67817.27,67818.56,171,0,868,BTCUSD_M1.csv
2024-03-18,02:27:00,67819.43,67881.77,67819.43,67879.6,171,0,868,BTCUSD_M1.csv
2024-03-18,02:28:00,67879.54,67924.45,67837.79,67924.45,153,0,923,BTCUSD_M1.csv
2024-03-18,02:29:00,67924.89,67924.89,67845.02,67915.34,169,0,868,BTCUSD_M1.csv
2024-03-18,02:30:00,67919.9,67959.56,67853.17,67931.91,156,0,929,BTCUSD_M1.csv
2024-03-18,02:31:00,67931.91,67952.21,67872.73,67929.35,155,0,868,BTCUSD_M1.csv
2024-03-18,02:32:00,67929.35,67937.45,67851.53,67867.76,152,0,868,BTCUSD_M1.csv
2024-03-18,02:33:00,67867.76,67891.85,67754.52,67783.71,153,0,867,BTCUSD_M1.csv
2024-03-18,02:34:00,67787.86,67840.38,67787.86,67827.26,166,0,868,BTCUSD_M1.csv
2024-03-18,02:35:00,67827.3,67827.3,67553.08,67572.32,168,0,867,BTCUSD_M1.csv
2024-03-18,02:36:00,67571.12,67636.2,67501.6,67594.2,185,0,867,BTCUSD_M1.csv
2024-03-18,02:37:00,67606.02,67658.85,67504.06,67550.0,176,0,952,BTCUSD_M1.csv
2024-03-18,02:38:00,67550.67,67560.95,67424.02,67467.83,175,0,867,BTCUSD_M1.csv
2024-03-18,02:39:00,67467.88,67472.65,67310.37,67362.38,189,0,868,BTCUSD_M1.csv
2024-03-18,02:40:00,67363.42,67450.77,67259.44,67450.77,188,0,868,BTCUSD_M1.csv
2024-03-18,02:41:00,67454.14,67536.85,67403.3,67534.67,184,0,898,BTCUSD_M1.csv
2024-03-18,02:42:00,67533.19,67592.41,67409.83,67575.09,184,0,876,BTCUSD_M1.csv
2024-03-18,02:43:00,67575.05,67576.9,67456.17,67456.17,181,0,981,BTCUSD_M1.csv
2024-03-18,02:44:00,67457.66,67463.3,67424.17,67458.14,177,0,867,BTCUSD_M1.csv
2024-03-18,02:45:00,67450.33,67470.53,67368.12,67388.15,172,0,867,BTCUSD_M1.csv
2024-03-18,02:46:00,67388.16,67473.47,67386.95,67430.79,184,0,867,BTCUSD_M1.csv
2024-03-18,02:47:00,67430.95,67480.56,67379.38,67478.53,168,0,866,BTCUSD_M1.csv
2024-03-18,02:48:00,67479.79,67479.79,67323.13,67434.21,167,0,867,BTCUSD_M1.csv
2024-03-18,02:49:00,67434.36,67449.44,67333.13,67398.16,178,0,866,BTCUSD_M1.csv
2024-03-18,02:50:00,67398.87,67412.76,67322.43,67324.34,173,0,866,BTCUSD_M1.csv
2024-03-18,02:51:00,67324.55,67370.96,67280.05,67319.73,172,0,866,BTCUSD_M1.csv
2024-03-18,02:52:00,67319.75,67372.99,67282.0,67372.29,176,0,927,BTCUSD_M1.csv
2024-03-18,02:53:00,67371.67,67429.03,67341.09,67418.82,174,0,865,BTCUSD_M1.csv
2024-03-18,02:54:00,67419.06,67436.96,67368.31,67422.59,167,0,896,BTCUSD_M1.csv
2024-03-18,02:55:00,67411.66,67452.03,67404.24,67442.62,173,0,897,BTCUSD_M1.csv
2024-03-18,02:56:00,67442.63,67456.62,67344.21,67386.54,175,0,866,BTCUSD_M1.csv
2024-03-18,02:57:00,67386.78,67436.24,67382.74,67402.56,171,0,881,BTCUSD_M1.csv
2024-03-18,02:58:00,67412.09,67420.18,67274.45,67300.45,178,0,955,BTCUSD_M1.csv
2024-03-18,02:59:00,67300.58,67325.77,67266.91,67280.65,177,0,866,BTCUSD_M1.csv
2024-03-18,03:00:00,67276.77,67330.51,67246.41,67251.25,175,0,865,BTCUSD_M1.csv
2024-03-18,03:01:00,67252.46,67260.16,67082.0,67108.33,173,0,865,BTCUSD_M1.csv
2024-03-18,03:02:00,67107.6,67107.6,66951.22,66960.73,181,0,866,BTCUSD_M1.csv
2024-03-18,03:03:00,66962.33,67005.25,66832.34,66966.41,185,0,866,BTCUSD_M1.csv
2024-03-18,03:04:00,66960.41,66986.06,66788.8,66852.22,183,0,911,BTCUSD_M1.csv
2024-03-18,03:05:00,66851.36,66954.83,66825.07,66894.69,182,0,866,BTCUSD_M1.csv
2024-03-18,03:06:00,66894.93,66991.77,66794.95,66818.13,192,0,937,BTCUSD_M1.csv
2024-03-18,03:07:00,66817.79,66959.87,66781.6,66886.86,184,0,866,BTCUSD_M1.csv
2024-03-18,03:08:00,66883.13,66968.49,66831.92,66962.51,182,0,866,BTCUSD_M1.csv
2024-03-18,03:09:00,66962.29,67021.95,66923.78,67011.64,173,0,881,BTCUSD_M1.csv
2024-03-18,03:10:00,67011.71,67105.69,66972.82,67081.83,181,0,866,BTCUSD_M1.csv
2024-03-18,03:11:00,67080.23,67240.86,67051.48,67240.1,174,0,865,BTCUSD_M1.csv
2024-03-18,03:12:00,67239.76,67359.25,67239.76,67358.34,180,0,866,BTCUSD_M1.csv
2024-03-18,03:13:00,67358.09,67430.77,67349.89,67417.17,161,0,865,BTCUSD_M1.csv
2024-03-18,03:14:00,67416.55,67464.66,67389.98,67432.48,158,0,866,BTCUSD_M1.csv
2024-03-18,03:15:00,67432.92,67552.17,67429.6,67531.11,171,0,867,BTCUSD_M1.csv
2024-03-18,03:16:00,67531.97,67578.6,67475.9,67554.82,173,0,867,BTCUSD_M1.csv
2024-03-18,03:17:00,67554.83,67633.47,67521.18,67588.83,164,0,867,BTCUSD_M1.csv
2024-03-18,03:18:00,67599.24,67645.77,67562.91,67563.43,149,0,867,BTCUSD_M1.csv
2024-03-18,03:19:00,67563.51,67584.7,67466.78,67466.78,173,0,866,BTCUSD_M1.csv
2024-03-18,03:20:00,67465.5,67586.6,67465.5,67560.97,171,0,866,BTCUSD_M1.csv
2024-03-18,03:21:00,67560.81,67610.77,67536.64,67610.17,167,0,866,BTCUSD_M1.csv
2024-03-18,03:22:00,67611.06,67611.06,67527.67,67578.21,171,0,866,BTCUSD_M1.csv
2024-03-18,03:23:00,67575.97,67586.78,67528.26,67586.24,162,0,867,BTCUSD_M1.csv
2024-03-18,03:24:00,67586.25,67587.77,67535.38,67537.62,145,0,943,BTCUSD_M1.csv
2024-03-18,03:25:00,67536.72,67549.88,67514.16,67514.16,153,0,866,BTCUSD_M1.csv
2024-03-18,03:26:00,67508.24,67516.52,67399.35,67440.51,163,0,931,BTCUSD_M1.csv
2024-03-18,03:27:00,67439.93,67498.44,67381.15,67381.15,164,0,866,BTCUSD_M1.csv
2024-03-18,03:28:00,67379.1,67379.1,67274.03,67277.16,175,0,899,BTCUSD_M1.csv
2024-03-18,03:29:00,67277.16,67298.36,67230.36,67283.44,175,0,867,BTCUSD_M1.csv
2024-03-18,03:30:00,67283.77,67386.47,67238.18,67362.95,181,0,866,BTCUSD_M1.csv
2024-03-18,03:31:00,67360.17,67383.79,67279.89,67341.08,176,0,867,BTCUSD_M1.csv
2024-03-18,03:32:00,67341.03,67490.67,67339.85,67475.11,167,0,867,BTCUSD_M1.csv
2024-03-18,03:33:00,67475.11,67477.26,67388.33,67406.46,168,0,866,BTCUSD_M1.csv
2024-03-18,03:34:00,67405.17,67432.37,67360.14,67429.32,169,0,866,BTCUSD_M1.csv
2024-03-18,03:35:00,67450.0,67467.7,67412.92,67416.84,160,0,866,BTCUSD_M1.csv
2024-03-18,03:36:00,67417.16,67439.62,67375.9,67378.44,169,0,866,BTCUSD_M1.csv
2024-03-18,03:37:00,67376.66,67415.63,67375.67,67411.53,165,0,866,BTCUSD_M1.csv
2024-03-18,03:38:00,67411.6,67411.63,67376.45,67376.85,164,0,947,BTCUSD_M1.csv
2024-03-18,03:39:00,67376.87,67376.87,67299.72,67339.82,152,0,867,BTCUSD_M1.csv
2024-03-18,03:40:00,67339.83,67424.78,67327.31,67422.76,171,0,901,BTCUSD_M1.csv
2024-03-18,03:41:00,67423.34,67434.22,67377.62,67395.78,155,0,867,BTCUSD_M1.csv
2024-03-18,03:42:00,67395.31,67400.04,67306.9,67370.9,171,0,868,BTCUSD_M1.csv
2024-03-18,03:43:00,67369.73,67383.31,67326.19,67326.19,164,0,922,BTCUSD_M1.csv
2024-03-18,03:44:00,67326.8,67429.9,67319.19,67420.73,157,0,868,BTCUSD_M1.csv
2024-03-18,03:45:00,67421.47,67451.56,67409.69,67416.72,164,0,869,BTCUSD_M1.csv
2024-03-18,03:46:00,67417.56,67481.54,67416.81,67481.54,161,0,868,BTCUSD_M1.csv
2024-03-18,03:47:00,67481.54,67591.45,67476.89,67586.6,158,0,868,BTCUSD_M1.csv
2024-03-18,03:48:00,67586.6,67605.62,67569.36,67603.49,140,0,869,BTCUSD_M1.csv
2024-03-18,03:49:00,67605.53,67605.75,67563.54,67563.96,140,0,869,BTCUSD_M1.csv
2024-03-18,03:50:00,67563.96,67606.37,67563.96,67606.36,136,0,869,BTCUSD_M1.csv
2024-03-18,03:51:00,67604.79,67665.74,67593.92,67653.21,140,0,870,BTCUSD_M1.csv
2024-03-18,03:52:00,67653.21,67738.26,67653.19,67693.0,152,0,871,BTCUSD_M1.csv
2024-03-18,03:53:00,67692.64,67723.1,67647.46,67713.93,168,0,931,BTCUSD_M1.csv
2024-03-18,03:54:00,67714.22,67736.06,67690.29,67733.28,159,0,870,BTCUSD_M1.csv
2024-03-18,03:55:00,67733.5,67733.5,67656.4,67670.44,165,0,870,BTCUSD_M1.csv
2024-03-18,03:56:00,67670.46,67681.84,67637.52,67643.97,157,0,870,BTCUSD_M1.csv
2024-03-18,03:57:00,67644.0,67697.19,67643.92,67650.19,148,0,870,BTCUSD_M1.csv
2024-03-18,03:58:00,67650.45,67651.53,67588.18,67623.7,140,0,932,BTCUSD_M1.csv
2024-03-18,03:59:00,67622.0,67639.52,67582.28,67605.27,162,0,911,BTCUSD_M1.csv
2024-03-18,04:00:00,67605.69,67661.19,67583.76,67600.2,143,0,870,BTCUSD_M1.csv
2024-03-18,04:01:00,67600.33,67644.31,67586.93,67586.93,139,0,870,BTCUSD_M1.csv
2024-03-18,04:02:00,67586.77,67615.32,67542.73,67592.88,166,0,871,BTCUSD_M1.csv
2024-03-18,04:03:00,67593.55,67602.62,67543.57,67549.74,169,0,871,BTCUSD_M1.csv
2024-03-18,04:04:00,67549.96,67599.57,67530.14,67577.11,149,0,872,BTCUSD_M1.csv
2024-03-18,04:05:00,67577.12,67591.62,67538.12,67587.49,151,0,872,BTCUSD_M1.csv
2024-03-18,04:06:00,67587.46,67604.99,67582.85,67586.56,146,0,871,BTCUSD_M1.csv
2024-03-18,04:07:00,67586.55,67653.98,67586.55,67635.83,147,0,872,BTCUSD_M1.csv
2024-03-18,04:08:00,67635.31,67658.58,67602.33,67658.51,157,0,914,BTCUSD_M1.csv
2024-03-18,04:09:00,67658.5,67716.27,67632.24,67705.92,145,0,872,BTCUSD_M1.csv
2024-03-18,04:10:00,67706.08,67734.52,67706.08,67712.1,142,0,871,BTCUSD_M1.csv
2024-03-18,04:11:00,67712.1,67714.42,67673.83,67713.52,147,0,872,BTCUSD_M1.csv
2024-03-18,04:12:00,67712.11,67727.53,67692.39,67726.57,150,0,872,BTCUSD_M1.csv
2024-03-18,04:13:00,67726.57,67745.22,67725.43,67744.93,126,0,871,BTCUSD_M1.csv
2024-03-18,04:14:00,67744.54,67744.54,67739.32,67740.22,103,0,871,BTCUSD_M1.csv
2024-03-18,04:15:00,67740.23,67740.67,67644.86,67651.91,128,0,872,BTCUSD_M1.csv
2024-03-18,04:16:00,67651.91,67679.07,67650.86,67651.29,142,0,872,BTCUSD_M1.csv
2024-03-18,04:17:00,67651.28,67652.2,67583.74,67584.37,155,0,872,BTCUSD_M1.csv
2024-03-18,04:18:00,67584.59,67600.57,67545.31,67552.95,130,0,872,BTCUSD_M1.csv
2024-03-18,04:19:00,67552.95,67586.87,67550.48,67569.84,116,0,872,BTCUSD_M1.csv
2024-03-18,04:20:00,67569.84,67622.01,67569.08,67571.36,149,0,871,BTCUSD_M1.csv
2024-03-18,04:21:00,67571.36,67575.11,67528.18,67552.39,140,0,871,BTCUSD_M1.csv
2024-03-18,04:22:00,67552.39,67556.72,67476.51,67482.76,164,0,871,BTCUSD_M1.csv
2024-03-18,04:23:00,67482.75,67491.95,67454.41,67474.73,156,0,871,BTCUSD_M1.csv
2024-03-18,04:24:00,67478.71,67545.94,67478.71,67543.15,158,0,871,BTCUSD_M1.csv
2024-03-18,04:25:00,67539.1,67539.1,67460.53,67490.53,142,0,871,BTCUSD_M1.csv
2024-03-18,04:26:00,67490.54,67492.45,67462.73,67474.83,137,0,870,BTCUSD_M1.csv
