Date,Time,Open,High,Low,Close,Volume,<VOL>,<SPREAD>
2024-06-21,03:00:00,5546.0,5549.75,5545.0,5549.0,3434,6061,25
2024-06-21,06:00:00,5549.0,5550.75,5526.75,5531.5,18778,34623,0
2024-06-21,09:00:00,5531.75,5543.75,5529.0,5534.5,17159,32059,0
2024-06-21,12:00:00,5534.5,5543.5,5519.5,5537.25,129605,254987,0
2024-06-21,15:00:00,5537.25,5545.75,5524.25,5528.25,104038,217613,0
2024-06-21,18:00:00,5528.5,5541.75,5526.25,5536.75,72241,157047,0
2024-06-23,21:00:00,5538.25,5540.0,5536.25,5537.0,4214,6953,0
2024-06-24,00:00:00,5536.75,5538.25,5520.0,5525.0,14037,23248,0
2024-06-24,03:00:00,5525.0,5534.5,5524.75,5533.75,5654,9530,25
2024-06-24,06:00:00,5534.0,5546.0,5533.25,5542.75,14284,27383,0
2024-06-24,09:00:00,5542.25,5544.0,5534.0,5537.5,14153,25701,0
2024-06-24,12:00:00,5537.75,5558.5,5525.75,5548.75,138804,286643,0
2024-06-24,15:00:00,5549.0,5552.75,5524.25,5528.25,114513,248908,0
2024-06-24,18:00:00,5528.25,5535.0,5510.25,5515.5,92923,201764,0
2024-06-24,21:00:00,5515.75,5519.5,5515.25,5519.25,4211,6629,0
2024-06-25,00:00:00,5519.25,5520.0,5513.25,5519.25,6156,9814,0
2024-06-25,03:00:00,5519.25,5525.75,5519.25,5524.0,4914,8714,0
2024-06-25,06:00:00,5524.0,5524.25,5511.0,5523.0,16643,29918,0
2024-06-25,09:00:00,5522.75,5529.25,5521.75,5526.5,14795,27929,0
2024-06-25,12:00:00,5526.5,5530.5,5517.5,5524.0,94018,199480,0
2024-06-25,15:00:00,5524.25,5532.25,5511.75,5527.0,98167,229125,0
2024-06-25,18:00:00,5527.25,5539.75,5525.25,5535.5,70595,176974,0
2024-06-25,21:00:00,5536.0,5537.75,5533.5,5534.0,3562,5592,25
2024-06-26,00:00:00,5534.25,5541.75,5533.25,5540.5,6592,10526,0
2024-06-26,03:00:00,5540.5,5543.5,5538.0,5543.25,4458,7829,0
2024-06-26,06:00:00,5543.25,5552.0,5540.0,5548.75,12596,24352,0
2024-06-26,09:00:00,5548.75,5549.0,5532.5,5536.5,16339,31126,25
2024-06-26,12:00:00,5536.5,5536.75,5518.0,5528.5,103266,209305,0
2024-06-26,15:00:00,5528.5,5541.5,5516.25,5535.0,106460,233192,0
2024-06-26,18:00:00,5534.75,5549.0,5527.5,5533.75,73753,167922,0
2024-06-26,21:00:00,5533.25,5536.0,5523.0,5525.0,6595,10859,0
2024-06-27,00:00:00,5525.25,5527.5,5516.0,5525.0,10157,17430,0
2024-06-27,03:00:00,5525.0,5532.0,5521.75,5531.25,4899,7972,0
2024-06-27,06:00:00,5531.5,5535.75,5528.0,5531.75,10834,18743,0
2024-06-27,09:00:00,5531.75,5538.75,5530.5,5534.5,11688,20795,0
2024-06-27,12:00:00,5534.25,5555.0,5529.75,5545.0,128589,265273,0
2024-06-27,15:00:00,5545.0,5548.5,5530.25,5541.75,94731,226632,0
2024-06-27,18:00:00,5541.75,5551.75,5528.5,5549.25,87062,211299,0
2024-06-27,21:00:00,5548.75,5555.25,5547.25,5555.0,3958,6084,0
2024-06-28,00:00:00,5555.0,5563.5,5551.5,5561.5,11576,18321,0
2024-06-28,03:00:00,5561.5,5562.25,5556.0,5557.25,5201,8974,0
2024-06-28,06:00:00,5557.25,5563.75,5556.75,5563.25,11300,19840,0
2024-06-28,09:00:00,5563.0,5567.25,5562.75,5565.0,10414,19697,0
2024-06-28,12:00:00,5564.75,5585.0,5547.75,5568.0,155396,323194,0
2024-06-28,15:00:00,5567.75,5568.25,5535.5,5541.0,141548,328161,0
2024-06-28,18:00:00,5541.0,5547.25,5510.5,5533.0,136582,291269,0
2024-06-30,21:00:00,5534.0,5536.75,5527.75,5529.5,11395,18335,0
2024-07-01,00:00:00,5529.5,5538.0,5526.25,5536.25,9857,15964,0
2024-07-01,03:00:00,5536.5,5539.0,5533.0,5538.5,6038,10023,0
2024-07-01,06:00:00,5538.75,5541.25,5523.75,5525.5,24022,43190,0
2024-07-01,09:00:00,5525.5,5536.25,5521.0,5535.5,15344,27009,0
2024-07-01,12:00:00,5535.25,5539.25,5504.5,5512.75,151675,323467,0
2024-07-01,15:00:00,5513.0,5534.5,5508.0,5530.0,78996,189797,0
2024-07-01,18:00:00,5530.0,5539.25,5518.25,5532.25,77435,203548,0
2024-07-01,21:00:00,5532.5,5534.5,5527.0,5529.0,4077,7358,25
2024-07-02,00:00:00,5529.0,5530.0,5519.25,5521.5,9928,17218,0
2024-07-02,03:00:00,5521.5,5527.5,5519.0,5526.75,5655,10541,0
2024-07-02,06:00:00,5526.75,5528.0,5508.0,5513.5,22076,41829,0
2024-07-02,09:00:00,5513.5,5515.75,5502.75,5508.75,18489,36697,0
2024-07-02,12:00:00,5508.75,5539.0,5506.75,5536.75,132328,300692,0
2024-07-02,15:00:00,5536.75,5554.0,5530.25,5551.75,87428,230665,0
2024-07-02,18:00:00,5551.75,5569.75,5551.5,5562.25,61446,169134,0
2024-07-02,21:00:00,5563.0,5565.75,5561.0,5562.25,3910,6802,0
2024-07-03,00:00:00,5562.25,5566.5,5561.25,5563.5,5761,10186,0
2024-07-03,03:00:00,5563.5,5565.0,5559.75,5563.0,4531,8581,25
2024-07-03,06:00:00,5563.25,5572.25,5563.0,5569.25,12422,24197,0
2024-07-03,09:00:00,5569.25,5571.5,5566.5,5568.5,9069,17635,25
2024-07-03,12:00:00,5568.5,5579.25,5560.0,5575.75,96667,211941,0
2024-07-03,15:00:00,5575.75,5595.5,5572.25,5590.5,65862,175193,0
2024-07-03,21:00:00,5590.5,5592.25,5586.25,5590.75,3471,5741,25
