Date,Time,Open,High,Low,Close,Volume,<VOL>,<SPREAD>
2024-06-17,00:00:00,5502.0,5502.5,5501.5,5502.0,324,727,25
2024-06-17,00:05:00,5502.0,5502.0,5500.75,5501.0,289,703,25
2024-06-17,00:10:00,5500.75,5501.0,5500.25,5501.0,197,378,0
2024-06-17,00:15:00,5501.25,5502.25,5501.0,5501.5,218,412,25
2024-06-17,00:20:00,5501.5,5502.25,5501.25,5501.25,100,181,25
2024-06-17,00:25:00,5501.25,5502.25,5501.25,5502.25,189,412,25
2024-06-17,00:30:00,5502.25,5503.0,5502.0,5502.5,113,227,25
2024-06-17,00:35:00,5502.75,5503.25,5501.75,5501.75,202,402,25
2024-06-17,00:40:00,5502.0,5502.25,5501.25,5501.5,92,183,25
2024-06-17,00:45:00,5501.5,5501.5,5501.0,5501.5,118,295,25
2024-06-17,00:50:00,5501.5,5502.5,5501.25,5502.25,206,490,25
2024-06-17,00:55:00,5502.25,5502.25,5501.0,5501.0,115,241,25
2024-06-17,01:00:00,5500.75,5501.0,5498.5,5498.75,330,735,25
2024-06-17,01:05:00,5498.5,5499.25,5498.0,5498.75,218,412,25
2024-06-17,01:10:00,5499.0,5499.25,5497.5,5497.75,167,346,25
2024-06-17,01:15:00,5497.5,5498.25,5497.25,5498.25,156,364,25
2024-06-17,01:20:00,5498.5,5498.75,5497.75,5498.0,135,272,25
2024-06-17,01:25:00,5497.75,5498.25,5497.5,5497.75,107,229,25
2024-06-17,01:30:00,5498.0,5499.25,5498.0,5499.0,113,210,25
2024-06-17,01:35:00,5499.25,5500.0,5499.0,5499.25,181,368,25
2024-06-17,01:40:00,5499.25,5500.0,5498.75,5498.75,142,325,25
2024-06-17,01:45:00,5499.25,5500.0,5499.25,5500.0,116,268,25
2024-06-17,01:50:00,5500.0,5500.0,5499.25,5499.75,77,167,25
2024-06-17,01:55:00,5499.5,5500.75,5499.5,5500.0,156,411,25
2024-06-17,02:00:00,5500.0,5501.75,5499.5,5500.75,243,550,25
2024-06-17,02:05:00,5501.0,5501.25,5500.5,5500.5,88,164,25
2024-06-17,02:10:00,5500.5,5501.25,5499.75,5501.25,177,428,25
2024-06-17,02:15:00,5501.25,5501.5,5500.5,5500.75,145,355,25
2024-06-17,02:20:00,5500.75,5501.0,5499.75,5499.75,78,167,25
2024-06-17,02:25:00,5499.75,5500.0,5498.5,5499.0,193,425,25
2024-06-17,02:30:00,5499.0,5500.0,5498.75,5499.75,93,206,25
2024-06-17,02:35:00,5499.75,5501.25,5499.5,5501.0,183,456,25
2024-06-17,02:40:00,5501.0,5501.0,5500.0,5500.5,108,228,25
2024-06-17,02:45:00,5500.5,5500.5,5500.25,5500.25,50,110,25
2024-06-17,02:50:00,5500.25,5500.25,5499.0,5500.0,60,121,25
2024-06-17,02:55:00,5499.75,5499.75,5499.0,5499.25,63,157,25
2024-06-17,03:00:00,5499.5,5500.0,5499.25,5500.0,91,238,25
2024-06-17,03:05:00,5500.0,5500.5,5499.75,5500.25,80,179,25
2024-06-17,03:10:00,5500.25,5500.5,5499.75,5500.0,72,122,25
2024-06-17,03:15:00,5500.0,5500.5,5500.0,5500.5,34,78,25
2024-06-17,03:20:00,5500.5,5500.75,5500.0,5500.0,54,105,25
2024-06-17,03:25:00,5500.25,5500.75,5500.25,5500.75,37,74,25
2024-06-17,03:30:00,5500.75,5501.5,5500.75,5500.75,148,343,25
2024-06-17,03:35:00,5500.5,5500.75,5500.0,5500.5,63,131,25
2024-06-17,03:40:00,5500.5,5500.75,5500.0,5500.5,105,272,25
2024-06-17,03:45:00,5500.5,5501.75,5500.5,5501.25,75,179,25
2024-06-17,03:50:00,5501.0,5501.25,5500.0,5500.25,109,244,25
2024-06-17,03:55:00,5500.25,5500.75,5500.0,5500.5,43,83,25
2024-06-17,04:00:00,5500.5,5501.25,5500.5,5501.25,82,178,25
2024-06-17,04:05:00,5501.25,5502.0,5500.75,5500.75,53,130,25
2024-06-17,04:10:00,5500.75,5501.0,5500.5,5500.75,54,112,25
2024-06-17,04:15:00,5500.75,5501.0,5500.5,5501.0,34,74,25
2024-06-17,04:20:00,5501.0,5501.25,5500.75,5500.75,29,62,25
2024-06-17,04:25:00,5500.5,5500.5,5500.25,5500.25,60,110,25
2024-06-17,04:30:00,5500.25,5500.25,5499.5,5500.0,140,331,0
2024-06-17,04:35:00,5500.0,5500.0,5499.75,5500.0,42,89,25
2024-06-17,04:40:00,5500.0,5500.25,5500.0,5500.0,45,124,25
2024-06-17,04:45:00,5499.75,5500.0,5499.5,5499.75,27,41,25
2024-06-17,04:50:00,5499.75,5500.0,5499.0,5499.0,45,94,25
2024-06-17,04:55:00,5499.0,5499.0,5498.5,5498.75,102,209,0
2024-06-17,05:00:00,5499.0,5499.0,5498.5,5498.5,78,192,25
2024-06-17,05:05:00,5498.5,5499.0,5498.0,5499.0,79,167,25
2024-06-17,05:10:00,5499.0,5499.75,5499.0,5499.5,93,230,25
2024-06-17,05:15:00,5499.5,5500.5,5499.5,5500.0,85,167,25
2024-06-17,05:20:00,5500.0,5500.25,5500.0,5500.0,64,129,25
2024-06-17,05:25:00,5500.0,5500.5,5499.75,5500.5,89,224,25
2024-06-17,05:30:00,5500.5,5502.25,5500.25,5502.0,172,354,25
2024-06-17,05:35:00,5501.75,5503.0,5501.5,5502.25,222,537,25
2024-06-17,05:40:00,5502.25,5502.5,5501.75,5502.25,121,273,25
2024-06-17,05:45:00,5502.5,5503.0,5502.0,5502.0,114,336,25
2024-06-17,05:50:00,5502.0,5502.25,5501.0,5501.5,149,400,25
2024-06-17,05:55:00,5501.5,5502.0,5501.0,5502.0,176,512,25
2024-06-17,06:00:00,5502.25,5502.5,5497.25,5498.75,925,2288,25
2024-06-17,06:05:00,5498.75,5499.75,5496.5,5497.25,478,1058,25
2024-06-17,06:10:00,5497.25,5499.0,5496.75,5498.75,316,798,25
2024-06-17,06:15:00,5499.0,5499.5,5497.5,5497.75,226,551,25
2024-06-17,06:20:00,5498.0,5502.25,5497.25,5501.75,495,1246,25
2024-06-17,06:25:00,5501.75,5502.25,5500.5,5501.25,390,1021,0
2024-06-17,06:30:00,5501.25,5503.0,5500.75,5502.5,216,489,25
2024-06-17,06:35:00,5502.5,5505.0,5502.0,5505.0,623,1324,25
2024-06-17,06:40:00,5504.75,5505.0,5502.5,5503.25,433,1094,25
2024-06-17,06:45:00,5503.25,5504.25,5502.75,5503.5,147,375,25
2024-06-17,06:50:00,5503.25,5504.25,5503.0,5504.0,239,547,0
2024-06-17,06:55:00,5504.25,5504.75,5503.25,5503.5,300,794,25
2024-06-17,07:00:00,5503.5,5505.0,5502.25,5504.5,838,2270,25
2024-06-17,07:05:00,5504.5,5506.75,5504.0,5506.0,740,1940,25
2024-06-17,07:10:00,5506.0,5507.0,5504.5,5506.75,644,1838,25
2024-06-17,07:15:00,5506.5,5508.75,5505.75,5508.5,728,1911,25
2024-06-17,07:20:00,5508.25,5509.0,5506.75,5507.25,604,1689,25
2024-06-17,07:25:00,5507.0,5507.75,5506.0,5507.25,660,2000,0
2024-06-17,07:30:00,5507.25,5509.25,5507.25,5507.5,647,1821,25
2024-06-17,07:35:00,5507.25,5507.5,5504.5,5504.75,554,1578,25
2024-06-17,07:40:00,5504.75,5505.25,5503.75,5504.25,344,957,25
2024-06-17,07:45:00,5504.25,5505.75,5504.0,5505.0,355,1015,25
