Date,Time,Open,High,Low,Close,Volume,<VOL>,<SPREAD>
2024-06-17,00:00:00,5502.0,5502.5,5501.5,5502.0,204,462,25
2024-06-17,00:02:00,5502.25,5502.5,5501.75,5502.5,76,164,25
2024-06-17,00:04:00,5502.5,5502.5,5501.5,5501.5,115,257,25
2024-06-17,00:06:00,5501.5,5502.0,5501.0,5501.0,126,342,25
2024-06-17,00:08:00,5501.25,5501.5,5500.75,5501.0,92,205,25
2024-06-17,00:10:00,5500.75,5500.75,5500.25,5500.75,125,255,0
2024-06-17,00:12:00,5500.5,5500.75,5500.25,5500.5,58,101,25
2024-06-17,00:14:00,5501.0,5501.75,5501.0,5501.75,82,149,25
2024-06-17,00:16:00,5501.75,5502.25,5501.25,5501.25,102,201,25
2024-06-17,00:18:00,5501.25,5501.75,5501.0,5501.5,48,84,25
2024-06-17,00:20:00,5501.5,5502.0,5501.5,5501.75,24,38,25
2024-06-17,00:22:00,5502.0,5502.25,5501.75,5502.0,42,82,25
2024-06-17,00:24:00,5502.25,5502.25,5501.25,5501.75,75,148,25
2024-06-17,00:26:00,5502.0,5502.25,5501.75,5502.0,56,107,25
2024-06-17,00:28:00,5502.0,5502.25,5501.75,5502.25,92,218,25
2024-06-17,00:30:00,5502.25,5503.0,5502.0,5502.0,69,142,25
2024-06-17,00:32:00,5502.0,5502.5,5502.0,5502.25,29,55,25
2024-06-17,00:34:00,5502.25,5503.0,5502.25,5503.0,87,174,25
2024-06-17,00:36:00,5503.0,5503.25,5502.5,5502.75,30,54,25
2024-06-17,00:38:00,5502.75,5502.75,5501.75,5501.75,100,204,25
2024-06-17,00:40:00,5502.0,5502.25,5502.0,5502.0,23,42,25
2024-06-17,00:42:00,5502.0,5502.0,5501.25,5501.25,27,51,25
2024-06-17,00:44:00,5501.25,5501.5,5501.0,5501.25,67,133,25
2024-06-17,00:46:00,5501.25,5501.5,5501.0,5501.5,30,108,25
2024-06-17,00:48:00,5501.25,5501.5,5501.25,5501.5,63,144,25
2024-06-17,00:50:00,5501.5,5502.0,5501.25,5502.0,76,191,25
2024-06-17,00:52:00,5502.0,5502.5,5501.75,5502.5,105,236,25
2024-06-17,00:54:00,5502.5,5502.5,5501.5,5501.5,45,107,25
2024-06-17,00:56:00,5502.0,5502.0,5501.75,5501.75,8,13,25
2024-06-17,00:58:00,5501.25,5501.5,5501.0,5501.0,87,184,25
2024-06-17,01:00:00,5500.75,5501.0,5499.5,5499.5,152,313,25
2024-06-17,01:02:00,5499.5,5499.75,5498.75,5499.0,117,275,25
2024-06-17,01:04:00,5499.0,5499.0,5498.5,5498.75,119,260,25
2024-06-17,01:06:00,5498.5,5498.75,5498.0,5498.25,81,156,25
2024-06-17,01:08:00,5498.0,5499.25,5498.0,5498.75,79,143,25
2024-06-17,01:10:00,5499.0,5499.25,5498.5,5498.75,43,85,25
2024-06-17,01:12:00,5498.75,5499.0,5498.25,5498.25,58,127,25
2024-06-17,01:14:00,5498.0,5498.0,5497.25,5497.75,94,188,25
2024-06-17,01:16:00,5497.5,5497.75,5497.25,5497.5,57,143,25
2024-06-17,01:18:00,5497.5,5498.25,5497.5,5498.25,71,167,25
2024-06-17,01:20:00,5498.5,5498.5,5498.0,5498.5,60,117,25
2024-06-17,01:22:00,5498.5,5498.75,5498.25,5498.25,40,83,25
2024-06-17,01:24:00,5498.25,5498.25,5497.75,5498.0,50,97,25
2024-06-17,01:26:00,5497.75,5498.0,5497.5,5497.5,40,99,25
2024-06-17,01:28:00,5497.75,5498.25,5497.75,5497.75,52,105,25
2024-06-17,01:30:00,5498.0,5499.0,5498.0,5499.0,56,104,25
2024-06-17,01:32:00,5498.75,5499.25,5498.75,5498.75,43,72,25
2024-06-17,01:34:00,5498.75,5499.25,5498.75,5499.0,27,53,25
2024-06-17,01:36:00,5499.25,5499.75,5499.25,5499.5,57,130,25
2024-06-17,01:38:00,5499.5,5500.0,5499.25,5499.25,111,219,25
2024-06-17,01:40:00,5499.25,5500.0,5499.25,5499.75,80,194,25
2024-06-17,01:42:00,5499.75,5499.75,5499.25,5499.25,45,110,25
2024-06-17,01:44:00,5499.0,5499.75,5498.75,5499.75,43,81,25
2024-06-17,01:46:00,5500.0,5500.0,5499.75,5499.75,40,97,25
2024-06-17,01:48:00,5499.75,5500.0,5499.25,5500.0,50,111,25
2024-06-17,01:50:00,5500.0,5500.0,5499.25,5499.25,29,57,25
2024-06-17,01:52:00,5499.25,5499.5,5499.25,5499.25,18,34,25
2024-06-17,01:54:00,5499.5,5500.0,5499.5,5499.75,68,164,25
2024-06-17,01:56:00,5500.0,5500.0,5499.75,5499.75,21,39,25
2024-06-17,01:58:00,5499.75,5500.75,5499.75,5500.0,97,284,25
2024-06-17,02:00:00,5500.0,5500.5,5499.5,5500.25,68,143,25
2024-06-17,02:02:00,5500.75,5501.75,5500.5,5500.75,160,377,25
2024-06-17,02:04:00,5500.75,5501.25,5500.75,5501.0,29,54,25
2024-06-17,02:06:00,5501.0,5501.25,5500.75,5500.75,19,29,25
2024-06-17,02:08:00,5501.0,5501.25,5500.5,5500.5,55,111,25
2024-06-17,02:10:00,5500.5,5500.75,5500.5,5500.5,31,75,25
2024-06-17,02:12:00,5500.5,5500.5,5499.75,5500.25,105,241,25
2024-06-17,02:14:00,5500.25,5501.5,5500.25,5501.25,58,152,25
2024-06-17,02:16:00,5501.0,5501.5,5500.5,5500.5,77,171,25
2024-06-17,02:18:00,5500.5,5500.75,5500.5,5500.75,51,144,25
2024-06-17,02:20:00,5500.75,5501.0,5500.25,5500.25,24,50,25
2024-06-17,02:22:00,5500.25,5500.5,5500.0,5500.0,33,87,25
2024-06-17,02:24:00,5500.25,5500.25,5499.5,5499.75,64,128,25
2024-06-17,02:26:00,5499.75,5500.0,5499.0,5499.25,85,204,25
2024-06-17,02:28:00,5499.25,5499.25,5498.5,5499.0,65,123,25
2024-06-17,02:30:00,5499.0,5499.5,5498.75,5499.5,15,19,25
2024-06-17,02:32:00,5499.5,5499.75,5499.25,5499.75,44,99,25
2024-06-17,02:34:00,5499.75,5500.0,5499.5,5499.5,49,128,25
2024-06-17,02:36:00,5499.5,5501.25,5499.5,5501.0,128,316,25
2024-06-17,02:38:00,5501.0,5501.25,5500.75,5501.0,40,100,25
2024-06-17,02:40:00,5501.0,5501.0,5500.5,5500.5,42,79,25
2024-06-17,02:42:00,5500.5,5500.5,5500.0,5500.0,43,98,25
2024-06-17,02:44:00,5500.5,5500.75,5500.25,5500.5,29,65,25
2024-06-17,02:46:00,5500.5,5500.5,5500.25,5500.5,22,51,25
2024-06-17,02:48:00,5500.25,5500.5,5500.25,5500.25,22,45,25
2024-06-17,02:50:00,5500.25,5500.25,5499.5,5499.5,19,40,25
2024-06-17,02:52:00,5499.5,5499.5,5499.0,5499.25,32,67,25
2024-06-17,02:54:00,5499.25,5500.0,5499.25,5499.75,10,15,25
2024-06-17,02:56:00,5499.75,5499.75,5499.0,5499.25,38,96,25
2024-06-17,02:58:00,5499.25,5499.25,5499.25,5499.25,24,60,25
2024-06-17,03:00:00,5499.5,5499.75,5499.25,5499.25,32,78,25
2024-06-17,03:02:00,5499.25,5499.75,5499.25,5499.75,36,93,25
2024-06-17,03:04:00,5499.75,5500.0,5499.75,5499.75,28,84,25
2024-06-17,03:06:00,5499.75,5500.25,5499.75,5500.25,41,94,25
2024-06-17,03:08:00,5500.5,5500.5,5500.0,5500.25,34,68,25
2024-06-17,03:10:00,5500.25,5500.5,5499.75,5499.75,53,91,25
2024-06-17,03:12:00,5499.75,5499.75,5499.75,5499.75,10,20,25
2024-06-17,03:14:00,5499.75,5500.25,5499.75,5500.25,21,45,25
2024-06-17,03:16:00,5500.25,5500.5,5500.25,5500.5,4,7,25
2024-06-17,03:18:00,5500.5,5500.5,5500.5,5500.5,18,37,25
2024-06-17,03:20:00,5500.5,5500.75,5500.5,5500.75,22,53,25
2024-06-17,03:22:00,5500.5,5500.75,5500.25,5500.25,19,28,25
2024-06-17,03:24:00,5500.25,5500.25,5500.0,5500.25,20,34,25
2024-06-17,03:26:00,5500.25,5500.5,5500.25,5500.5,14,36,25
2024-06-17,03:28:00,5500.5,5500.75,5500.5,5500.75,16,28,25
2024-06-17,03:30:00,5500.75,5501.5,5500.75,5501.0,112,277,25
2024-06-17,03:32:00,5500.75,5501.25,5500.75,5501.0,18,36,25
2024-06-17,03:34:00,5501.0,5501.25,5500.0,5500.25,47,85,25
2024-06-17,03:36:00,5500.25,5500.25,5500.25,5500.25,7,21,25
2024-06-17,03:38:00,5500.25,5500.75,5500.25,5500.5,27,55,25
2024-06-17,03:40:00,5500.5,5500.5,5500.0,5500.0,43,105,25
2024-06-17,03:42:00,5500.0,5500.75,5500.0,5500.25,56,150,25
2024-06-17,03:44:00,5500.25,5500.75,5500.25,5500.75,15,42,25
2024-06-17,03:46:00,5500.75,5501.75,5500.75,5501.5,50,119,25
2024-06-17,03:48:00,5501.5,5501.5,5501.0,5501.25,16,35,25
2024-06-17,03:50:00,5501.0,5501.25,5500.75,5500.75,53,121,25
2024-06-17,03:52:00,5500.5,5500.5,5500.25,5500.25,29,73,25
2024-06-17,03:54:00,5500.25,5500.5,5500.0,5500.25,41,79,25
2024-06-17,03:56:00,5500.25,5500.75,5500.25,5500.75,18,31,25
2024-06-17,03:58:00,5500.5,5500.5,5500.25,5500.5,11,23,25
2024-06-17,04:00:00,5500.5,5500.75,5500.5,5500.75,25,43,25
2024-06-17,04:02:00,5500.75,5501.25,5500.75,5501.25,28,60,25
2024-06-17,04:04:00,5501.25,5502.0,5501.0,5501.5,68,173,25
2024-06-17,04:06:00,5501.5,5501.5,5501.25,5501.25,11,28,25
2024-06-17,04:08:00,5501.0,5501.0,5500.75,5500.75,3,4,25
2024-06-17,04:10:00,5500.75,5501.0,5500.75,5501.0,13,32,25
2024-06-17,04:12:00,5501.0,5501.0,5500.75,5500.75,29,60,25
2024-06-17,04:14:00,5500.75,5500.75,5500.5,5500.75,12,20,25
2024-06-17,04:16:00,5500.75,5500.75,5500.5,5500.75,29,65,25
2024-06-17,04:18:00,5500.5,5501.0,5500.5,5501.0,5,9,25
2024-06-17,04:20:00,5501.0,5501.0,5501.0,5501.0,4,4,25
2024-06-17,04:22:00,5501.0,5501.25,5501.0,5501.0,22,52,25
2024-06-17,04:24:00,5500.75,5500.75,5500.5,5500.5,13,26,25
2024-06-17,04:26:00,5500.5,5500.5,5500.25,5500.25,28,49,25
2024-06-17,04:28:00,5500.25,5500.5,5500.25,5500.25,22,41,25
2024-06-17,04:30:00,5500.25,5500.25,5499.75,5499.75,47,84,0
2024-06-17,04:32:00,5499.75,5499.75,5499.5,5499.5,78,219,25
2024-06-17,04:34:00,5499.5,5500.0,5499.5,5500.0,39,80,25
2024-06-17,04:36:00,5499.75,5499.75,5499.75,5499.75,13,26,25
2024-06-17,04:38:00,5499.75,5500.0,5499.75,5500.0,5,11,25
