Date,Time,Open,High,Low,Close,<TICKVOL>,Volume,<SPREAD>,Filename
2024-03-28,05:30:00,69248.14,69350.32,69050.96,69069.96,2263,0,877,BTCUSD_M15_today.csv
2024-03-28,05:45:00,69070.07,69318.97,69053.68,69266.7,2199,0,881,BTCUSD_M15_today.csv
2024-03-28,06:00:00,69266.7,69509.21,69256.5,69508.49,2141,0,880,BTCUSD_M15_today.csv
2024-03-28,06:15:00,69508.49,69660.99,69444.36,69634.86,2044,0,881,BTCUSD_M15_today.csv
2024-03-28,06:30:00,69633.71,69733.65,69540.45,69666.28,2247,0,881,BTCUSD_M15_today.csv
2024-03-28,06:45:00,69666.61,69709.14,69581.8,69699.57,2155,0,885,BTCUSD_M15_today.csv
2024-03-28,07:00:00,69699.71,69772.64,69601.53,69625.45,1988,0,883,BTCUSD_M15_today.csv
2024-03-28,07:15:00,69625.45,69903.4,69587.4,69790.7,1387,0,882,BTCUSD_M15_today.csv
2024-03-28,07:30:00,69790.65,69792.5,69602.05,69736.01,1791,0,883,BTCUSD_M15_today.csv
2024-03-28,07:45:00,69736.02,69740.84,69610.23,69696.54,1394,0,883,BTCUSD_M15_today.csv
2024-03-28,08:00:00,69696.33,69979.87,69629.22,69971.92,2327,0,884,BTCUSD_M15_today.csv
2024-03-28,08:15:00,69971.94,70084.0,69864.28,70057.1,2536,0,882,BTCUSD_M15_today.csv
2024-03-28,08:30:00,70057.11,70361.23,69999.82,70339.74,2274,0,882,BTCUSD_M15_today.csv
2024-03-28,08:45:00,70339.47,70379.05,70175.14,70348.16,2257,0,881,BTCUSD_M15_today.csv
2024-03-28,09:00:00,70348.25,70445.59,70220.36,70253.85,2317,0,879,BTCUSD_M15_today.csv
2024-03-28,09:15:00,70255.26,70424.98,70178.57,70333.41,1896,0,875,BTCUSD_M15_today.csv
2024-03-28,09:30:00,70333.24,70420.56,70283.2,70334.9,2142,0,875,BTCUSD_M15_today.csv
2024-03-28,09:45:00,70335.15,70412.24,70226.54,70385.76,2221,0,876,BTCUSD_M15_today.csv
2024-03-28,10:00:00,70385.77,70571.18,70321.9,70331.27,2056,0,876,BTCUSD_M15_today.csv
2024-03-28,10:15:00,70330.8,70585.65,70286.64,70482.16,2156,0,876,BTCUSD_M15_today.csv
2024-03-28,10:30:00,70482.25,70710.03,70477.49,70630.28,2071,0,874,BTCUSD_M15_today.csv
2024-03-28,10:45:00,70630.28,70850.05,70540.2,70564.18,2377,0,874,BTCUSD_M15_today.csv
2024-03-28,11:00:00,70564.19,70919.24,70521.36,70738.67,2246,0,874,BTCUSD_M15_today.csv
2024-03-28,11:15:00,70738.68,70781.85,70590.22,70636.16,2019,0,874,BTCUSD_M15_today.csv
2024-03-28,11:30:00,70636.73,70703.79,70600.45,70678.19,2214,0,876,BTCUSD_M15_today.csv
2024-03-28,11:45:00,70678.68,70713.1,70512.16,70548.81,2046,0,877,BTCUSD_M15_today.csv
2024-03-28,12:00:00,70548.45,70670.02,70547.64,70549.22,1877,0,875,BTCUSD_M15_today.csv
2024-03-28,12:15:00,70552.41,70556.44,70326.64,70333.65,2261,0,874,BTCUSD_M15_today.csv
2024-03-28,12:30:00,70333.91,70567.76,70323.03,70561.8,2173,0,874,BTCUSD_M15_today.csv
2024-03-28,12:45:00,70562.12,70827.87,70556.21,70780.92,2179,0,874,BTCUSD_M15_today.csv
2024-03-28,13:00:00,70780.95,70938.06,70633.16,70779.08,2354,0,873,BTCUSD_M15_today.csv
2024-03-28,13:15:00,70779.08,70860.1,70717.56,70739.1,2041,0,877,BTCUSD_M15_today.csv
2024-03-28,13:30:00,70737.98,70780.99,70501.76,70542.35,2141,0,873,BTCUSD_M15_today.csv
2024-03-28,13:45:00,70542.17,70729.39,70527.45,70626.98,2038,0,875,BTCUSD_M15_today.csv
2024-03-28,14:00:00,70627.58,70797.23,70413.74,70481.82,2237,0,875,BTCUSD_M15_today.csv
2024-03-28,14:15:00,70481.81,70585.87,70360.32,70500.76,2181,0,875,BTCUSD_M15_today.csv
2024-03-28,14:30:00,70500.85,70613.01,70331.24,70528.07,2516,0,875,BTCUSD_M15_today.csv
2024-03-28,14:45:00,70527.78,70829.38,70356.1,70819.23,2333,0,873,BTCUSD_M15_today.csv
2024-03-28,15:00:00,70818.56,70877.59,70637.12,70731.97,2430,0,872,BTCUSD_M15_today.csv
2024-03-28,15:15:00,70731.97,71104.72,70391.91,71010.81,2473,0,871,BTCUSD_M15_today.csv
2024-03-28,15:30:00,71003.18,71343.81,70678.91,70934.5,2778,0,871,BTCUSD_M15_today.csv
2024-03-28,15:45:00,70934.85,70981.97,70729.81,70875.43,2619,0,870,BTCUSD_M15_today.csv
2024-03-28,16:00:00,70875.21,71217.08,70681.49,70779.16,2643,0,870,BTCUSD_M15_today.csv
2024-03-28,16:15:00,70779.19,71094.28,70691.5,71035.55,2504,0,868,BTCUSD_M15_today.csv
2024-03-28,16:30:00,71036.33,71477.28,71024.44,71269.62,2724,0,867,BTCUSD_M15_today.csv
2024-03-28,16:45:00,71270.45,71552.63,71244.9,71539.07,2680,0,865,BTCUSD_M15_today.csv
2024-03-28,17:00:00,71539.27,71539.62,71161.13,71307.7,2584,0,865,BTCUSD_M15_today.csv
2024-03-28,17:15:00,71307.73,71342.46,71011.52,71063.27,2584,0,863,BTCUSD_M15_today.csv
2024-03-28,17:30:00,71063.28,71232.83,70975.26,71232.68,2570,0,861,BTCUSD_M15_today.csv
2024-03-28,17:45:00,71232.91,71435.45,71211.57,71284.61,2342,0,860,BTCUSD_M15_today.csv
2024-03-28,18:00:00,71288.44,71320.18,70783.96,70794.05,2370,0,861,BTCUSD_M15_today.csv
2024-03-28,18:15:00,70794.3,70962.33,70617.81,70936.35,2376,0,862,BTCUSD_M15_today.csv
2024-03-28,18:30:00,70936.83,71019.51,70788.24,70818.23,2418,0,862,BTCUSD_M15_today.csv
2024-03-28,18:45:00,70818.39,70897.11,70522.19,70685.71,2454,0,862,BTCUSD_M15_today.csv
2024-03-28,19:00:00,70685.46,70758.64,70571.87,70619.99,2286,0,862,BTCUSD_M15_today.csv
2024-03-28,19:15:00,70619.77,70719.8,70468.34,70696.78,1973,0,861,BTCUSD_M15_today.csv
2024-03-28,19:30:00,70696.78,70765.25,70628.79,70657.94,2008,0,861,BTCUSD_M15_today.csv
2024-03-28,19:45:00,70658.05,70835.16,70615.87,70787.65,1891,0,861,BTCUSD_M15_today.csv
2024-03-28,20:00:00,70787.53,70962.62,70755.48,70921.25,1628,0,862,BTCUSD_M15_today.csv
2024-03-28,20:15:00,70924.01,70972.11,70859.95,70896.45,1359,0,863,BTCUSD_M15_today.csv
2024-03-28,20:30:00,70893.59,70898.09,70692.66,70721.79,1273,0,863,BTCUSD_M15_today.csv
2024-03-28,20:45:00,70721.79,70722.11,70394.98,70543.58,2165,0,866,BTCUSD_M15_today.csv
2024-03-28,21:00:00,70543.58,70770.75,70480.61,70746.96,1793,0,867,BTCUSD_M15_today.csv
