Date,Time,Open,High,Low,Close,<TICKVOL>,Volume,<SPREAD>,Filename
2020-01-19,08:00:00,9127.53,9146.96,9041.02,9060.79,82665,0,3,BTCUSD_H4.csv
2020-01-19,12:00:00,9061.17,9081.24,8511.5,8629.51,78876,0,3,BTCUSD_H4.csv
2020-01-19,16:00:00,8629.52,8674.45,8597.82,8658.03,77023,0,3,BTCUSD_H4.csv
2020-01-19,20:00:00,8658.04,8754.91,8626.11,8722.44,71646,0,3,BTCUSD_H4.csv
2020-01-20,00:00:00,8723.89,8748.76,8493.99,8650.58,94692,0,3,BTCUSD_H4.csv
2020-01-20,04:00:00,8650.65,8689.13,8632.21,8677.58,81672,0,3,BTCUSD_H4.csv
2020-01-20,08:00:00,8677.6,8692.17,8596.77,8656.28,81257,0,3,BTCUSD_H4.csv
2020-01-20,12:00:00,8656.29,8674.49,8524.38,8606.18,86357,0,3,BTCUSD_H4.csv
2020-01-20,16:00:00,8606.14,8703.78,8590.39,8642.0,86897,0,3,BTCUSD_H4.csv
2020-01-20,20:00:00,8642.0,8690.57,8641.58,8690.53,86230,0,3,BTCUSD_H4.csv
2020-01-21,00:00:00,8690.53,8743.06,8620.37,8656.24,85847,0,3,BTCUSD_H4.csv
2020-01-21,04:00:00,8656.25,8698.01,8637.58,8657.33,73884,0,3,BTCUSD_H4.csv
2020-01-21,08:00:00,8657.53,8668.75,8617.9,8630.51,71573,0,3,BTCUSD_H4.csv
2020-01-21,12:00:00,8630.63,8679.12,8610.8,8662.18,64816,0,3,BTCUSD_H4.csv
2020-01-21,16:00:00,8662.18,8677.6,8620.31,8652.06,62311,0,3,BTCUSD_H4.csv
2020-01-21,20:00:00,8651.81,8781.29,8498.58,8731.03,69629,0,3,BTCUSD_H4.csv
2020-01-22,00:00:00,8731.07,8757.98,8687.89,8727.54,69910,0,0,BTCUSD_H4.csv
2020-01-22,04:00:00,8727.31,8744.47,8700.49,8717.48,47361,0,3,BTCUSD_H4.csv
2020-01-22,08:00:00,8717.48,8816.0,8644.86,8687.12,47211,0,3,BTCUSD_H4.csv
2020-01-22,12:00:00,8687.12,8687.42,8628.29,8643.03,59412,0,3,BTCUSD_H4.csv
2020-01-22,16:00:00,8643.05,8704.0,8594.65,8686.87,72320,0,3,BTCUSD_H4.csv
2020-01-22,20:00:00,8686.87,8691.95,8642.82,8659.95,67112,0,3,BTCUSD_H4.csv
2020-01-23,00:00:00,8659.9,8692.74,8596.29,8597.99,84211,0,3,BTCUSD_H4.csv
2020-01-23,04:00:00,8598.0,8618.94,8501.81,8561.17,74213,0,3,BTCUSD_H4.csv
2020-01-23,08:00:00,8561.59,8620.54,8436.53,8442.26,86518,0,3,BTCUSD_H4.csv
2020-01-23,12:00:00,8442.26,8485.34,8333.99,8347.2,92791,0,3,BTCUSD_H4.csv
2020-01-23,16:00:00,8347.21,8395.1,8317.19,8328.29,82029,0,3,BTCUSD_H4.csv
2020-01-23,20:00:00,8326.07,8429.98,8305.11,8399.47,89291,0,3,BTCUSD_H4.csv
2020-01-24,00:00:00,8399.22,8442.98,8359.09,8359.94,78848,0,3,BTCUSD_H4.csv
2020-01-24,04:00:00,8359.94,8367.47,8277.24,8319.7,81973,0,3,BTCUSD_H4.csv
2020-01-24,08:00:00,8319.54,8352.99,8258.67,8258.67,90800,0,3,BTCUSD_H4.csv
2020-01-24,12:00:00,8256.57,8479.45,8240.66,8464.23,98490,0,3,BTCUSD_H4.csv
2020-01-24,16:00:00,8464.26,8528.9,8440.07,8477.13,90836,0,3,BTCUSD_H4.csv
2020-01-24,20:00:00,8477.13,8524.98,8462.99,8510.79,95418,0,3,BTCUSD_H4.csv
2020-01-25,00:00:00,8510.6,8516.14,8272.8,8289.1,89237,0,3,BTCUSD_H4.csv
2020-01-25,04:00:00,8288.78,8347.34,8285.99,8327.73,51322,0,3,BTCUSD_H4.csv
2020-01-25,08:00:00,8327.73,8385.82,8302.66,8348.64,46095,0,3,BTCUSD_H4.csv
2020-01-25,12:00:00,8349.04,8365.72,8292.32,8324.91,52850,0,3,BTCUSD_H4.csv
2020-01-25,16:00:00,8324.91,8364.25,8310.8,8338.39,52770,0,3,BTCUSD_H4.csv
2020-01-25,20:00:00,8338.39,8416.62,8325.42,8388.17,46786,0,3,BTCUSD_H4.csv
2020-01-26,00:00:00,8387.83,8417.2,8292.98,8342.8,52095,0,3,BTCUSD_H4.csv
2020-01-26,04:00:00,8342.8,8397.28,8318.8,8376.0,59861,0,3,BTCUSD_H4.csv
2020-01-26,08:00:00,8376.0,8478.14,8345.46,8418.77,54900,0,3,BTCUSD_H4.csv
2020-01-26,12:00:00,8418.88,8486.26,8407.75,8455.13,56832,0,3,BTCUSD_H4.csv
2020-01-26,16:00:00,8455.13,8593.78,8441.65,8578.26,63023,0,3,BTCUSD_H4.csv
2020-01-26,20:00:00,8578.44,8611.63,8546.82,8601.28,68522,0,3,BTCUSD_H4.csv
2020-01-27,00:00:00,8600.87,8706.11,8555.35,8658.35,67943,0,3,BTCUSD_H4.csv
2020-01-27,04:00:00,8658.35,8686.81,8626.87,8653.52,58284,0,3,BTCUSD_H4.csv
2020-01-27,08:00:00,8653.53,8673.0,8576.66,8644.65,61924,0,3,BTCUSD_H4.csv
2020-01-27,12:00:00,8644.87,8784.96,8624.99,8736.94,56030,0,3,BTCUSD_H4.csv
2020-01-27,16:00:00,8736.93,8813.76,8719.28,8764.81,57060,0,3,BTCUSD_H4.csv
2020-01-27,20:00:00,8764.67,8999.98,8760.41,8967.35,55523,0,3,BTCUSD_H4.csv
2020-01-28,00:00:00,8967.62,9168.89,8889.18,9129.07,58904,0,3,BTCUSD_H4.csv
2020-01-28,04:00:00,9129.06,9144.33,8964.22,9055.81,57004,0,3,BTCUSD_H4.csv
2020-01-28,08:00:00,9055.79,9071.85,8966.01,8978.85,42507,0,3,BTCUSD_H4.csv
2020-01-28,12:00:00,8978.86,9119.39,8947.31,9088.17,55639,0,3,BTCUSD_H4.csv
2020-01-28,16:00:00,9088.18,9187.0,8896.53,8981.3,63905,0,3,BTCUSD_H4.csv
2020-01-28,20:00:00,8981.3,9115.97,8964.68,9047.26,65971,0,3,BTCUSD_H4.csv
2020-01-29,00:00:00,9046.71,9414.1,9045.78,9346.83,56469,0,3,BTCUSD_H4.csv
2020-01-29,04:00:00,9346.52,9378.4,9272.55,9353.29,51546,0,3,BTCUSD_H4.csv
2020-01-29,08:00:00,9353.29,9393.01,9318.65,9333.46,58240,0,3,BTCUSD_H4.csv
2020-01-29,12:00:00,9332.42,9432.5,9242.78,9324.39,69063,0,3,BTCUSD_H4.csv
2020-01-29,16:00:00,9324.4,9372.34,9265.6,9342.02,65330,0,3,BTCUSD_H4.csv
2020-01-29,20:00:00,9342.63,9438.34,9323.18,9378.33,65271,0,3,BTCUSD_H4.csv
2020-01-30,00:00:00,9378.33,9386.72,9208.63,9296.68,67558,0,3,BTCUSD_H4.csv
2020-01-30,04:00:00,9296.51,9360.95,9248.46,9316.56,67273,0,3,BTCUSD_H4.csv
2020-01-30,08:00:00,9316.45,9406.32,9302.77,9364.0,68289,0,3,BTCUSD_H4.csv
2020-01-30,12:00:00,9364.0,9397.79,9314.91,9388.66,65225,0,3,BTCUSD_H4.csv
2020-01-30,16:00:00,9387.78,9523.0,9203.44,9463.02,54940,0,3,BTCUSD_H4.csv
2020-01-30,20:00:00,9462.94,9574.19,9447.47,9562.8,50148,0,3,BTCUSD_H4.csv
2020-01-31,00:00:00,9562.8,9574.19,9448.01,9481.28,45884,0,3,BTCUSD_H4.csv
2020-01-31,04:00:00,9481.28,9482.03,9336.53,9345.33,49628,0,3,BTCUSD_H4.csv
2020-01-31,08:00:00,9345.8,9411.62,9319.99,9363.13,49226,0,3,BTCUSD_H4.csv
2020-01-31,12:00:00,9361.58,9391.71,9204.64,9269.23,57625,0,3,BTCUSD_H4.csv
2020-01-31,16:00:00,9268.76,9363.71,9233.94,9282.44,46559,0,3,BTCUSD_H4.csv
2020-01-31,20:00:00,9282.41,9370.68,9275.49,9365.75,21857,0,3,BTCUSD_H4.csv
2020-02-01,00:00:00,9365.75,9434.63,9319.19,9429.01,31629,0,3,BTCUSD_H4.csv
2020-02-01,04:00:00,9429.04,9470.52,9384.58,9385.26,23529,0,3,BTCUSD_H4.csv
2020-02-01,08:00:00,9385.03,9452.86,9358.69,9387.42,27944,0,3,BTCUSD_H4.csv
2020-02-01,12:00:00,9387.43,9407.96,9298.57,9345.33,37464,0,3,BTCUSD_H4.csv
2020-02-01,16:00:00,9344.89,9421.38,9302.8,9381.96,42323,0,3,BTCUSD_H4.csv
2020-02-01,20:00:00,9381.58,9402.24,9352.25,9378.76,31866,0,3,BTCUSD_H4.csv
2020-02-02,00:00:00,9378.69,9409.43,9311.06,9333.85,31423,0,3,BTCUSD_H4.csv
2020-02-02,04:00:00,9334.11,9338.64,9158.76,9311.05,39479,0,3,BTCUSD_H4.csv
2020-02-02,08:00:00,9311.06,9389.49,9289.75,9381.96,35058,0,3,BTCUSD_H4.csv
2020-02-02,12:00:00,9382.48,9477.57,9382.42,9422.74,33615,0,3,BTCUSD_H4.csv
2020-02-02,16:00:00,9422.41,9469.98,9367.11,9430.41,37408,0,3,BTCUSD_H4.csv
2020-02-02,20:00:00,9430.36,9463.07,9420.31,9445.15,32454,0,3,BTCUSD_H4.csv
2020-02-03,00:00:00,9445.25,9609.15,9291.81,9511.92,47634,0,3,BTCUSD_H4.csv
2020-02-03,04:00:00,9510.36,9514.17,9301.48,9402.02,45021,0,3,BTCUSD_H4.csv
2020-02-03,08:00:00,9402.69,9415.66,9335.53,9344.44,35303,0,3,BTCUSD_H4.csv
2020-02-03,12:00:00,9343.55,9391.89,9302.62,9330.04,29837,0,3,BTCUSD_H4.csv
2020-02-03,16:00:00,9330.04,9358.68,9233.57,9292.45,35726,0,3,BTCUSD_H4.csv
2020-02-03,20:00:00,9292.45,9346.49,9262.19,9290.56,28411,0,3,BTCUSD_H4.csv
2020-02-04,00:00:00,9290.27,9353.48,9250.56,9275.95,34104,0,3,BTCUSD_H4.csv
2020-02-04,04:00:00,9275.95,9315.1,9231.83,9286.24,40112,0,3,BTCUSD_H4.csv
2020-02-04,08:00:00,9285.22,9322.0,9157.58,9171.71,36064,0,3,BTCUSD_H4.csv
2020-02-04,12:00:00,9171.72,9250.14,9095.67,9157.64,44812,0,3,BTCUSD_H4.csv
2020-02-04,16:00:00,9157.71,9243.53,9114.06,9227.92,37298,0,3,BTCUSD_H4.csv
2020-02-04,20:00:00,9227.92,9240.46,9155.14,9166.25,21249,0,3,BTCUSD_H4.csv
2020-02-05,00:00:00,9166.27,9247.06,9161.47,9191.18,17194,0,3,BTCUSD_H4.csv
2020-02-05,04:00:00,9191.18,9288.44,9178.26,9277.63,38568,0,3,BTCUSD_H4.csv
2020-02-05,08:00:00,9277.64,9299.98,9234.91,9254.53,33189,0,3,BTCUSD_H4.csv
2020-02-05,12:00:00,9254.53,9475.15,9250.94,9448.7,47548,0,3,BTCUSD_H4.csv
2020-02-05,16:00:00,9448.71,9571.73,9415.19,9561.16,48111,0,3,BTCUSD_H4.csv
2020-02-05,20:00:00,9560.62,9741.69,9559.75,9693.19,53216,0,3,BTCUSD_H4.csv
2020-02-06,00:00:00,9692.16,9694.49,9525.84,9632.01,41665,0,3,BTCUSD_H4.csv
2020-02-06,04:00:00,9632.0,9658.45,9564.83,9638.56,30714,0,3,BTCUSD_H4.csv
2020-02-06,08:00:00,9635.56,9694.98,9599.04,9656.03,35120,0,3,BTCUSD_H4.csv
2020-02-06,12:00:00,9656.16,9863.37,9636.7,9743.56,42267,0,3,BTCUSD_H4.csv
2020-02-06,16:00:00,9744.97,9861.39,9682.43,9766.82,49493,0,3,BTCUSD_H4.csv
2020-02-06,20:00:00,9766.82,9799.98,9715.28,9748.72,34427,0,3,BTCUSD_H4.csv
2020-02-07,00:00:00,9748.71,9829.56,9668.02,9808.84,39648,0,3,BTCUSD_H4.csv
2020-02-07,04:00:00,9808.84,9856.26,9739.58,9755.81,50280,0,3,BTCUSD_H4.csv
2020-02-07,08:00:00,9755.81,9812.26,9741.38,9791.33,39961,0,3,BTCUSD_H4.csv
2020-02-07,12:00:00,9791.33,9884.91,9733.17,9781.23,38930,0,3,BTCUSD_H4.csv
2020-02-07,16:00:00,9781.24,9847.12,9765.31,9782.8,42494,0,3,BTCUSD_H4.csv
2020-02-07,20:00:00,9782.81,9807.98,9735.45,9760.21,28365,0,3,BTCUSD_H4.csv
2020-02-08,00:00:00,9760.21,9828.98,9756.78,9780.19,27316,0,3,BTCUSD_H4.csv
2020-02-08,04:00:00,9780.2,9784.37,9669.99,9759.7,41024,0,3,BTCUSD_H4.csv
2020-02-08,08:00:00,9759.69,9824.51,9754.2,9809.45,32234,0,3,BTCUSD_H4.csv
2020-02-08,12:00:00,9809.38,9871.83,9750.01,9798.29,32369,0,3,BTCUSD_H4.csv
2020-02-08,16:00:00,9798.29,9883.0,9789.1,9864.79,36767,0,3,BTCUSD_H4.csv
2020-02-08,20:00:00,9864.79,9940.84,9821.32,9912.31,31300,0,3,BTCUSD_H4.csv
2020-02-09,00:00:00,9912.32,9946.1,9838.56,9939.98,30733,0,3,BTCUSD_H4.csv
2020-02-09,04:00:00,9939.18,10129.97,9904.85,10100.65,36003,0,3,BTCUSD_H4.csv
2020-02-09,08:00:00,10100.72,10160.83,10072.96,10074.5,36076,0,3,BTCUSD_H4.csv
2020-02-09,12:00:00,10074.69,10143.24,10053.0,10095.85,31113,0,3,BTCUSD_H4.csv
2020-02-09,16:00:00,10096.26,10124.8,10005.84,10090.68,31676,0,3,BTCUSD_H4.csv
2020-02-09,20:00:00,10090.68,10094.62,10045.79,10084.17,20633,0,3,BTCUSD_H4.csv
2020-02-10,00:00:00,10084.47,10188.43,10082.47,10131.92,34727,0,3,BTCUSD_H4.csv
2020-02-10,04:00:00,10131.92,10147.18,9754.06,9838.63,39693,0,3,BTCUSD_H4.csv
2020-02-10,08:00:00,9838.63,10022.35,9771.87,9829.88,50398,0,3,BTCUSD_H4.csv
2020-02-10,12:00:00,9829.89,9864.29,9757.59,9822.86,43512,0,3,BTCUSD_H4.csv
2020-02-10,16:00:00,9822.86,9923.98,9811.38,9845.74,46827,0,3,BTCUSD_H4.csv
2020-02-10,20:00:00,9845.74,9881.25,9802.11,9864.31,32820,0,3,BTCUSD_H4.csv
2020-02-11,00:00:00,9863.32,9894.47,9714.16,9808.22,43093,0,3,BTCUSD_H4.csv
2020-02-11,04:00:00,9808.22,9816.0,9714.59,9751.57,42662,0,3,BTCUSD_H4.csv
2020-02-11,08:00:00,9751.58,9803.19,9727.32,9779.52,37929,0,3,BTCUSD_H4.csv
2020-02-11,12:00:00,9779.4,9909.81,9764.21,9875.12,29995,0,3,BTCUSD_H4.csv
2020-02-11,16:00:00,9875.12,10322.85,9851.64,10269.3,52476,0,3,BTCUSD_H4.csv
2020-02-11,20:00:00,10269.3,10316.32,10168.95,10201.48,39187,0,3,BTCUSD_H4.csv
2020-02-12,00:00:00,10201.25,10319.98,10179.36,10281.27,49212,0,3,BTCUSD_H4.csv
2020-02-12,04:00:00,10281.28,10330.29,10227.84,10319.29,46141,0,3,BTCUSD_H4.csv
2020-02-12,08:00:00,10319.46,10454.96,10227.85,10279.51,56104,0,3,BTCUSD_H4.csv
2020-02-12,12:00:00,10279.52,10381.82,10245.16,10373.98,47554,0,3,BTCUSD_H4.csv
2020-02-12,16:00:00,10374.73,10418.53,10245.68,10353.64,53433,0,3,BTCUSD_H4.csv
2020-02-12,20:00:00,10353.74,10414.11,10309.91,10376.5,44165,0,3,BTCUSD_H4.csv
2020-02-13,00:00:00,10376.5,10399.98,10308.59,10394.26,48113,0,3,BTCUSD_H4.csv
2020-02-13,04:00:00,10394.26,10440.58,10361.09,10437.24,47985,0,3,BTCUSD_H4.csv
2020-02-13,08:00:00,10437.25,10490.47,10101.35,10159.63,58296,0,3,BTCUSD_H4.csv
2020-02-13,12:00:00,10159.69,10499.98,10086.44,10183.02,55058,0,3,BTCUSD_H4.csv
