Date,Time,Open,High,Low,Close,Volume,Filename
2024-02-26,10:10:00,51299.86,51302.67,51284.2,51286.39,407,BTCUSD5.csv
2024-02-26,10:15:00,51286.21,51332.25,51258.75,51302.0,431,BTCUSD5.csv
2024-02-26,10:20:00,51301.12,51338.17,51299.04,51336.23,427,BTCUSD5.csv
2024-02-26,10:25:00,51336.23,51372.95,51315.87,51372.66,388,BTCUSD5.csv
2024-02-26,10:30:00,51372.59,51372.59,51326.64,51347.27,424,BTCUSD5.csv
2024-02-26,10:35:00,51347.48,51348.55,51315.88,51316.36,364,BTCUSD5.csv
2024-02-26,10:40:00,51316.41,51319.08,51277.79,51277.88,355,BTCUSD5.csv
2024-02-26,10:45:00,51278.39,51318.22,51264.14,51276.25,451,BTCUSD5.csv
2024-02-26,10:50:00,51276.25,51278.51,51253.04,51278.51,387,BTCUSD5.csv
2024-02-26,10:55:00,51278.8,51287.69,51248.4,51248.4,261,BTCUSD5.csv
2024-02-26,11:00:00,51248.07,51289.41,51247.98,51274.58,380,BTCUSD5.csv
2024-02-26,11:05:00,51274.22,51274.22,51249.92,51268.48,264,BTCUSD5.csv
2024-02-26,11:10:00,51267.84,51302.02,51200.82,51301.69,250,BTCUSD5.csv
2024-02-26,11:15:00,51296.92,51297.21,51131.35,51137.55,503,BTCUSD5.csv
2024-02-26,11:20:00,51137.58,51172.64,51047.57,51167.32,560,BTCUSD5.csv
2024-02-26,11:25:00,51167.96,51173.67,51054.18,51054.62,516,BTCUSD5.csv
2024-02-26,11:30:00,51054.42,51084.48,50997.69,51004.76,538,BTCUSD5.csv
2024-02-26,11:35:00,51005.96,51040.77,50956.92,50962.27,582,BTCUSD5.csv
2024-02-26,11:40:00,50962.34,51027.11,50950.23,50952.6,587,BTCUSD5.csv
2024-02-26,11:45:00,50952.68,51028.1,50950.39,50997.88,535,BTCUSD5.csv
2024-02-26,11:50:00,50997.88,51007.94,50923.2,50934.19,501,BTCUSD5.csv
2024-02-26,11:55:00,50933.97,50969.06,50900.55,50946.31,521,BTCUSD5.csv
2024-02-26,12:00:00,50945.52,51023.7,50937.26,51023.7,445,BTCUSD5.csv
2024-02-26,12:05:00,51024.22,51038.58,51003.13,51005.39,347,BTCUSD5.csv
2024-02-26,12:10:00,51004.98,51137.41,51003.15,51126.63,498,BTCUSD5.csv
2024-02-26,12:15:00,51125.69,51167.28,51101.31,51132.56,334,BTCUSD5.csv
2024-02-26,12:20:00,51132.57,51221.92,51132.57,51221.92,410,BTCUSD5.csv
2024-02-26,12:25:00,51221.89,51221.91,51161.29,51202.1,408,BTCUSD5.csv
2024-02-26,12:30:00,51202.44,51217.74,51169.45,51171.02,432,BTCUSD5.csv
2024-02-26,12:35:00,51169.45,51234.2,51152.22,51234.2,432,BTCUSD5.csv
2024-02-26,12:40:00,51234.06,51234.21,51175.6,51180.94,396,BTCUSD5.csv
2024-02-26,12:45:00,51180.94,51226.23,51174.65,51226.15,415,BTCUSD5.csv
2024-02-26,12:50:00,51224.72,51232.78,51168.9,51232.72,467,BTCUSD5.csv
2024-02-26,12:55:00,51232.91,51239.14,51144.2,51164.89,422,BTCUSD5.csv
2024-02-26,13:00:00,51164.89,51182.45,51106.41,51106.82,448,BTCUSD5.csv
2024-02-26,13:05:00,51106.78,51108.72,51038.9,51085.39,466,BTCUSD5.csv
2024-02-26,13:10:00,51083.51,51149.51,51065.97,51148.56,399,BTCUSD5.csv
2024-02-26,13:15:00,51148.77,51155.98,51102.97,51127.7,403,BTCUSD5.csv
2024-02-26,13:20:00,51127.92,51206.4,51127.92,51182.56,368,BTCUSD5.csv
2024-02-26,13:25:00,51182.56,51184.44,51161.83,51178.27,356,BTCUSD5.csv
2024-02-26,13:30:00,51178.07,51178.07,51103.98,51105.42,426,BTCUSD5.csv
2024-02-26,13:35:00,51105.41,51118.64,51076.83,51081.1,375,BTCUSD5.csv
2024-02-26,13:40:00,51081.85,51119.49,51059.02,51094.44,370,BTCUSD5.csv
2024-02-26,13:45:00,51094.42,51106.06,51071.4,51072.98,359,BTCUSD5.csv
2024-02-26,13:50:00,51072.96,51084.47,51056.92,51081.21,409,BTCUSD5.csv
2024-02-26,13:55:00,51081.21,51109.43,51078.74,51080.66,301,BTCUSD5.csv
2024-02-26,14:00:00,51081.04,51118.47,51058.13,51059.18,371,BTCUSD5.csv
2024-02-26,14:05:00,51059.18,51070.03,51038.65,51042.61,391,BTCUSD5.csv
2024-02-26,14:10:00,51042.61,51044.4,51010.07,51029.01,364,BTCUSD5.csv
2024-02-26,14:15:00,51020.12,51067.53,50972.32,50994.81,450,BTCUSD5.csv
2024-02-26,14:20:00,50992.74,51024.0,50948.79,51024.0,409,BTCUSD5.csv
2024-02-26,14:25:00,51024.33,51121.7,51019.51,51106.42,488,BTCUSD5.csv
2024-02-26,14:30:00,51101.65,51153.38,51100.36,51146.08,386,BTCUSD5.csv
2024-02-26,14:35:00,51146.13,51149.9,51131.78,51135.03,451,BTCUSD5.csv
2024-02-26,14:40:00,51135.2,51164.2,51114.68,51164.2,411,BTCUSD5.csv
2024-02-26,14:45:00,51164.93,51198.86,51153.47,51188.25,452,BTCUSD5.csv
2024-02-26,14:50:00,51188.25,51210.85,51161.08,51194.17,345,BTCUSD5.csv
2024-02-26,14:55:00,51194.08,51226.42,51191.05,51226.42,354,BTCUSD5.csv
2024-02-26,15:00:00,51226.46,51262.68,51209.43,51224.95,447,BTCUSD5.csv
2024-02-26,15:05:00,51224.95,51262.41,51196.88,51262.41,390,BTCUSD5.csv
2024-02-26,15:10:00,51263.0,51381.72,51247.35,51373.82,547,BTCUSD5.csv
2024-02-26,15:15:00,51373.42,51377.22,51308.69,51328.72,542,BTCUSD5.csv
2024-02-26,15:20:00,51328.74,51378.98,51299.13,51370.24,501,BTCUSD5.csv
2024-02-26,15:25:00,51369.03,51429.69,51366.95,51406.4,511,BTCUSD5.csv
2024-02-26,15:30:00,51408.72,51408.81,51369.38,51408.6,434,BTCUSD5.csv
2024-02-26,15:35:00,51408.6,51408.71,51343.29,51343.29,284,BTCUSD5.csv
2024-02-26,15:40:00,51343.28,51355.07,51282.35,51294.19,411,BTCUSD5.csv
2024-02-26,15:45:00,51288.58,51307.36,51232.15,51239.27,526,BTCUSD5.csv
2024-02-26,15:50:00,51239.24,51283.97,51215.58,51246.45,438,BTCUSD5.csv
2024-02-26,15:55:00,51246.45,51266.88,51222.69,51223.35,435,BTCUSD5.csv
2024-02-26,16:00:00,51223.72,51284.04,51205.28,51264.13,477,BTCUSD5.csv
2024-02-26,16:05:00,51269.35,51302.49,51269.08,51302.49,438,BTCUSD5.csv
2024-02-26,16:10:00,51302.49,51307.5,51292.27,51292.5,346,BTCUSD5.csv
2024-02-26,16:15:00,51292.54,51375.74,51286.31,51344.98,451,BTCUSD5.csv
2024-02-26,16:20:00,51344.98,51370.39,51310.88,51339.05,454,BTCUSD5.csv
2024-02-26,16:25:00,51335.81,51367.51,51335.81,51359.85,442,BTCUSD5.csv
2024-02-26,16:30:00,51359.95,51494.67,51359.95,51467.85,512,BTCUSD5.csv
2024-02-26,16:35:00,51467.16,51490.87,51453.45,51483.51,487,BTCUSD5.csv
2024-02-26,16:40:00,51483.98,51549.33,51435.09,51525.18,530,BTCUSD5.csv
2024-02-26,16:45:00,51525.18,51697.2,51525.18,51666.9,596,BTCUSD5.csv
2024-02-26,16:50:00,51666.93,51691.02,51607.4,51673.26,556,BTCUSD5.csv
2024-02-26,16:55:00,51673.43,51720.7,51655.83,51687.99,534,BTCUSD5.csv
2024-02-26,17:00:00,51690.2,51745.47,51643.63,51745.47,589,BTCUSD5.csv
2024-02-26,17:05:00,51745.47,51898.19,51744.82,51898.19,568,BTCUSD5.csv
2024-02-26,17:10:00,51898.37,52003.34,51887.45,51941.57,562,BTCUSD5.csv
2024-02-26,17:15:00,51941.56,52249.02,51941.56,52206.57,589,BTCUSD5.csv
2024-02-26,17:20:00,52204.55,52362.53,52174.29,52233.09,567,BTCUSD5.csv
2024-02-26,17:25:00,52232.44,52426.96,52223.21,52361.53,589,BTCUSD5.csv
2024-02-26,17:30:00,52359.39,52708.73,52359.39,52598.49,588,BTCUSD5.csv
2024-02-26,17:35:00,52598.25,52685.44,52419.85,52570.51,594,BTCUSD5.csv
2024-02-26,17:40:00,52569.31,52659.34,52494.88,52564.57,572,BTCUSD5.csv
2024-02-26,17:45:00,52564.24,52710.67,52555.61,52594.33,564,BTCUSD5.csv
2024-02-26,17:50:00,52597.59,52808.98,52597.59,52768.31,564,BTCUSD5.csv
2024-02-26,17:55:00,52768.17,52875.46,52734.4,52860.83,591,BTCUSD5.csv
2024-02-26,18:00:00,52854.87,52921.34,52792.19,52890.01,595,BTCUSD5.csv
2024-02-26,18:05:00,52887.57,53427.43,52887.57,53413.43,592,BTCUSD5.csv
2024-02-26,18:10:00,53410.49,53603.75,53269.55,53502.92,597,BTCUSD5.csv
2024-02-26,18:15:00,53503.1,53532.21,53321.22,53321.22,585,BTCUSD5.csv
2024-02-26,18:20:00,53316.28,53417.91,53141.62,53148.46,580,BTCUSD5.csv
2024-02-26,18:25:00,53151.18,53337.22,53148.11,53264.04,553,BTCUSD5.csv
2024-02-26,18:30:00,53264.66,53271.75,53109.23,53123.42,570,BTCUSD5.csv
2024-02-26,18:35:00,53123.43,53274.52,53123.43,53253.74,548,BTCUSD5.csv
2024-02-26,18:40:00,53253.74,53334.86,53239.95,53306.44,564,BTCUSD5.csv
2024-02-26,18:45:00,53306.45,53317.96,53240.64,53249.88,537,BTCUSD5.csv
2024-02-26,18:50:00,53250.27,53309.85,53244.96,53298.52,523,BTCUSD5.csv
2024-02-26,18:55:00,53297.83,53445.5,53297.83,53396.05,528,BTCUSD5.csv
2024-02-26,19:00:00,53403.33,53436.78,53272.43,53321.8,524,BTCUSD5.csv
2024-02-26,19:05:00,53321.8,53417.24,53306.35,53349.54,504,BTCUSD5.csv
2024-02-26,19:10:00,53355.02,53435.5,53353.32,53399.65,520,BTCUSD5.csv
2024-02-26,19:15:00,53399.65,53487.01,53399.65,53453.19,519,BTCUSD5.csv
2024-02-26,19:20:00,53451.96,53506.57,53344.83,53382.74,473,BTCUSD5.csv
2024-02-26,19:25:00,53382.73,53383.92,53220.86,53229.2,454,BTCUSD5.csv
2024-02-26,19:30:00,53229.12,53380.58,53220.95,53348.16,526,BTCUSD5.csv
2024-02-26,19:35:00,53347.48,53405.28,53329.31,53400.12,472,BTCUSD5.csv
2024-02-26,19:40:00,53400.61,53440.9,53383.15,53409.82,477,BTCUSD5.csv
2024-02-26,19:45:00,53397.95,53431.21,53321.4,53361.57,542,BTCUSD5.csv
2024-02-26,19:50:00,53360.17,53403.65,53351.07,53381.71,501,BTCUSD5.csv
2024-02-26,19:55:00,53378.87,53519.04,53358.8,53508.77,530,BTCUSD5.csv
2024-02-26,20:00:00,53508.79,53589.3,53424.37,53587.98,513,BTCUSD5.csv
2024-02-26,20:05:00,53588.0,53610.29,53511.37,53545.44,519,BTCUSD5.csv
2024-02-26,20:10:00,53545.73,53591.14,53468.19,53550.72,530,BTCUSD5.csv
2024-02-26,20:15:00,53549.76,53556.5,53470.47,53511.74,543,BTCUSD5.csv
2024-02-26,20:20:00,53512.03,53593.57,53512.03,53564.73,507,BTCUSD5.csv
2024-02-26,20:25:00,53565.84,53635.26,53536.41,53568.48,512,BTCUSD5.csv
2024-02-26,20:30:00,53568.75,53625.39,53429.61,53435.37,546,BTCUSD5.csv
2024-02-26,20:35:00,53427.54,53427.54,53308.12,53406.68,574,BTCUSD5.csv
2024-02-26,20:40:00,53403.07,53482.95,53383.88,53482.34,548,BTCUSD5.csv
2024-02-26,20:45:00,53482.5,53572.36,53465.88,53572.36,490,BTCUSD5.csv
2024-02-26,20:50:00,53573.23,53630.51,53573.23,53626.94,555,BTCUSD5.csv
2024-02-26,20:55:00,53626.95,53627.09,53537.49,53607.15,447,BTCUSD5.csv
2024-02-26,21:00:00,53604.53,53610.02,53491.44,53500.89,475,BTCUSD5.csv
2024-02-26,21:05:00,53501.24,53566.92,53446.66,53528.6,490,BTCUSD5.csv
2024-02-26,21:10:00,53528.59,53830.6,53506.55,53829.95,523,BTCUSD5.csv
2024-02-26,21:15:00,53834.8,54257.4,53824.07,54097.45,598,BTCUSD5.csv
2024-02-26,21:20:00,54093.68,54398.08,54076.15,54383.69,600,BTCUSD5.csv
2024-02-26,21:25:00,54375.79,54383.4,54210.17,54254.52,598,BTCUSD5.csv
2024-02-26,21:30:00,54259.6,54382.68,54216.98,54333.31,597,BTCUSD5.csv
2024-02-26,21:35:00,54329.97,54519.17,54322.73,54361.16,587,BTCUSD5.csv
2024-02-26,21:40:00,54360.08,54525.43,54327.88,54514.75,588,BTCUSD5.csv
2024-02-26,21:45:00,54505.18,54521.98,54347.56,54387.4,580,BTCUSD5.csv
2024-02-26,21:50:00,54387.4,54424.76,54312.81,54406.17,574,BTCUSD5.csv
2024-02-26,21:55:00,54398.9,54513.93,54370.41,54497.42,580,BTCUSD5.csv
2024-02-26,22:00:00,54489.03,54609.24,54400.92,54609.24,581,BTCUSD5.csv
2024-02-26,22:05:00,54611.61,54912.27,54611.61,54895.14,598,BTCUSD5.csv
2024-02-26,22:10:00,54885.07,54914.21,54568.62,54568.79,597,BTCUSD5.csv
2024-02-26,22:15:00,54568.41,54574.19,54410.79,54440.21,590,BTCUSD5.csv
2024-02-26,22:20:00,54440.63,54459.52,54322.07,54340.14,579,BTCUSD5.csv
2024-02-26,22:25:00,54340.36,54373.9,54276.57,54356.83,549,BTCUSD5.csv
2024-02-26,22:30:00,54348.29,54349.14,54276.04,54327.5,564,BTCUSD5.csv
2024-02-26,22:35:00,54326.6,54557.68,54308.19,54482.54,566,BTCUSD5.csv
2024-02-26,22:40:00,54482.33,54597.55,54420.31,54581.63,572,BTCUSD5.csv
2024-02-26,22:45:00,54582.2,54677.5,54505.26,54666.63,566,BTCUSD5.csv
2024-02-26,22:50:00,54672.1,54687.37,54589.26,54592.75,568,BTCUSD5.csv
2024-02-26,22:55:00,54592.76,54601.12,54408.3,54456.38,589,BTCUSD5.csv
2024-02-26,23:00:00,54450.46,54489.28,54355.67,54375.08,566,BTCUSD5.csv
2024-02-26,23:05:00,54375.15,54417.87,54321.27,54417.44,560,BTCUSD5.csv
2024-02-26,23:10:00,54417.44,54499.15,54408.46,54498.94,540,BTCUSD5.csv
2024-02-26,23:15:00,54498.94,54567.22,54443.02,54566.62,514,BTCUSD5.csv
2024-02-26,23:20:00,54566.65,54578.05,54548.22,54563.86,481,BTCUSD5.csv
2024-02-26,23:25:00,54565.59,54643.48,54565.59,54586.67,548,BTCUSD5.csv
2024-02-26,23:30:00,54587.15,54646.13,54575.78,54591.83,542,BTCUSD5.csv
2024-02-26,23:35:00,54592.44,54706.04,54592.44,54695.56,563,BTCUSD5.csv
2024-02-26,23:40:00,54696.12,54742.13,54585.63,54594.19,552,BTCUSD5.csv
2024-02-26,23:45:00,54593.74,54683.54,54576.85,54658.47,550,BTCUSD5.csv
2024-02-26,23:50:00,54658.92,54661.47,54547.41,54560.6,527,BTCUSD5.csv
2024-02-26,23:55:00,54560.9,54675.3,54535.1,54648.16,532,BTCUSD5.csv
2024-02-27,00:00:00,54648.19,54675.17,54624.16,54665.94,529,BTCUSD5.csv
2024-02-27,00:05:00,54666.41,54791.67,54666.41,54758.09,530,BTCUSD5.csv
2024-02-27,00:10:00,54757.84,54786.67,54701.02,54781.06,558,BTCUSD5.csv
2024-02-27,00:15:00,54781.16,54814.66,54716.58,54751.69,573,BTCUSD5.csv
2024-02-27,00:20:00,54751.71,54755.86,54569.03,54569.03,566,BTCUSD5.csv
2024-02-27,00:25:00,54569.03,54614.25,54511.22,54559.55,585,BTCUSD5.csv
2024-02-27,00:30:00,54559.55,54611.94,54517.87,54523.07,541,BTCUSD5.csv
2024-02-27,00:35:00,54523.07,54524.34,54493.23,54520.47,512,BTCUSD5.csv
2024-02-27,00:40:00,54520.98,54520.98,54469.42,54495.28,518,BTCUSD5.csv
2024-02-27,00:45:00,54495.55,54595.71,54495.55,54573.34,447,BTCUSD5.csv
2024-02-27,00:50:00,54573.36,54736.22,54573.36,54668.78,528,BTCUSD5.csv
2024-02-27,00:55:00,54672.88,54708.55,54667.64,54671.73,456,BTCUSD5.csv
2024-02-27,01:00:00,54672.03,54674.28,54586.98,54625.59,521,BTCUSD5.csv
2024-02-27,01:05:00,54625.59,54640.38,54559.73,54563.69,504,BTCUSD5.csv
2024-02-27,01:10:00,54562.69,54595.93,54555.32,54568.5,480,BTCUSD5.csv
2024-02-27,01:15:00,54568.77,54581.16,54539.63,54545.53,524,BTCUSD5.csv
2024-02-27,01:20:00,54545.25,54571.63,54523.61,54562.44,474,BTCUSD5.csv
2024-02-27,01:25:00,54561.86,54611.04,54552.56,54568.53,427,BTCUSD5.csv
2024-02-27,01:30:00,54568.42,54608.75,54511.42,54542.45,468,BTCUSD5.csv
2024-02-27,01:35:00,54542.47,54542.47,54467.69,54502.45,485,BTCUSD5.csv
2024-02-27,01:40:00,54502.82,54503.61,54470.71,54476.38,486,BTCUSD5.csv
2024-02-27,01:45:00,54476.39,54547.86,54476.39,54487.67,447,BTCUSD5.csv
2024-02-27,01:50:00,54487.98,54501.97,54455.4,54471.99,525,BTCUSD5.csv
2024-02-27,01:55:00,54471.99,54509.92,54460.98,54493.49,439,BTCUSD5.csv
2024-02-27,02:00:00,54491.33,54610.65,54490.17,54591.07,510,BTCUSD5.csv
2024-02-27,02:05:00,54590.45,54645.4,54582.53,54625.32,487,BTCUSD5.csv
2024-02-27,02:10:00,54625.02,54657.24,54620.25,54632.91,457,BTCUSD5.csv
2024-02-27,02:15:00,54632.91,54665.04,54485.34,54506.47,494,BTCUSD5.csv
2024-02-27,02:20:00,54507.34,54559.0,54478.18,54550.2,548,BTCUSD5.csv
2024-02-27,02:25:00,54550.38,54622.48,54510.12,54616.42,457,BTCUSD5.csv
2024-02-27,02:30:00,54616.42,54619.52,54494.47,54513.38,460,BTCUSD5.csv
2024-02-27,02:35:00,54513.49,54523.61,54473.38,54491.4,514,BTCUSD5.csv
2024-02-27,02:40:00,54491.14,54492.65,54468.19,54482.01,495,BTCUSD5.csv
2024-02-27,02:45:00,54482.11,54594.42,54482.11,54547.86,526,BTCUSD5.csv
2024-02-27,02:50:00,54548.32,54558.22,54475.08,54502.77,514,BTCUSD5.csv
2024-02-27,02:55:00,54502.43,54571.27,54489.15,54571.27,455,BTCUSD5.csv
2024-02-27,03:00:00,54575.61,54591.86,54529.88,54588.49,488,BTCUSD5.csv
2024-02-27,03:05:00,54588.49,54692.84,54572.46,54692.61,456,BTCUSD5.csv
2024-02-27,03:10:00,54693.09,54729.63,54656.35,54692.01,441,BTCUSD5.csv
2024-02-27,03:15:00,54691.82,54731.6,54619.71,54664.11,479,BTCUSD5.csv
2024-02-27,03:20:00,54664.11,54733.42,54664.11,54705.21,490,BTCUSD5.csv
2024-02-27,03:25:00,54705.21,54768.02,54700.26,54753.88,461,BTCUSD5.csv
2024-02-27,03:30:00,54753.88,54768.57,54692.58,54741.95,431,BTCUSD5.csv
2024-02-27,03:35:00,54741.94,54820.41,54726.14,54811.36,410,BTCUSD5.csv
2024-02-27,03:40:00,54811.36,55245.21,54811.36,55126.89,518,BTCUSD5.csv
2024-02-27,03:45:00,55127.35,55487.37,55053.42,55408.04,595,BTCUSD5.csv
2024-02-27,03:50:00,55397.27,55644.34,55320.88,55609.93,600,BTCUSD5.csv
2024-02-27,03:55:00,55600.41,55783.72,55525.74,55757.25,598,BTCUSD5.csv
2024-02-27,04:00:00,55755.2,55770.84,55607.35,55673.14,581,BTCUSD5.csv
2024-02-27,04:05:00,55668.95,56961.76,55668.94,56631.65,593,BTCUSD5.csv
2024-02-27,04:10:00,56608.8,56799.79,56274.03,56384.18,599,BTCUSD5.csv
2024-02-27,04:15:00,56376.43,56504.14,56209.01,56361.26,594,BTCUSD5.csv
2024-02-27,04:20:00,56354.63,56576.64,56354.63,56503.67,598,BTCUSD5.csv
2024-02-27,04:25:00,56503.3,56532.28,56309.49,56365.97,594,BTCUSD5.csv
2024-02-27,04:30:00,56364.12,56415.65,56073.82,56277.05,591,BTCUSD5.csv
2024-02-27,04:35:00,56275.33,56275.63,56143.71,56154.81,587,BTCUSD5.csv
2024-02-27,04:40:00,56154.81,56287.43,56092.27,56276.95,582,BTCUSD5.csv
2024-02-27,04:45:00,56276.63,56359.21,56171.15,56182.58,593,BTCUSD5.csv
2024-02-27,04:50:00,56182.88,56311.25,56154.86,56229.88,582,BTCUSD5.csv
2024-02-27,04:55:00,56229.97,56317.0,56162.88,56312.3,578,BTCUSD5.csv
2024-02-27,05:00:00,56312.05,56515.74,56311.45,56463.28,582,BTCUSD5.csv
2024-02-27,05:05:00,56463.34,56473.38,56304.92,56346.95,589,BTCUSD5.csv
2024-02-27,05:10:00,56347.78,56458.9,56342.88,56449.6,531,BTCUSD5.csv
2024-02-27,05:15:00,56450.74,56537.74,56342.89,56360.96,560,BTCUSD5.csv
2024-02-27,05:20:00,56360.97,56542.88,56346.47,56477.69,578,BTCUSD5.csv
2024-02-27,05:25:00,56477.84,56533.32,56455.96,56525.82,559,BTCUSD5.csv
2024-02-27,05:30:00,56525.61,56547.59,56482.18,56530.09,559,BTCUSD5.csv
2024-02-27,05:35:00,56530.4,56545.4,56416.32,56430.66,560,BTCUSD5.csv
2024-02-27,05:40:00,56431.52,56495.85,56383.71,56475.62,545,BTCUSD5.csv
2024-02-27,05:45:00,56474.74,56475.43,56183.75,56194.15,568,BTCUSD5.csv
2024-02-27,05:50:00,56193.47,56213.0,55756.11,55948.71,594,BTCUSD5.csv
2024-02-27,05:55:00,55946.85,55961.28,55570.36,55683.99,600,BTCUSD5.csv
2024-02-27,06:00:00,55694.23,55946.44,55620.55,55851.19,599,BTCUSD5.csv
2024-02-27,06:05:00,55850.89,55904.98,55735.71,55891.62,592,BTCUSD5.csv
2024-02-27,06:10:00,55891.67,55914.36,55818.62,55857.7,555,BTCUSD5.csv
2024-02-27,06:15:00,55855.11,55878.8,55665.76,55803.53,578,BTCUSD5.csv
2024-02-27,06:20:00,55790.99,55947.72,55784.57,55943.66,567,BTCUSD5.csv
2024-02-27,06:25:00,55943.72,56005.78,55897.09,55996.11,545,BTCUSD5.csv
2024-02-27,06:30:00,55996.2,56110.24,55965.08,56056.33,569,BTCUSD5.csv
2024-02-27,06:35:00,56052.44,56053.9,55912.41,55944.09,580,BTCUSD5.csv
2024-02-27,06:40:00,55944.09,55972.07,55894.13,55925.16,559,BTCUSD5.csv
2024-02-27,06:45:00,55926.46,55933.8,55862.47,55913.23,541,BTCUSD5.csv
2024-02-27,06:50:00,55913.82,55915.34,55767.02,55776.99,507,BTCUSD5.csv
2024-02-27,06:55:00,55770.81,55770.81,55631.66,55742.32,543,BTCUSD5.csv
2024-02-27,07:00:00,55742.33,55755.53,55650.61,55667.24,527,BTCUSD5.csv
2024-02-27,07:05:00,55667.55,55819.28,55648.76,55819.28,561,BTCUSD5.csv
2024-02-27,07:10:00,55820.6,55864.25,55793.84,55863.47,517,BTCUSD5.csv
2024-02-27,07:15:00,55857.71,55862.83,55770.91,55848.08,492,BTCUSD5.csv
2024-02-27,07:20:00,55849.01,55865.6,55787.32,55844.54,532,BTCUSD5.csv
2024-02-27,07:25:00,55842.79,55851.03,55741.65,55812.4,512,BTCUSD5.csv
2024-02-27,07:30:00,55812.89,55816.21,55752.9,55810.07,511,BTCUSD5.csv
2024-02-27,07:35:00,55810.07,55970.87,55780.46,55955.33,539,BTCUSD5.csv
2024-02-27,07:40:00,55956.12,56100.46,55946.61,56097.65,564,BTCUSD5.csv
2024-02-27,07:45:00,56097.84,56171.92,56078.41,56171.92,539,BTCUSD5.csv
2024-02-27,07:50:00,56173.22,56210.43,56055.86,56120.23,576,BTCUSD5.csv
2024-02-27,07:55:00,56120.23,56120.23,56064.74,56071.37,514,BTCUSD5.csv
2024-02-27,08:00:00,56071.32,56186.15,56050.84,56186.15,563,BTCUSD5.csv
2024-02-27,08:05:00,56187.12,56253.25,56183.98,56218.58,569,BTCUSD5.csv
2024-02-27,08:10:00,56220.93,56247.63,56191.71,56192.8,549,BTCUSD5.csv
2024-02-27,08:15:00,56192.5,56194.5,56144.27,56171.82,543,BTCUSD5.csv
2024-02-27,08:20:00,56171.16,56305.71,56170.24,56298.04,544,BTCUSD5.csv
