Date,Time,Open,High,Low,Close,Volume ,Filename
2018.03.03,00:00,11007.0,11481.0,10915.73,11263.04,33636,TXT\BTCUSD_D1.csv
2018.03.04,00:00,11263.14,11458.7,11035.99,11384.12,32566,TXT\BTCUSD_D1.csv
2018.03.05,00:00,11384.12,11667.57,11250.0,11538.85,36560,TXT\BTCUSD_D1.csv
2018.03.06,00:00,11538.53,11601.99,10542.84,10770.0,40379,TXT\BTCUSD_D1.csv
2018.03.07,00:00,10770.0,10890.0,9435.0,9921.5,40910,TXT\BTCUSD_D1.csv
2018.03.08,00:00,9919.01,10111.99,9058.95,9298.99,47924,TXT\BTCUSD_D1.csv
2018.03.09,00:00,9298.99,9387.55,8347.0,8961.78,51232,TXT\BTCUSD_D1.csv
2018.03.10,00:00,8957.84,9493.0,8748.13,8767.73,40021,TXT\BTCUSD_D1.csv
2018.03.11,00:00,9217.3,9721.93,9186.54,9630.0,6882,TXT\BTCUSD_D1.csv
2018.03.12,00:00,9630.01,9871.99,8728.0,8994.07,49076,TXT\BTCUSD_D1.csv
2018.03.13,00:00,8994.07,9462.12,8814.98,9040.33,46173,TXT\BTCUSD_D1.csv
2018.03.14,00:00,9039.22,9335.01,8181.14,8280.0,48776,TXT\BTCUSD_D1.csv
2018.03.15,00:00,8285.38,8403.69,7662.0,8230.01,49533,TXT\BTCUSD_D1.csv
2018.03.16,00:00,8230.0,8592.11,7894.09,8504.43,47933,TXT\BTCUSD_D1.csv
2018.03.17,00:00,8509.89,8514.96,7710.23,7830.0,36091,TXT\BTCUSD_D1.csv
2018.03.18,00:00,7831.44,8069.75,7305.37,7640.62,53750,TXT\BTCUSD_D1.csv
2018.03.19,00:00,7640.62,8693.35,7630.0,8408.29,52335,TXT\BTCUSD_D1.csv
2018.03.20,00:00,8404.0,9030.0,8299.92,8894.65,47842,TXT\BTCUSD_D1.csv
2018.03.21,00:00,8894.66,9167.0,8734.83,8873.56,43939,TXT\BTCUSD_D1.csv
2018.03.22,00:00,8862.9,9076.79,8483.4,8579.0,43507,TXT\BTCUSD_D1.csv
2018.03.23,00:00,8579.0,8735.8,8252.9,8581.4,36646,TXT\BTCUSD_D1.csv
2018.03.24,00:00,8581.0,8998.7,8580.0,8894.8,35055,TXT\BTCUSD_D1.csv
2018.03.25,00:00,8891.9,8892.0,8341.0,8560.9,36574,TXT\BTCUSD_D1.csv
2018.03.26,00:00,8560.9,8622.3,7813.4,7851.0,32243,TXT\BTCUSD_D1.csv
2018.03.27,00:00,7853.1,8236.0,7687.9,7950.1,38857,TXT\BTCUSD_D1.csv
2018.03.28,00:00,7954.6,8081.6,7695.0,7862.5,30714,TXT\BTCUSD_D1.csv
2018.03.29,00:00,7862.6,7974.9,7075.0,7080.0,33858,TXT\BTCUSD_D1.csv
2018.03.30,00:00,7077.8,7289.0,6503.0,6807.9,43999,TXT\BTCUSD_D1.csv
2018.03.31,00:00,6808.5,7191.8,6752.1,6862.2,30255,TXT\BTCUSD_D1.csv
2018.04.01,00:00,6861.0,7005.0,6400.0,6852.2,31405,TXT\BTCUSD_D1.csv
2018.04.02,00:00,6850.3,7091.0,6725.8,6909.7,29689,TXT\BTCUSD_D1.csv
2018.04.03,00:00,6911.2,7479.0,6891.0,7372.2,27868,TXT\BTCUSD_D1.csv
2018.04.04,00:00,7372.4,7410.2,6695.9,6796.1,29445,TXT\BTCUSD_D1.csv
2018.04.05,00:00,6796.1,6881.5,6541.0,6719.5,33596,TXT\BTCUSD_D1.csv
2018.04.06,00:00,6718.5,6821.7,6480.0,6563.4,29682,TXT\BTCUSD_D1.csv
2018.04.07,00:00,6565.8,7049.0,6490.6,6975.3,22487,TXT\BTCUSD_D1.csv
2018.04.08,00:00,6971.0,7084.8,6826.0,6925.3,20758,TXT\BTCUSD_D1.csv
2018.04.09,00:00,6925.1,7156.9,6581.0,6636.0,24536,TXT\BTCUSD_D1.csv
2018.04.10,00:00,6636.0,6840.3,6620.0,6811.7,21545,TXT\BTCUSD_D1.csv
2018.04.11,00:00,6810.0,6942.7,6723.0,6856.4,16065,TXT\BTCUSD_D1.csv
2018.04.12,00:00,6859.1,8049.6,6731.0,7700.9,22980,TXT\BTCUSD_D1.csv
2018.04.13,00:00,7701.4,8219.0,7683.0,7890.0,75455,TXT\BTCUSD_D1.csv
2018.04.16,00:00,8293.5,8404.0,7895.5,7983.0,60937,TXT\BTCUSD_D1.csv
2018.04.17,00:00,8008.5,8156.0,7809.0,7906.5,63285,TXT\BTCUSD_D1.csv
2018.04.18,00:00,7899.5,8221.0,7855.0,8182.0,52285,TXT\BTCUSD_D1.csv
2018.04.19,00:00,8184.5,8291.5,8086.5,8227.0,57261,TXT\BTCUSD_D1.csv
2018.04.20,00:00,8265.5,8550.0,8210.0,8516.5,44136,TXT\BTCUSD_D1.csv
2018.04.23,00:00,8902.5,8993.5,8755.5,8922.5,45687,TXT\BTCUSD_D1.csv
2018.04.24,00:00,8930.0,9459.0,8907.0,9446.5,48408,TXT\BTCUSD_D1.csv
2018.04.25,00:00,9447.5,9753.0,8762.0,9062.0,101840,TXT\BTCUSD_D1.csv
2018.04.26,00:00,9156.5,9164.5,8637.5,9101.5,71122,TXT\BTCUSD_D1.csv
2018.04.27,00:00,9093.5,9370.5,8948.5,8967.0,49575,TXT\BTCUSD_D1.csv
2018.04.30,00:00,9313.0,9439.0,9106.0,9271.5,38615,TXT\BTCUSD_D1.csv
2018.05.01,00:00,9218.5,9276.0,8817.0,9009.0,52474,TXT\BTCUSD_D1.csv
2018.05.02,00:00,9052.0,9179.5,8968.0,9162.5,41483,TXT\BTCUSD_D1.csv
2018.05.03,00:00,9221.5,9741.5,9150.0,9655.5,46363,TXT\BTCUSD_D1.csv
2018.05.04,00:00,9650.0,9805.0,9509.5,9684.0,57728,TXT\BTCUSD_D1.csv
2018.05.07,00:00,9527.5,9639.0,9172.0,9430.0,53920,TXT\BTCUSD_D1.csv
2018.05.08,00:00,9380.5,9455.0,9039.0,9156.0,41320,TXT\BTCUSD_D1.csv
2018.05.09,00:00,9193.0,9359.0,8966.0,9252.5,38968,TXT\BTCUSD_D1.csv
2018.05.10,00:00,9242.0,9382.5,9045.0,9097.0,43689,TXT\BTCUSD_D1.csv
2018.05.11,00:00,9094.0,9099.0,8368.0,8428.5,67370,TXT\BTCUSD_D1.csv
2018.05.14,00:00,8658.5,8880.0,8276.5,8837.5,63440,TXT\BTCUSD_D1.csv
2018.05.15,00:00,8736.0,8848.5,8422.0,8528.5,59315,TXT\BTCUSD_D1.csv
2018.05.16,00:00,8472.5,8549.0,8098.0,8285.5,61115,TXT\BTCUSD_D1.csv
2018.05.17,00:00,8289.5,8491.5,8096.5,8196.5,40891,TXT\BTCUSD_D1.csv
2018.05.18,00:00,8121.0,8270.5,7917.5,8222.0,53110,TXT\BTCUSD_D1.csv
2018.05.21,00:00,8550.5,8580.0,8299.0,8405.0,44135,TXT\BTCUSD_D1.csv
2018.05.22,00:00,8397.0,8419.0,8071.5,8105.5,45526,TXT\BTCUSD_D1.csv
2018.05.23,00:00,8088.5,8102.5,7425.0,7580.5,64475,TXT\BTCUSD_D1.csv
2018.05.24,00:00,7565.5,7722.5,7259.5,7549.5,67392,TXT\BTCUSD_D1.csv
2018.05.25,00:00,7543.5,7653.5,7320.5,7440.0,57875,TXT\BTCUSD_D1.csv
2018.05.28,00:00,7294.0,7435.0,7162.0,7217.0,50577,TXT\BTCUSD_D1.csv
2018.05.29,00:00,7197.5,7520.0,7050.0,7496.5,42738,TXT\BTCUSD_D1.csv
2018.05.30,00:00,7496.0,7552.5,7265.0,7336.0,47166,TXT\BTCUSD_D1.csv
2018.05.31,00:00,7330.5,7594.0,7301.5,7534.5,41751,TXT\BTCUSD_D1.csv
2018.06.01,00:00,7523.0,7604.0,7336.0,7433.0,61729,TXT\BTCUSD_D1.csv
2018.06.04,00:00,7704.5,7752.0,7441.5,7521.0,63767,TXT\BTCUSD_D1.csv
2018.06.05,00:00,7512.0,7656.5,7350.0,7620.5,76907,TXT\BTCUSD_D1.csv
2018.06.06,00:00,7619.0,7675.5,7473.5,7617.0,84150,TXT\BTCUSD_D1.csv
2018.06.07,00:00,7616.5,7743.0,7614.0,7652.5,48111,TXT\BTCUSD_D1.csv
2018.06.08,00:00,7654.5,7689.0,7534.0,7639.0,31198,TXT\BTCUSD_D1.csv
2018.06.11,00:00,6727.0,6832.5,6636.5,6755.5,66413,TXT\BTCUSD_D1.csv
2018.06.12,00:00,6759.5,6903.0,6430.5,6523.0,29175,TXT\BTCUSD_D1.csv
2018.06.13,00:00,6502.5,6617.0,6101.0,6249.5,38702,TXT\BTCUSD_D1.csv
2018.06.14,00:00,6251.0,6701.0,6224.0,6644.5,37974,TXT\BTCUSD_D1.csv
2018.06.15,00:00,6640.0,6655.0,6432.0,6490.0,34641,TXT\BTCUSD_D1.csv
2018.06.18,00:00,6478.5,6786.0,6379.5,6724.0,22716,TXT\BTCUSD_D1.csv
2018.06.19,00:00,6721.0,6828.5,6665.5,6688.0,16942,TXT\BTCUSD_D1.csv
2018.06.20,00:00,6687.0,6809.0,6550.5,6748.0,13944,TXT\BTCUSD_D1.csv
2018.06.21,00:00,6734.0,6784.0,6684.0,6716.0,14085,TXT\BTCUSD_D1.csv
2018.06.22,00:00,6716.5,6748.0,5990.0,6058.5,27168,TXT\BTCUSD_D1.csv
2018.06.25,00:00,6166.0,6336.5,6074.5,6245.0,25314,TXT\BTCUSD_D1.csv
2018.06.26,00:00,6252.0,6271.0,6124.0,6177.0,24673,TXT\BTCUSD_D1.csv
2018.06.27,00:00,6180.5,6252.5,5984.5,6121.0,25921,TXT\BTCUSD_D1.csv
2018.06.28,00:00,6115.5,6175.5,6021.0,6039.5,21421,TXT\BTCUSD_D1.csv
2018.06.29,00:00,6036.5,6036.5,5779.5,5903.0,37905,TXT\BTCUSD_D1.csv
2018.07.02,00:00,6327.0,6667.0,6267.5,6616.0,46020,TXT\BTCUSD_D1.csv
2018.07.03,00:00,6619.5,6665.0,6531.5,6610.0,47184,TXT\BTCUSD_D1.csv
2018.07.04,00:00,6578.5,6798.0,6408.0,6681.0,37246,TXT\BTCUSD_D1.csv
2018.07.05,00:00,6674.0,6694.5,6444.0,6504.0,59292,TXT\BTCUSD_D1.csv
2018.07.06,00:00,6501.5,6636.0,6447.0,6559.5,41693,TXT\BTCUSD_D1.csv
2018.07.09,00:00,6731.0,6754.0,6658.5,6692.0,35901,TXT\BTCUSD_D1.csv
2018.07.10,00:00,6680.0,6807.5,6317.5,6384.5,55793,TXT\BTCUSD_D1.csv
2018.07.11,00:00,6387.5,6398.0,6265.5,6350.0,33527,TXT\BTCUSD_D1.csv
2018.07.12,00:00,6349.0,6376.5,6127.5,6167.5,34105,TXT\BTCUSD_D1.csv
2018.07.13,00:00,6169.0,6335.0,6066.5,6184.5,35513,TXT\BTCUSD_D1.csv
2018.07.16,00:00,6368.5,6713.5,6326.5,6654.0,30839,TXT\BTCUSD_D1.csv
2018.07.17,00:00,6645.5,7469.24,6637.0,7312.99,43238,TXT\BTCUSD_D1.csv
2018.07.18,00:00,7326.74,7589.74,7237.5,7339.0,40636,TXT\BTCUSD_D1.csv
2018.07.19,00:00,7329.0,7538.24,7278.5,7419.74,32150,TXT\BTCUSD_D1.csv
2018.07.20,00:00,7435.49,7687.24,7275.24,7351.74,35172,TXT\BTCUSD_D1.csv
2018.07.23,00:00,7532.99,7801.24,7332.49,7701.74,38981,TXT\BTCUSD_D1.csv
2018.07.24,00:00,7714.0,8355.99,7595.0,8226.99,44889,TXT\BTCUSD_D1.csv
2018.07.25,00:00,8224.74,8479.99,8052.0,8185.5,38811,TXT\BTCUSD_D1.csv
2018.07.26,00:00,8227.74,8312.24,8103.24,8133.74,26788,TXT\BTCUSD_D1.csv
2018.07.27,00:00,8083.49,8282.5,7797.99,8230.24,32440,TXT\BTCUSD_D1.csv
2018.07.30,00:00,8207.49,8282.74,7844.49,8144.99,32173,TXT\BTCUSD_D1.csv
2018.07.31,00:00,8138.99,8203.24,7643.5,7680.74,31853,TXT\BTCUSD_D1.csv
2018.08.01,00:00,7691.99,7763.99,7451.74,7474.24,31642,TXT\BTCUSD_D1.csv
2018.08.02,00:00,7491.74,7697.74,7426.0,7544.74,25080,TXT\BTCUSD_D1.csv
2018.08.03,00:00,7540.49,7565.49,7275.49,7380.99,20576,TXT\BTCUSD_D1.csv
2018.08.06,00:00,7054.49,7154.49,6865.49,6908.24,19210,TXT\BTCUSD_D1.csv
2018.08.07,00:00,6905.49,7138.24,6831.49,6868.99,42747,TXT\BTCUSD_D1.csv
2018.08.08,00:00,6690.5,6786.99,6108.24,6306.99,81163,TXT\BTCUSD_D1.csv
2018.08.09,00:00,6314.49,6543.74,6179.24,6499.99,64929,TXT\BTCUSD_D1.csv
2018.08.10,00:00,6566.99,6609.99,6114.99,6179.24,123362,TXT\BTCUSD_D1.csv
2018.08.13,00:00,6325.29,6531.74,6141.24,6268.24,81502,TXT\BTCUSD_D1.csv
2018.08.14,00:00,6255.49,6275.99,5860.74,6072.74,127955,TXT\BTCUSD_D1.csv
2018.08.15,00:00,6075.74,6620.74,6064.99,6365.24,136859,TXT\BTCUSD_D1.csv
2018.08.16,00:00,6349.74,6469.99,6198.24,6238.74,111837,TXT\BTCUSD_D1.csv
2018.08.17,00:00,6243.99,6550.24,6217.74,6467.74,129137,TXT\BTCUSD_D1.csv
2018.08.20,00:00,6507.0,6538.49,6374.74,6443.24,71971,TXT\BTCUSD_D1.csv
2018.08.21,00:00,6436.99,6468.99,6217.24,6438.74,54151,TXT\BTCUSD_D1.csv
2018.08.22,00:00,6341.0,6864.49,6277.24,6324.24,68650,TXT\BTCUSD_D1.csv
2018.08.23,00:00,6365.24,6474.73,6237.74,6407.48,31020,TXT\BTCUSD_D1.csv
2018.08.24,00:00,6455.98,6631.74,6435.24,6599.24,27203,TXT\BTCUSD_D1.csv
2018.08.27,00:00,6669.74,6753.74,6638.49,6707.99,19628,TXT\BTCUSD_D1.csv
2018.08.28,00:00,6701.24,7117.99,6700.49,7073.74,31743,TXT\BTCUSD_D1.csv
2018.08.29,00:00,7078.49,7110.74,6886.24,7026.99,25773,TXT\BTCUSD_D1.csv
2018.08.30,00:00,7024.24,7060.74,6781.75,6902.75,32538,TXT\BTCUSD_D1.csv
2018.08.31,00:00,6913.25,7078.75,6871.25,7033.5,38312,TXT\BTCUSD_D1.csv
2018.09.03,00:00,7277.75,7320.25,7178.75,7288.25,31550,TXT\BTCUSD_D1.csv
2018.09.04,00:00,7291.25,7393.75,7221.0,7350.0,26493,TXT\BTCUSD_D1.csv
2018.09.05,00:00,7347.75,7374.75,6840.25,6937.25,27706,TXT\BTCUSD_D1.csv
2018.09.06,00:00,6926.25,6969.25,6211.75,6430.0,45284,TXT\BTCUSD_D1.csv
2018.09.07,00:00,6426.25,6516.75,6315.75,6435.25,45951,TXT\BTCUSD_D1.csv
2018.09.10,00:00,6376.75,6377.75,6174.75,6286.5,54155,TXT\BTCUSD_D1.csv
2018.09.11,00:00,6289.25,6395.75,6160.25,6241.25,49856,TXT\BTCUSD_D1.csv
2018.09.12,00:00,6238.25,6340.5,6184.75,6293.0,74344,TXT\BTCUSD_D1.csv
2018.09.13,00:00,6289.25,6520.25,6281.75,6455.0,109965,TXT\BTCUSD_D1.csv
2018.09.14,00:00,6452.75,6571.5,6360.5,6519.5,103124,TXT\BTCUSD_D1.csv
2018.09.17,00:00,6490.75,6520.25,6195.0,6205.25,53847,TXT\BTCUSD_D1.csv
2018.09.18,00:00,6233.25,6369.75,6207.75,6304.5,29193,TXT\BTCUSD_D1.csv
2018.09.19,00:00,6301.75,6511.25,6093.25,6407.25,50305,TXT\BTCUSD_D1.csv
2018.09.20,00:00,6419.75,6433.25,6328.75,6362.75,39259,TXT\BTCUSD_D1.csv
2018.09.21,00:00,6358.25,6955.25,6348.25,6706.0,61262,TXT\BTCUSD_D1.csv
2018.09.24,00:00,6660.72,6715.97,6566.23,6621.64,82202,TXT\BTCUSD_D1.csv
2018.09.25,00:00,6620.39,6626.35,6319.86,6385.49,69033,TXT\BTCUSD_D1.csv
2018.09.26,00:00,6382.49,6532.97,6359.99,6493.62,32981,TXT\BTCUSD_D1.csv
2018.09.27,00:00,6492.12,6730.46,6423.26,6687.44,46304,TXT\BTCUSD_D1.csv
2018.09.28,00:00,6700.19,6781.97,6511.81,6634.97,80779,TXT\BTCUSD_D1.csv
2018.10.01,00:00,6561.08,6635.07,6478.98,6547.52,29864,TXT\BTCUSD_D1.csv
2018.10.02,00:00,6546.52,6605.08,6443.87,6522.54,71897,TXT\BTCUSD_D1.csv
2018.10.03,00:00,6527.49,6534.54,6396.07,6432.21,57294,TXT\BTCUSD_D1.csv
2018.10.04,00:00,6428.97,6609.92,6406.21,6550.32,72238,TXT\BTCUSD_D1.csv
2018.10.05,00:00,6547.07,6598.02,6521.47,6541.38,108176,TXT\BTCUSD_D1.csv
2018.10.08,00:00,6530.98,6661.15,6527.23,6617.04,80600,TXT\BTCUSD_D1.csv
2018.10.09,00:00,6618.79,6624.29,6548.54,6575.09,79031,TXT\BTCUSD_D1.csv
2018.10.10,00:00,6567.84,6594.16,6447.3,6533.15,66582,TXT\BTCUSD_D1.csv
2018.10.11,00:00,6524.65,6547.2,6051.97,6205.52,114738,TXT\BTCUSD_D1.csv
2018.10.12,00:00,6212.06,6242.03,6114.38,6217.05,89278,TXT\BTCUSD_D1.csv
2018.10.15,00:00,6197.01,6783.64,6154.08,6402.11,229678,TXT\BTCUSD_D1.csv
2018.10.16,00:00,6418.16,6501.09,6383.21,6463.61,118497,TXT\BTCUSD_D1.csv
2018.10.17,00:00,6453.85,6483.14,6400.68,6431.81,69934,TXT\BTCUSD_D1.csv
2018.10.18,00:00,6428.77,6486.88,6342.29,6379.3,82147,TXT\BTCUSD_D1.csv
2018.10.19,00:00,6381.23,6408.69,6351.09,6383.65,85592,TXT\BTCUSD_D1.csv
2018.10.22,00:00,6431.4,6431.4,6378.0,6415.22,73841,TXT\BTCUSD_D1.csv
2018.10.23,00:00,6413.64,6427.48,6361.87,6394.53,71290,TXT\BTCUSD_D1.csv
2018.10.24,00:00,6411.23,6485.17,6390.05,6427.15,118423,TXT\BTCUSD_D1.csv
2018.10.25,00:00,6441.19,6534.68,6374.42,6394.83,68182,TXT\BTCUSD_D1.csv
2018.10.26,00:00,6395.2,6465.62,6371.0,6397.54,25967,TXT\BTCUSD_D1.csv
2018.10.29,00:00,6387.0,6428.54,6198.79,6237.35,80909,TXT\BTCUSD_D1.csv
2018.10.30,00:00,6237.85,6284.3,6229.36,6260.25,76382,TXT\BTCUSD_D1.csv
2018.10.31,00:00,6260.9,6346.2,6190.15,6299.74,81372,TXT\BTCUSD_D1.csv
2018.11.01,00:00,6296.14,6343.35,6289.73,6336.83,60764,TXT\BTCUSD_D1.csv
2018.11.02,00:00,6332.63,6375.1,6326.63,6349.97,51747,TXT\BTCUSD_D1.csv
2018.11.05,00:00,6409.97,6438.47,6367.34,6396.34,69206,TXT\BTCUSD_D1.csv
2018.11.06,00:00,6395.34,6449.81,6381.09,6416.64,96230,TXT\BTCUSD_D1.csv
2018.11.07,00:00,6416.89,6543.41,6416.41,6500.91,85903,TXT\BTCUSD_D1.csv
2018.11.08,00:00,6497.66,6509.62,6385.1,6417.41,89884,TXT\BTCUSD_D1.csv
2018.11.09,00:00,6416.16,6423.17,6307.17,6324.95,147296,TXT\BTCUSD_D1.csv
2018.11.12,00:00,6308.9,6393.7,6306.5,6315.31,153871,TXT\BTCUSD_D1.csv
2018.11.13,00:00,6309.35,6334.46,6242.5,6275.83,102470,TXT\BTCUSD_D1.csv
2018.11.14,00:00,6272.83,6290.21,5266.84,5529.3,151589,TXT\BTCUSD_D1.csv
2018.11.15,00:00,5514.8,5615.9,5192.74,5463.86,99251,TXT\BTCUSD_D1.csv
2018.11.16,00:00,5469.86,5614.94,5431.3,5446.73,75600,TXT\BTCUSD_D1.csv
2018.11.19,00:00,5545.94,5557.76,4657.21,4785.39,111368,TXT\BTCUSD_D1.csv
2018.11.20,00:00,4755.14,4888.9,4030.39,4323.9,185098,TXT\BTCUSD_D1.csv
2018.11.21,00:00,4336.14,4635.39,4178.4,4452.15,169305,TXT\BTCUSD_D1.csv
2018.11.22,00:00,4448.64,4597.02,4359.15,4426.64,112616,TXT\BTCUSD_D1.csv
2018.11.23,00:00,4425.4,4445.15,4082.89,4256.39,123989,TXT\BTCUSD_D1.csv
2018.11.26,00:00,4014.64,4092.89,3513.64,3641.14,167509,TXT\BTCUSD_D1.csv
2018.11.27,00:00,3627.64,3804.14,3556.39,3767.15,131091,TXT\BTCUSD_D1.csv
2018.11.28,00:00,3745.65,4360.64,3736.4,4235.65,110106,TXT\BTCUSD_D1.csv
2018.11.29,00:00,4202.65,4409.64,4079.64,4186.64,88301,TXT\BTCUSD_D1.csv
2018.11.30,00:00,4165.11,4297.64,3859.28,3920.63,89288,TXT\BTCUSD_D1.csv
2018.12.03,00:00,4144.96,4160.15,3733.63,3867.64,77517,TXT\BTCUSD_D1.csv
2018.12.04,00:00,3849.41,4032.4,3726.78,3899.15,91427,TXT\BTCUSD_D1.csv
2018.12.05,00:00,3865.11,3913.66,3654.09,3717.4,103812,TXT\BTCUSD_D1.csv
2018.12.06,00:00,3679.16,3841.14,3533.14,3596.64,120897,TXT\BTCUSD_D1.csv
2018.12.07,00:00,3546.83,3625.64,3202.14,3362.39,126305,TXT\BTCUSD_D1.csv
2018.12.10,00:00,3507.89,3589.14,3349.41,3398.64,69678,TXT\BTCUSD_D1.csv
2018.12.11,00:00,3360.69,3423.14,3291.39,3369.64,91758,TXT\BTCUSD_D1.csv
2018.12.12,00:00,3364.14,3487.91,3324.15,3438.35,34663,TXT\BTCUSD_D1.csv
2018.12.13,00:00,3387.14,3438.65,3219.39,3253.9,36350,TXT\BTCUSD_D1.csv
2018.12.14,00:00,3265.64,3292.89,3134.39,3154.89,26716,TXT\BTCUSD_D1.csv
2018.12.17,00:00,3184.65,3585.9,3175.99,3491.66,39053,TXT\BTCUSD_D1.csv
2018.12.18,00:00,3490.4,3568.65,3432.15,3532.9,73761,TXT\BTCUSD_D1.csv
2018.12.19,00:00,3533.4,3923.39,3518.65,3659.14,106226,TXT\BTCUSD_D1.csv
2018.12.20,00:00,3628.64,4172.15,3628.64,3987.64,96516,TXT\BTCUSD_D1.csv
2018.12.21,00:00,4026.64,4164.14,3774.08,3841.14,115352,TXT\BTCUSD_D1.csv
2018.12.24,00:00,3928.72,4235.14,3899.65,4053.89,60254,TXT\BTCUSD_D1.csv
2018.12.26,00:00,3787.64,3866.9,3681.14,3768.39,69302,TXT\BTCUSD_D1.csv
2018.12.27,00:00,3773.39,3837.64,3563.89,3586.14,84685,TXT\BTCUSD_D1.csv
2018.12.28,00:00,3574.14,3968.65,3562.89,3888.15,73535,TXT\BTCUSD_D1.csv
2018.12.31,00:00,3810.01,3842.4,3695.39,3747.89,56778,TXT\BTCUSD_D1.csv
2019.01.02,00:00,3716.65,3898.64,3706.14,3878.65,90956,TXT\BTCUSD_D1.csv
2019.01.03,00:00,3876.14,3913.14,3751.89,3792.15,57741,TXT\BTCUSD_D1.csv
2019.01.04,00:00,3771.64,3847.65,3717.89,3829.14,70841,TXT\BTCUSD_D1.csv
2019.01.07,00:00,4027.64,4069.65,3964.89,4002.39,67355,TXT\BTCUSD_D1.csv
2019.01.08,00:00,3998.64,4113.14,3941.64,3995.14,72897,TXT\BTCUSD_D1.csv
2019.01.09,00:00,3994.14,4042.12,3959.14,4001.9,71925,TXT\BTCUSD_D1.csv
2019.01.10,00:00,3988.39,4033.89,3548.39,3632.14,118831,TXT\BTCUSD_D1.csv
2019.01.11,00:00,3611.39,3696.56,3579.14,3643.14,61561,TXT\BTCUSD_D1.csv
2019.01.14,00:00,3497.14,3713.57,3485.14,3663.47,66973,TXT\BTCUSD_D1.csv
2019.01.15,00:00,3662.82,3686.78,3538.14,3564.15,66235,TXT\BTCUSD_D1.csv
2019.01.16,00:00,3563.9,3665.64,3563.9,3596.89,54834,TXT\BTCUSD_D1.csv
2019.01.17,00:00,3591.89,3658.64,3540.89,3625.39,57644,TXT\BTCUSD_D1.csv
2019.01.18,00:00,3624.41,3648.9,3576.58,3612.08,44955,TXT\BTCUSD_D1.csv
2019.01.21,00:00,3535.23,3568.91,3501.77,3516.62,32400,TXT\BTCUSD_D1.csv
2019.01.22,00:00,3514.32,3609.58,3418.08,3572.08,73034,TXT\BTCUSD_D1.csv
2019.01.23,00:00,3572.34,3610.84,3518.09,3542.84,33272,TXT\BTCUSD_D1.csv
2019.01.24,00:00,3543.35,3597.6,3526.14,3569.34,34271,TXT\BTCUSD_D1.csv
2019.01.25,00:00,3574.34,3580.34,3495.85,3555.35,33259,TXT\BTCUSD_D1.csv
2019.01.28,00:00,3535.25,3542.1,3369.85,3415.86,47749,TXT\BTCUSD_D1.csv
2019.01.29,00:00,3416.85,3444.6,3322.5,3400.85,39454,TXT\BTCUSD_D1.csv
2019.01.30,00:00,3397.85,3459.39,3369.85,3431.39,52052,TXT\BTCUSD_D1.csv
2019.01.31,00:00,3432.89,3473.39,3393.13,3414.88,27309,TXT\BTCUSD_D1.csv
2019.02.01,00:00,3413.13,3457.13,3368.48,3448.89,21527,TXT\BTCUSD_D1.csv
2019.02.04,00:00,3391.38,3437.38,3388.58,3415.68,14879,TXT\BTCUSD_D1.csv
2019.02.05,00:00,3403.96,3429.58,3396.18,3419.68,9735,TXT\BTCUSD_D1.csv
2019.02.06,00:00,3422.38,3444.38,3331.78,3366.68,13337,TXT\BTCUSD_D1.csv
2019.02.07,00:00,3367.38,3381.13,3351.18,3356.68,9501,TXT\BTCUSD_D1.csv
2019.02.08,00:00,3355.88,3707.35,3342.38,3595.88,23077,TXT\BTCUSD_D1.csv
2019.02.11,00:00,3599.38,3655.23,3578.43,3593.39,18405,TXT\BTCUSD_D1.csv
2019.02.12,00:00,3593.88,3617.89,3542.63,3576.88,15783,TXT\BTCUSD_D1.csv
2019.02.13,00:00,3570.89,3629.25,3559.88,3568.68,15840,TXT\BTCUSD_D1.csv
2019.02.14,00:00,3570.38,3589.88,3532.14,3569.14,16813,TXT\BTCUSD_D1.csv
2019.02.15,00:00,3566.39,3617.39,3543.24,3564.14,10319,TXT\BTCUSD_D1.csv
2019.02.18,00:00,3589.64,3917.37,3583.89,3851.31,87413,TXT\BTCUSD_D1.csv
2019.02.19,00:00,3839.89,3970.38,3829.14,3883.14,46371,TXT\BTCUSD_D1.csv
2019.02.20,00:00,3882.47,3966.27,3863.89,3914.43,30358,TXT\BTCUSD_D1.csv
2019.02.21,00:00,3906.77,3986.71,3864.68,3897.49,31708,TXT\BTCUSD_D1.csv
2019.02.22,00:00,3887.39,3954.02,3880.89,3938.74,25973,TXT\BTCUSD_D1.csv
2019.02.25,00:00,3767.77,3859.59,3725.01,3804.55,32442,TXT\BTCUSD_D1.csv
2019.02.26,00:00,3794.09,3831.32,3757.84,3788.84,23225,TXT\BTCUSD_D1.csv
2019.02.27,00:00,3792.34,3824.22,3647.09,3747.09,27798,TXT\BTCUSD_D1.csv
2019.02.28,00:00,3744.92,3888.09,3738.79,3801.59,33162,TXT\BTCUSD_D1.csv
2019.03.01,00:00,3801.59,3843.59,3780.18,3828.34,19072,TXT\BTCUSD_D1.csv
2019.03.04,00:00,3787.34,3808.35,3669.09,3702.96,26897,TXT\BTCUSD_D1.csv
2019.03.05,00:00,3686.34,3872.49,3681.56,3833.84,27160,TXT\BTCUSD_D1.csv
2019.03.06,00:00,3827.34,3894.96,3810.59,3843.85,22981,TXT\BTCUSD_D1.csv
2019.03.07,00:00,3843.85,3890.85,3826.6,3869.35,21228,TXT\BTCUSD_D1.csv
