Date,Open,High,Low,Close,Volume ,Filename,Time
2024-01-11,226.42,226.43,225.96,225.9701,920800.0,TXT\tsla_m5.csv,12:00:00
2024-01-11,225.9701,226.55,225.81,226.39,1156500.0,TXT\tsla_m5.csv,12:05:00
2024-01-11,226.39,226.52,226.16,226.3186,634700.0,TXT\tsla_m5.csv,12:10:00
2024-01-11,226.3186,226.75,226.2,226.6664,613800.0,TXT\tsla_m5.csv,12:15:00
2024-01-11,226.6664,226.8293,225.7,225.95,1017600.0,TXT\tsla_m5.csv,12:20:00
2024-01-11,225.95,226.0,225.37,225.8904,1150600.0,TXT\tsla_m5.csv,12:25:00
2024-01-11,225.8904,226.06,225.6,225.7381,655500.0,TXT\tsla_m5.csv,12:30:00
2024-01-11,225.7381,226.22,225.7381,226.13,576300.0,TXT\tsla_m5.csv,12:35:00
2024-01-11,226.13,226.35,225.88,226.22,609200.0,TXT\tsla_m5.csv,12:40:00
2024-01-11,226.22,227.0686,226.22,226.8028,933200.0,TXT\tsla_m5.csv,12:45:00
2024-01-11,226.79,227.0799,226.7146,227.0205,600300.0,TXT\tsla_m5.csv,12:50:00
2024-01-11,227.0205,227.4599,226.93,227.0213,890800.0,TXT\tsla_m5.csv,12:55:00
2024-01-11,227.0101,227.17,226.425,226.56,765800.0,TXT\tsla_m5.csv,13:00:00
2024-01-11,226.56,227.26,226.41,227.0,842100.0,TXT\tsla_m5.csv,13:05:00
2024-01-11,227.0,227.14,226.36,226.48,793600.0,TXT\tsla_m5.csv,13:10:00
2024-01-11,226.4879,226.61,226.3,226.5736,768000.0,TXT\tsla_m5.csv,13:15:00
2024-01-11,226.545,227.21,226.545,226.697,749500.0,TXT\tsla_m5.csv,13:20:00
2024-01-11,226.6816,227.11,226.59,227.01,595500.0,TXT\tsla_m5.csv,13:25:00
2024-01-11,227.0167,227.05,226.5944,226.645,654400.0,TXT\tsla_m5.csv,13:30:00
2024-01-11,226.645,227.02,226.3101,226.52,786300.0,TXT\tsla_m5.csv,13:35:00
2024-01-11,226.52,226.9876,226.4201,226.96,491000.0,TXT\tsla_m5.csv,13:40:00
2024-01-11,226.9501,227.34,226.87,227.2685,745600.0,TXT\tsla_m5.csv,13:45:00
2024-01-11,227.2685,227.43,226.95,227.2408,666800.0,TXT\tsla_m5.csv,13:50:00
2024-01-11,227.2408,227.91,227.04,227.58,1016400.0,TXT\tsla_m5.csv,13:55:00
2024-01-11,227.5659,227.99,227.49,227.6401,846100.0,TXT\tsla_m5.csv,14:00:00
2024-01-11,227.6401,227.9,226.91,227.0485,1214900.0,TXT\tsla_m5.csv,14:05:00
2024-01-11,227.0485,227.34,226.5901,226.6156,807500.0,TXT\tsla_m5.csv,14:10:00
2024-01-11,226.62,227.02,226.5562,226.9399,702300.0,TXT\tsla_m5.csv,14:15:00
2024-01-11,226.9399,226.98,226.39,226.8306,980800.0,TXT\tsla_m5.csv,14:20:00
2024-01-11,226.8306,227.03,226.4301,226.5361,693600.0,TXT\tsla_m5.csv,14:25:00
2024-01-11,226.5361,227.08,226.5,226.9399,654500.0,TXT\tsla_m5.csv,14:30:00
2024-01-11,226.9399,227.36,226.8,227.065,758400.0,TXT\tsla_m5.csv,14:35:00
2024-01-11,227.065,227.22,226.76,227.03,618100.0,TXT\tsla_m5.csv,14:40:00
2024-01-11,227.03,227.39,226.936,227.065,635000.0,TXT\tsla_m5.csv,14:45:00
2024-01-11,227.065,227.49,226.88,227.4499,619000.0,TXT\tsla_m5.csv,14:50:00
2024-01-11,227.4499,227.9,227.4301,227.8599,730700.0,TXT\tsla_m5.csv,14:55:00
2024-01-11,227.8599,228.6,227.8006,228.27,1206100.0,TXT\tsla_m5.csv,15:00:00
2024-01-11,228.27,228.44,227.55,228.04,1143100.0,TXT\tsla_m5.csv,15:05:00
2024-01-11,228.04,228.19,227.7,228.005,841100.0,TXT\tsla_m5.csv,15:10:00
2024-01-11,228.02,228.4599,227.45,228.32,1051300.0,TXT\tsla_m5.csv,15:15:00
2024-01-11,228.32,228.32,227.629,227.8199,863700.0,TXT\tsla_m5.csv,15:20:00
2024-01-11,227.7801,228.48,227.57,228.19,883500.0,TXT\tsla_m5.csv,15:25:00
2024-01-11,228.19,228.6335,228.13,228.258,818300.0,TXT\tsla_m5.csv,15:30:00
2024-01-11,228.26,228.65,227.88,228.045,851500.0,TXT\tsla_m5.csv,15:35:00
2024-01-11,228.0281,228.05,227.4,227.52,967900.0,TXT\tsla_m5.csv,15:40:00
2024-01-11,227.52,227.75,227.05,227.0676,928900.0,TXT\tsla_m5.csv,15:45:00
2024-01-11,227.0676,227.3999,226.55,227.015,1487600.0,TXT\tsla_m5.csv,15:50:00
2024-01-11,227.015,227.209,226.32,227.045,1559800.0,TXT\tsla_m5.csv,15:55:00
2024-01-11,227.045,227.42,226.99,227.3053,1525500.0,TXT\tsla_m5.csv,16:00:00
2024-01-12,220.03,223.41,219.6,223.26,6050400.0,TXT\tsla_m5.csv,09:35:00
2024-01-12,223.26,225.0,222.69,223.28,3824400.0,TXT\tsla_m5.csv,09:40:00
2024-01-12,223.26,223.7469,222.51,223.7469,3148400.0,TXT\tsla_m5.csv,09:45:00
2024-01-12,223.7469,224.45,223.25,224.12,2719600.0,TXT\tsla_m5.csv,09:50:00
2024-01-12,224.12,225.06,223.83,224.8901,2725700.0,TXT\tsla_m5.csv,09:55:00
2024-01-12,224.905,225.34,224.14,224.41,2636900.0,TXT\tsla_m5.csv,10:00:00
2024-01-12,224.41,224.44,223.0501,223.0501,2682100.0,TXT\tsla_m5.csv,10:05:00
2024-01-12,223.0501,223.49,222.62,223.1236,2632000.0,TXT\tsla_m5.csv,10:10:00
2024-01-12,223.1236,223.44,222.07,222.529,2421400.0,TXT\tsla_m5.csv,10:15:00
2024-01-12,222.529,222.93,221.62,221.85,2155500.0,TXT\tsla_m5.csv,10:20:00
2024-01-12,221.85,222.41,221.74,222.21,1887400.0,TXT\tsla_m5.csv,10:25:00
2024-01-12,222.21,222.56,221.32,221.44,1936400.0,TXT\tsla_m5.csv,10:30:00
2024-01-12,221.44,222.52,221.44,222.17,1513900.0,TXT\tsla_m5.csv,10:35:00
2024-01-12,222.17,222.5457,221.8,221.86,1590700.0,TXT\tsla_m5.csv,10:40:00
2024-01-12,221.86,222.24,221.1,221.475,1944000.0,TXT\tsla_m5.csv,10:45:00
2024-01-12,221.4635,221.85,221.01,221.05,1405400.0,TXT\tsla_m5.csv,10:50:00
2024-01-12,221.05,221.3,220.47,220.7351,2026500.0,TXT\tsla_m5.csv,10:55:00
2024-01-12,220.7351,221.18,220.59,220.96,1303300.0,TXT\tsla_m5.csv,11:00:00
2024-01-12,220.96,221.14,220.49,220.5441,1399300.0,TXT\tsla_m5.csv,11:05:00
2024-01-12,220.5441,221.29,220.09,221.225,1953300.0,TXT\tsla_m5.csv,11:10:00
2024-01-12,221.225,221.7699,221.2,221.445,1447600.0,TXT\tsla_m5.csv,11:15:00
2024-01-12,221.4309,221.8,221.32,221.58,1006600.0,TXT\tsla_m5.csv,11:20:00
2024-01-12,221.58,221.88,221.1,221.73,1395600.0,TXT\tsla_m5.csv,11:25:00
2024-01-12,221.72,222.11,221.72,221.8001,1036800.0,TXT\tsla_m5.csv,11:30:00
2024-01-12,221.81,222.0,220.87,221.04,1637100.0,TXT\tsla_m5.csv,11:35:00
2024-01-12,221.04,221.06,219.15,219.6401,2985400.0,TXT\tsla_m5.csv,11:40:00
2024-01-12,219.6401,219.9,219.34,219.85,1569500.0,TXT\tsla_m5.csv,11:45:00
2024-01-12,219.85,219.886,218.9,218.925,1806800.0,TXT\tsla_m5.csv,11:50:00
2024-01-12,218.93,219.2,218.25,218.335,2192200.0,TXT\tsla_m5.csv,11:55:00
2024-01-12,218.335,218.44,217.67,218.19,2575900.0,TXT\tsla_m5.csv,12:00:00
2024-01-12,218.19,218.43,217.5,217.5724,1609100.0,TXT\tsla_m5.csv,12:05:00
2024-01-12,217.5724,218.19,217.3,217.614,1797100.0,TXT\tsla_m5.csv,12:10:00
2024-01-12,217.6113,218.3499,217.56,218.3201,1328600.0,TXT\tsla_m5.csv,12:15:00
2024-01-12,218.34,218.66,218.12,218.605,1318200.0,TXT\tsla_m5.csv,12:20:00
2024-01-12,218.605,218.92,218.3224,218.4301,1171400.0,TXT\tsla_m5.csv,12:25:00
2024-01-12,218.4301,218.8,217.98,218.675,1414400.0,TXT\tsla_m5.csv,12:30:00
2024-01-12,218.675,219.06,218.66,218.8199,981000.0,TXT\tsla_m5.csv,12:35:00
2024-01-12,218.805,219.04,218.36,218.9999,1121900.0,TXT\tsla_m5.csv,12:40:00
2024-01-12,218.9999,219.17,218.62,219.08,1089500.0,TXT\tsla_m5.csv,12:45:00
2024-01-12,219.08,219.1401,218.39,218.445,954900.0,TXT\tsla_m5.csv,12:50:00
2024-01-12,218.445,219.44,218.4,219.36,1031200.0,TXT\tsla_m5.csv,12:55:00
2024-01-12,219.36,219.59,219.2,219.55,1061800.0,TXT\tsla_m5.csv,13:00:00
2024-01-12,219.55,219.65,219.36,219.5475,834400.0,TXT\tsla_m5.csv,13:05:00
2024-01-12,219.57,219.85,219.27,219.7853,1049800.0,TXT\tsla_m5.csv,13:10:00
2024-01-12,219.7853,219.85,219.4,219.5364,689600.0,TXT\tsla_m5.csv,13:15:00
2024-01-12,219.5364,219.5676,219.16,219.3687,722200.0,TXT\tsla_m5.csv,13:20:00
2024-01-12,219.3687,219.53,219.11,219.19,823500.0,TXT\tsla_m5.csv,13:25:00
2024-01-12,219.19,219.56,219.15,219.275,611900.0,TXT\tsla_m5.csv,13:30:00
2024-01-12,219.275,219.3699,218.92,219.25,879200.0,TXT\tsla_m5.csv,13:35:00
2024-01-12,219.245,219.31,218.8511,218.87,709400.0,TXT\tsla_m5.csv,13:40:00
2024-01-12,218.87,219.08,218.6093,218.7027,886800.0,TXT\tsla_m5.csv,13:45:00
2024-01-12,218.7027,218.77,218.0,218.12,1161800.0,TXT\tsla_m5.csv,13:50:00
2024-01-12,218.1283,218.49,217.88,218.3999,1117900.0,TXT\tsla_m5.csv,13:55:00
2024-01-12,218.39,218.84,218.38,218.5701,854400.0,TXT\tsla_m5.csv,14:00:00
2024-01-12,218.57,218.96,218.53,218.9328,727400.0,TXT\tsla_m5.csv,14:05:00
2024-01-12,218.9328,218.9899,218.78,218.8579,638200.0,TXT\tsla_m5.csv,14:10:00
2024-01-12,218.8579,218.8579,218.49,218.63,811900.0,TXT\tsla_m5.csv,14:15:00
2024-01-12,218.63,218.7263,218.3601,218.4631,649700.0,TXT\tsla_m5.csv,14:20:00
2024-01-12,218.4631,218.5794,217.81,218.065,1265400.0,TXT\tsla_m5.csv,14:25:00
2024-01-12,218.065,218.18,217.78,217.78,859400.0,TXT\tsla_m5.csv,14:30:00
2024-01-12,217.78,217.8291,217.17,217.2001,1574300.0,TXT\tsla_m5.csv,14:35:00
2024-01-12,217.2176,217.64,217.1501,217.5863,1207100.0,TXT\tsla_m5.csv,14:40:00
2024-01-12,217.5863,218.15,217.55,217.99,1075300.0,TXT\tsla_m5.csv,14:45:00
2024-01-12,217.9999,218.18,217.8,218.0107,738100.0,TXT\tsla_m5.csv,14:50:00
2024-01-12,218.0189,218.18,217.65,217.7337,839100.0,TXT\tsla_m5.csv,14:55:00
2024-01-12,217.735,218.16,217.51,217.74,961900.0,TXT\tsla_m5.csv,15:00:00
2024-01-12,217.74,217.87,217.51,217.5899,842000.0,TXT\tsla_m5.csv,15:05:00
2024-01-12,217.5899,217.87,217.46,217.73,709500.0,TXT\tsla_m5.csv,15:10:00
2024-01-12,217.73,218.15,217.61,218.0334,786500.0,TXT\tsla_m5.csv,15:15:00
2024-01-12,218.0334,218.28,217.8391,218.1301,751100.0,TXT\tsla_m5.csv,15:20:00
2024-01-12,218.1301,218.1984,217.81,218.0395,738900.0,TXT\tsla_m5.csv,15:25:00
2024-01-12,218.0395,218.64,218.0249,218.5204,931800.0,TXT\tsla_m5.csv,15:30:00
2024-01-12,218.5204,218.77,218.4562,218.74,817900.0,TXT\tsla_m5.csv,15:35:00
2024-01-12,218.74,218.9,218.57,218.8344,788300.0,TXT\tsla_m5.csv,15:40:00
2024-01-12,218.8344,219.33,218.6029,219.1893,1302900.0,TXT\tsla_m5.csv,15:45:00
2024-01-12,219.1893,219.2075,218.47,218.735,1173700.0,TXT\tsla_m5.csv,15:50:00
2024-01-12,218.735,218.84,218.21,218.651,1378900.0,TXT\tsla_m5.csv,15:55:00
2024-01-12,218.63,219.045,218.62,218.82,2225000.0,TXT\tsla_m5.csv,16:00:00
2024-01-16,215.0,215.42,212.28,212.3,5200700.0,TXT\tsla_m5.csv,09:35:00
2024-01-16,212.3,213.53,212.18,213.4725,2791300.0,TXT\tsla_m5.csv,09:40:00
2024-01-16,213.4725,214.36,212.88,214.16,2710500.0,TXT\tsla_m5.csv,09:45:00
2024-01-16,214.16,214.83,212.69,214.8036,2906400.0,TXT\tsla_m5.csv,09:50:00
2024-01-16,214.8001,216.8913,214.52,216.84,3244600.0,TXT\tsla_m5.csv,09:55:00
2024-01-16,216.84,218.85,216.8032,218.69,3729200.0,TXT\tsla_m5.csv,10:00:00
2024-01-16,218.69,219.89,218.41,219.16,3935400.0,TXT\tsla_m5.csv,10:05:00
2024-01-16,219.16,221.13,219.1101,221.11,3760500.0,TXT\tsla_m5.csv,10:10:00
2024-01-16,221.0933,222.27,220.97,222.05,3450500.0,TXT\tsla_m5.csv,10:15:00
2024-01-16,222.05,222.5,221.53,221.81,2941100.0,TXT\tsla_m5.csv,10:20:00
2024-01-16,221.81,223.49,221.7,223.465,2894700.0,TXT\tsla_m5.csv,10:25:00
2024-01-16,223.465,223.49,222.66,222.96,2087400.0,TXT\tsla_m5.csv,10:30:00
2024-01-16,222.96,223.44,222.28,222.4101,2112800.0,TXT\tsla_m5.csv,10:35:00
2024-01-16,222.4101,222.4999,221.3,221.6701,2392800.0,TXT\tsla_m5.csv,10:40:00
2024-01-16,221.6701,222.1999,221.1,221.907,2207200.0,TXT\tsla_m5.csv,10:45:00
2024-01-16,221.907,221.99,221.11,221.8271,1639800.0,TXT\tsla_m5.csv,10:50:00
2024-01-16,221.8271,222.494,221.262,221.3743,1953800.0,TXT\tsla_m5.csv,10:55:00
2024-01-16,221.3743,221.75,220.93,221.1014,1570900.0,TXT\tsla_m5.csv,11:00:00
2024-01-16,221.1014,221.3959,219.86,220.5644,2329300.0,TXT\tsla_m5.csv,11:05:00
2024-01-16,220.5644,221.1,220.12,220.23,1335700.0,TXT\tsla_m5.csv,11:10:00
2024-01-16,220.23,220.83,219.75,220.685,1810800.0,TXT\tsla_m5.csv,11:15:00
2024-01-16,220.685,221.23,220.4,220.96,1250900.0,TXT\tsla_m5.csv,11:20:00
2024-01-16,220.96,221.9,220.9304,221.9,1312000.0,TXT\tsla_m5.csv,11:25:00
2024-01-16,221.9,221.99,221.34,221.4262,1044900.0,TXT\tsla_m5.csv,11:30:00
2024-01-16,221.4262,222.0,221.4,221.76,1029400.0,TXT\tsla_m5.csv,11:35:00
2024-01-16,221.76,221.84,220.86,221.0638,1052900.0,TXT\tsla_m5.csv,11:40:00
2024-01-16,221.06,221.0999,220.6,220.775,1080700.0,TXT\tsla_m5.csv,11:45:00
2024-01-16,220.76,220.78,220.01,220.225,1105700.0,TXT\tsla_m5.csv,11:50:00
2024-01-16,220.225,220.27,219.58,219.61,1163000.0,TXT\tsla_m5.csv,11:55:00
2024-01-16,219.61,219.8878,219.27,219.61,1293300.0,TXT\tsla_m5.csv,12:00:00
2024-01-16,219.6185,219.78,219.13,219.1623,1175400.0,TXT\tsla_m5.csv,12:05:00
2024-01-16,219.1623,219.43,218.53,218.83,1722500.0,TXT\tsla_m5.csv,12:10:00
2024-01-16,218.83,219.33,218.57,219.07,1245100.0,TXT\tsla_m5.csv,12:15:00
2024-01-16,219.0778,219.7,218.92,219.305,1381600.0,TXT\tsla_m5.csv,12:20:00
2024-01-16,219.305,219.7486,219.25,219.39,843700.0,TXT\tsla_m5.csv,12:25:00
2024-01-16,219.394,219.65,218.8301,219.03,1071500.0,TXT\tsla_m5.csv,12:30:00
2024-01-16,219.03,219.43,218.91,219.14,923900.0,TXT\tsla_m5.csv,12:35:00
2024-01-16,219.14,220.0636,219.0829,219.9881,1092000.0,TXT\tsla_m5.csv,12:40:00
2024-01-16,219.9881,220.09,219.4926,219.5343,702900.0,TXT\tsla_m5.csv,12:45:00
2024-01-16,219.5343,220.0,219.4425,219.63,815800.0,TXT\tsla_m5.csv,12:50:00
2024-01-16,219.62,220.0,219.18,219.66,1060300.0,TXT\tsla_m5.csv,12:55:00
2024-01-16,219.66,220.194,219.6,220.06,898200.0,TXT\tsla_m5.csv,13:00:00
2024-01-16,220.06,220.6,219.98,220.3301,940500.0,TXT\tsla_m5.csv,13:05:00
2024-01-16,220.3365,220.4699,220.13,220.23,500000.0,TXT\tsla_m5.csv,13:10:00
2024-01-16,220.23,220.56,220.2,220.5497,636400.0,TXT\tsla_m5.csv,13:15:00
2024-01-16,220.5497,221.2099,220.4501,221.0885,1037500.0,TXT\tsla_m5.csv,13:20:00
2024-01-16,221.09,221.1499,220.67,220.8336,641800.0,TXT\tsla_m5.csv,13:25:00
2024-01-16,220.8336,221.3,220.5,221.2017,715400.0,TXT\tsla_m5.csv,13:30:00
2024-01-16,221.2017,221.33,220.84,220.955,611400.0,TXT\tsla_m5.csv,13:35:00
2024-01-16,220.955,221.0,220.21,220.37,773200.0,TXT\tsla_m5.csv,13:40:00
2024-01-16,220.3844,220.4,220.015,220.1204,839600.0,TXT\tsla_m5.csv,13:45:00
2024-01-16,220.1204,220.64,220.0,220.42,785200.0,TXT\tsla_m5.csv,13:50:00
2024-01-16,220.42,220.46,219.963,220.0746,653300.0,TXT\tsla_m5.csv,13:55:00
2024-01-16,220.0746,220.34,219.92,220.285,603100.0,TXT\tsla_m5.csv,14:00:00
2024-01-16,220.29,220.68,220.24,220.5,732800.0,TXT\tsla_m5.csv,14:05:00
2024-01-16,220.5,220.8,220.05,220.175,943600.0,TXT\tsla_m5.csv,14:10:00
2024-01-16,220.175,220.215,219.55,219.8,980100.0,TXT\tsla_m5.csv,14:15:00
2024-01-16,219.8,220.19,219.76,219.9289,749600.0,TXT\tsla_m5.csv,14:20:00
2024-01-16,219.93,220.2499,219.87,220.0378,718300.0,TXT\tsla_m5.csv,14:25:00
2024-01-16,220.0378,220.2,219.77,220.06,587300.0,TXT\tsla_m5.csv,14:30:00
2024-01-16,220.06,220.0999,219.35,219.65,944500.0,TXT\tsla_m5.csv,14:35:00
2024-01-16,219.65,219.9625,219.47,219.86,696000.0,TXT\tsla_m5.csv,14:40:00
2024-01-16,219.8401,220.1,219.83,220.0101,649000.0,TXT\tsla_m5.csv,14:45:00
2024-01-16,220.0101,220.42,219.7854,220.349,903000.0,TXT\tsla_m5.csv,14:50:00
2024-01-16,220.349,220.57,220.29,220.415,581800.0,TXT\tsla_m5.csv,14:55:00
2024-01-16,220.4272,220.5542,220.25,220.4503,542100.0,TXT\tsla_m5.csv,15:00:00
2024-01-16,220.44,220.6883,220.062,220.1499,821200.0,TXT\tsla_m5.csv,15:05:00
2024-01-16,220.1202,220.1219,219.68,219.775,820100.0,TXT\tsla_m5.csv,15:10:00
2024-01-16,219.775,220.15,219.57,219.5899,784000.0,TXT\tsla_m5.csv,15:15:00
2024-01-16,219.5899,219.96,219.57,219.91,700900.0,TXT\tsla_m5.csv,15:20:00
2024-01-16,219.91,220.01,219.67,219.79,533200.0,TXT\tsla_m5.csv,15:25:00
2024-01-16,219.79,219.93,219.53,219.6195,647200.0,TXT\tsla_m5.csv,15:30:00
2024-01-16,219.6195,219.99,219.22,219.34,1019100.0,TXT\tsla_m5.csv,15:35:00
2024-01-16,219.34,219.7,219.3052,219.5801,875200.0,TXT\tsla_m5.csv,15:40:00
2024-01-16,219.5801,219.64,219.44,219.49,576900.0,TXT\tsla_m5.csv,15:45:00
2024-01-16,219.49,219.83,219.26,219.5151,992600.0,TXT\tsla_m5.csv,15:50:00
2024-01-16,219.5001,220.1,219.4,220.0,1104100.0,TXT\tsla_m5.csv,15:55:00
2024-01-16,220.0,220.06,219.7975,219.9987,1275100.0,TXT\tsla_m5.csv,16:00:00
2024-01-17,214.73,215.38,212.65,212.66,4777900.0,TXT\tsla_m5.csv,09:35:00
2024-01-17,212.69,214.5487,212.345,214.05,3828700.0,TXT\tsla_m5.csv,09:40:00
2024-01-17,214.05,215.56,214.01,214.21,3340600.0,TXT\tsla_m5.csv,09:45:00
2024-01-17,214.1915,215.02,213.0,213.6714,2827900.0,TXT\tsla_m5.csv,09:50:00
2024-01-17,213.67,214.76,213.62,214.14,1941400.0,TXT\tsla_m5.csv,09:55:00
2024-01-17,214.14,214.85,213.82,214.15,1922900.0,TXT\tsla_m5.csv,10:00:00
2024-01-17,214.15,215.3899,213.7,215.1,2389000.0,TXT\tsla_m5.csv,10:05:00
2024-01-17,215.1,215.2812,214.11,214.33,1927300.0,TXT\tsla_m5.csv,10:10:00
2024-01-17,214.33,214.64,213.59,214.14,1891700.0,TXT\tsla_m5.csv,10:15:00
2024-01-17,214.14,214.46,212.84,212.92,2213200.0,TXT\tsla_m5.csv,10:20:00
2024-01-17,212.92,213.36,212.6,213.285,1835300.0,TXT\tsla_m5.csv,10:25:00
2024-01-17,213.285,213.69,213.0601,213.19,1453600.0,TXT\tsla_m5.csv,10:30:00
2024-01-17,213.19,213.26,212.4,213.015,2157700.0,TXT\tsla_m5.csv,10:35:00
2024-01-17,213.015,214.0,212.5601,213.81,2030700.0,TXT\tsla_m5.csv,10:40:00
2024-01-17,213.8151,213.95,213.01,213.0242,1317500.0,TXT\tsla_m5.csv,10:45:00
2024-01-17,213.0242,213.71,212.93,213.655,1528100.0,TXT\tsla_m5.csv,10:50:00
2024-01-17,213.655,214.0,213.36,213.494,1130400.0,TXT\tsla_m5.csv,10:55:00
2024-01-17,213.494,214.0,213.35,213.945,1382500.0,TXT\tsla_m5.csv,11:00:00
2024-01-17,213.93,214.58,213.92,214.535,1319400.0,TXT\tsla_m5.csv,11:05:00
2024-01-17,214.535,214.63,213.8103,213.9,1157500.0,TXT\tsla_m5.csv,11:10:00
2024-01-17,213.9,214.02,213.46,213.5793,1033100.0,TXT\tsla_m5.csv,11:15:00
2024-01-17,213.5793,213.76,213.14,213.18,1110100.0,TXT\tsla_m5.csv,11:20:00
2024-01-17,213.18,213.47,213.0,213.415,1343100.0,TXT\tsla_m5.csv,11:25:00
2024-01-17,213.42,213.63,213.23,213.3215,826400.0,TXT\tsla_m5.csv,11:30:00
2024-01-17,213.34,213.43,212.51,212.9504,1528300.0,TXT\tsla_m5.csv,11:35:00
2024-01-17,212.9504,213.67,212.8338,213.6656,1215900.0,TXT\tsla_m5.csv,11:40:00
2024-01-17,213.655,214.15,213.57,214.09,1213400.0,TXT\tsla_m5.csv,11:45:00
2024-01-17,214.09,214.44,213.7901,213.8362,1279200.0,TXT\tsla_m5.csv,11:50:00
2024-01-17,213.8362,214.1,213.62,213.94,936300.0,TXT\tsla_m5.csv,11:55:00
2024-01-17,213.94,214.2795,213.86,214.03,937100.0,TXT\tsla_m5.csv,12:00:00
2024-01-17,214.03,214.19,213.36,213.45,1146300.0,TXT\tsla_m5.csv,12:05:00
2024-01-17,213.45,213.67,213.3,213.4558,682200.0,TXT\tsla_m5.csv,12:10:00
2024-01-17,213.445,213.94,213.2312,213.73,972200.0,TXT\tsla_m5.csv,12:15:00
2024-01-17,213.73,214.11,213.62,213.91,708800.0,TXT\tsla_m5.csv,12:20:00
2024-01-17,213.91,214.11,213.26,213.405,1005700.0,TXT\tsla_m5.csv,12:25:00
2024-01-17,213.3954,214.14,213.32,214.085,899100.0,TXT\tsla_m5.csv,12:30:00
2024-01-17,214.085,214.11,213.57,213.71,838000.0,TXT\tsla_m5.csv,12:35:00
2024-01-17,213.71,213.93,213.47,213.5351,791000.0,TXT\tsla_m5.csv,12:40:00
2024-01-17,213.53,213.6499,213.06,213.3298,926200.0,TXT\tsla_m5.csv,12:45:00
2024-01-17,213.3298,213.56,212.96,213.46,910500.0,TXT\tsla_m5.csv,12:50:00
2024-01-17,213.46,213.91,213.39,213.83,660200.0,TXT\tsla_m5.csv,12:55:00
2024-01-17,213.83,214.06,213.76,213.885,676800.0,TXT\tsla_m5.csv,13:00:00
2024-01-17,213.885,214.25,213.67,213.8599,883600.0,TXT\tsla_m5.csv,13:05:00
2024-01-17,213.8599,213.9,213.37,213.45,783600.0,TXT\tsla_m5.csv,13:10:00
2024-01-17,213.45,213.51,213.09,213.1699,820800.0,TXT\tsla_m5.csv,13:15:00
2024-01-17,213.1699,213.2,212.75,212.8,972600.0,TXT\tsla_m5.csv,13:20:00
2024-01-17,212.81,212.93,212.4101,212.7654,1338600.0,TXT\tsla_m5.csv,13:25:00
2024-01-17,212.7654,212.9,212.54,212.8001,680700.0,TXT\tsla_m5.csv,13:30:00
2024-01-17,212.79,212.89,212.01,212.105,1502300.0,TXT\tsla_m5.csv,13:35:00
2024-01-17,212.11,212.6897,212.07,212.665,873400.0,TXT\tsla_m5.csv,13:40:00
2024-01-17,212.665,212.94,212.621,212.74,917600.0,TXT\tsla_m5.csv,13:45:00
2024-01-17,212.7212,212.8,212.32,212.41,839600.0,TXT\tsla_m5.csv,13:50:00
2024-01-17,212.4146,212.62,212.24,212.2501,705300.0,TXT\tsla_m5.csv,13:55:00
2024-01-17,212.275,212.93,212.26,212.5847,810400.0,TXT\tsla_m5.csv,14:00:00
2024-01-17,212.5847,212.75,212.46,212.66,661200.0,TXT\tsla_m5.csv,14:05:00
2024-01-17,212.66,212.6742,212.21,212.57,711500.0,TXT\tsla_m5.csv,14:10:00
2024-01-17,212.58,212.81,212.41,212.62,601300.0,TXT\tsla_m5.csv,14:15:00
2024-01-17,212.62,212.89,212.5,212.87,590700.0,TXT\tsla_m5.csv,14:20:00
2024-01-17,212.87,213.69,212.84,213.565,1261400.0,TXT\tsla_m5.csv,14:25:00
2024-01-17,213.565,213.91,213.49,213.89,853500.0,TXT\tsla_m5.csv,14:30:00
2024-01-17,213.89,214.04,213.71,213.8407,990700.0,TXT\tsla_m5.csv,14:35:00
2024-01-17,213.85,214.09,213.8,213.9801,603000.0,TXT\tsla_m5.csv,14:40:00
2024-01-17,213.9801,214.6,213.85,214.58,999100.0,TXT\tsla_m5.csv,14:45:00
2024-01-17,214.58,214.6,214.11,214.21,812900.0,TXT\tsla_m5.csv,14:50:00
2024-01-17,214.21,214.51,214.2001,214.4501,616400.0,TXT\tsla_m5.csv,14:55:00
2024-01-17,214.45,214.9,214.45,214.59,994700.0,TXT\tsla_m5.csv,15:00:00
2024-01-17,214.5713,214.74,214.42,214.55,689300.0,TXT\tsla_m5.csv,15:05:00
2024-01-17,214.54,215.07,214.5301,214.9301,911700.0,TXT\tsla_m5.csv,15:10:00
2024-01-17,214.94,215.18,214.625,214.67,791100.0,TXT\tsla_m5.csv,15:15:00
2024-01-17,214.67,214.83,214.51,214.765,745500.0,TXT\tsla_m5.csv,15:20:00
2024-01-17,214.7601,214.83,214.13,214.14,867800.0,TXT\tsla_m5.csv,15:25:00
2024-01-17,214.14,214.27,213.92,214.125,738400.0,TXT\tsla_m5.csv,15:30:00
2024-01-17,214.125,214.52,214.07,214.45,779300.0,TXT\tsla_m5.csv,15:35:00
2024-01-17,214.45,215.06,214.32,214.9305,940700.0,TXT\tsla_m5.csv,15:40:00
2024-01-17,214.94,215.14,214.85,215.025,838900.0,TXT\tsla_m5.csv,15:45:00
2024-01-17,215.03,215.18,214.9,214.985,900500.0,TXT\tsla_m5.csv,15:50:00
2024-01-17,214.985,215.62,214.92,215.3601,1763600.0,TXT\tsla_m5.csv,15:55:00
