Date,Open,High,Low,Close,Pivot Points,VWAP,Volume ,Moving Average 20,Filename
08/01/2024 13:45:00,29.465,29.47,29.335,29.39,29.39,28.53713,142400,164085.0,TXT\spr.txt
08/01/2024 13:50:00,29.385,29.64,29.385,29.59,29.59,28.5464,139300,163080.0,TXT\spr.txt
08/01/2024 13:55:00,29.58,29.62,29.405,29.57,29.57,28.5533,100900,159450.0,TXT\spr.txt
08/01/2024 14:00:00,29.57,29.58,29.44,29.5492,29.5492,28.55779,66900,157135.0,TXT\spr.txt
08/01/2024 14:05:00,29.56,29.69,29.55,29.67,29.67,28.56457,94300,151355.0,TXT\spr.txt
08/01/2024 14:10:00,29.67,29.8,29.67,29.78,29.78,28.57024,72000,145965.0,TXT\spr.txt
08/01/2024 14:15:00,29.78,29.9,29.72,29.7771,29.7771,28.57888,105200,144745.0,TXT\spr.txt
08/01/2024 14:20:00,29.7771,29.825,29.6116,29.81,29.81,28.58681,101200,141900.0,TXT\spr.txt
08/01/2024 14:25:00,29.8001,30.08,29.795,29.97,29.97,28.60289,184400,143300.0,TXT\spr.txt
08/01/2024 14:30:00,29.98,30.05,29.89,30.0317,30.0317,28.61185,98900,141815.0,TXT\spr.txt
08/01/2024 14:35:00,30.0317,30.04,29.92,29.9565,29.9565,28.61695,57000,135210.0,TXT\spr.txt
08/01/2024 14:40:00,29.9565,30.05,29.955,30.015,30.015,28.62195,55900,133445.0,TXT\spr.txt
08/01/2024 14:45:00,30.015,30.2198,30.01,30.175,30.175,28.63331,118900,134295.0,TXT\spr.txt
08/01/2024 14:50:00,30.1607,30.205,30.0501,30.08,30.08,28.64293,100900,136775.0,TXT\spr.txt
08/01/2024 14:55:00,30.08,30.08,29.8701,29.88,29.88,28.65122,97600,130620.0,TXT\spr.txt
08/01/2024 15:00:00,29.88,29.9,29.825,29.825,29.825,28.65702,76000,122175.0,TXT\spr.txt
08/01/2024 15:05:00,29.825,29.8882,29.7101,29.83,29.83,28.66364,90900,121070.0,TXT\spr.txt
08/01/2024 15:10:00,29.83,29.9,29.805,29.8484,29.8484,28.66944,78400,103490.0,TXT\spr.txt
08/01/2024 15:15:00,29.8401,29.8694,29.73,29.78,29.78,28.67304,50800,95745.0,TXT\spr.txt
08/01/2024 15:20:00,29.77,29.88,29.73,29.7761,29.7761,28.6789,84600,95825.0,TXT\spr.txt
08/01/2024 15:25:00,29.7761,29.81,29.17,29.175,29.175,28.69458,320400,104725.0,TXT\spr.txt
08/01/2024 15:30:00,29.19,29.44,28.2,28.44,28.44,28.70214,1076100,151565.0,TXT\spr.txt
08/01/2024 15:35:00,28.47,28.63,27.56,27.895,27.895,28.67172,998900,196465.0,TXT\spr.txt
08/01/2024 15:40:00,27.8901,28.47,27.5,28.2574,28.2574,28.64884,683300,227285.0,TXT\spr.txt
08/01/2024 15:45:00,28.255,28.45,28.06,28.28,28.28,28.63855,523400,248740.0,TXT\spr.txt
08/01/2024 15:50:00,28.2782,28.31,27.7,28.08,28.08,28.62399,539400,272110.0,TXT\spr.txt
08/01/2024 15:55:00,28.085,28.56,28.085,28.5,28.5,28.61062,892900,311495.0,TXT\spr.txt
08/01/2024 16:00:00,28.495,28.5,28.035,28.21,28.21,28.59391,1243500,368610.0,TXT\spr.txt
