Date,Open,High,Low,Close,Volume 
15/08/2018 00:00:00,171.91,172.32,170.27,171.69,793500
16/08/2018 00:00:00,172.39,174.4,172.1,173.32,885500
17/08/2018 00:00:00,173.44,174.39,172.53,173.63,887100
20/08/2018 00:00:00,173.9,175.18,173.58,173.78,628400
21/08/2018 00:00:00,173.93,174.68,172.73,173.79,809400
22/08/2018 00:00:00,172.26,173.59,170.95,171.34,887900
23/08/2018 00:00:00,171.15,173.34,170.32,172.8,1115400
24/08/2018 00:00:00,173.2,175.43,172.47,175.04,896600
27/08/2018 00:00:00,175.84,177.79,175.35,176.91,579600
28/08/2018 00:00:00,177.71,179.77,176.99,177.49,646800
29/08/2018 00:00:00,177.3,178.93,177.14,178.55,614600
30/08/2018 00:00:00,178.13,179.37,177.73,178.18,625400
31/08/2018 00:00:00,177.66,181.36,177.66,180.96,1227900
04/09/2018 00:00:00,180.33,182.05,179.99,181.75,1224300
05/09/2018 00:00:00,181,182.78,180.5,181.96,2063000
06/09/2018 00:00:00,182.27,183,181.21,182.09,1114400
07/09/2018 00:00:00,181.86,184.19,181.7,183.5,1151000
10/09/2018 00:00:00,184.04,185.54,184.04,184.69,1291100
11/09/2018 00:00:00,184.08,185.3,183.51,184.49,1062400
12/09/2018 00:00:00,184.55,186.47,184.19,185.35,1193400
13/09/2018 00:00:00,186.48,188.48,186.44,188.37,1064400
14/09/2018 00:00:00,188.79,191.91,188.79,191.6,1314900
17/09/2018 00:00:00,191.7,191.94,190.93,191.45,1100400
18/09/2018 00:00:00,191.75,194.51,190.51,194.07,940600
19/09/2018 00:00:00,194.25,195.46,193.85,194.63,659100
20/09/2018 00:00:00,195.69,197.16,194.45,196.95,711100
21/09/2018 00:00:00,197.22,198.23,195.78,196.47,1174800
24/09/2018 00:00:00,195.83,195.83,192.2,193.18,1005700
25/09/2018 00:00:00,193.38,193.6,191.08,191.61,792100
26/09/2018 00:00:00,191.24,192.02,189.73,190.34,853800
27/09/2018 00:00:00,189.5,189.89,187.96,189.47,1012700
28/09/2018 00:00:00,189.46,190.17,186.89,187.52,827700
01/10/2018 00:00:00,188.71,189.89,187.01,188.01,750900
02/10/2018 00:00:00,188.19,189.97,187.94,189.55,1208800
03/10/2018 00:00:00,190,191.96,189.53,189.89,702800
04/10/2018 00:00:00,189.55,191.67,188.42,189.57,581400
05/10/2018 00:00:00,189.66,190.31,184.61,185.69,882500
08/10/2018 00:00:00,184.85,185.4,182.53,185.09,943900
09/10/2018 00:00:00,184.54,184.76,181.95,183.38,985400
10/10/2018 00:00:00,183,183.29,175.15,176.03,1497200
11/10/2018 00:00:00,176.15,177.02,170.5,170.6,1757400
12/10/2018 00:00:00,174.43,175.99,170.06,172.79,1257200
15/10/2018 00:00:00,170.31,171.55,168.88,169.02,827100
16/10/2018 00:00:00,171.16,172.57,168.86,172.47,1100500
17/10/2018 00:00:00,172.54,172.66,169.64,171.52,1072200
18/10/2018 00:00:00,170.99,170.99,165.87,166.25,1223300
19/10/2018 00:00:00,165.68,166.9,162.96,163.7,1856600
22/10/2018 00:00:00,164.43,165.15,163.06,163.22,1034200
23/10/2018 00:00:00,158.07,162.18,156.96,160.57,1259400
24/10/2018 00:00:00,160.31,161.41,153.67,154.09,1702800
25/10/2018 00:00:00,156.15,159.21,155.81,157.49,2182000
26/10/2018 00:00:00,155.25,163.4,155.07,161.32,1713400
29/10/2018 00:00:00,163.7,163.88,156.36,158.72,1157900
30/10/2018 00:00:00,158.43,164.15,158.43,163.76,1368100
31/10/2018 00:00:00,165.65,167.94,164.63,164.73,879700
01/11/2018 00:00:00,166.09,173.6,165.88,173.36,1321900
02/11/2018 00:00:00,174.72,174.96,170.75,172.47,1152200
05/11/2018 00:00:00,173.36,174.31,171.19,173.03,622500
06/11/2018 00:00:00,172.13,177.62,171.95,177.07,1120600
07/11/2018 00:00:00,175,179.69,171.88,178.97,1378200
08/11/2018 00:00:00,176.74,177.8,171.65,172.3,1392600
09/11/2018 00:00:00,170.69,171.72,167.13,169.27,1541000
12/11/2018 00:00:00,169.55,169.56,165.6,165.97,897600
13/11/2018 00:00:00,165.86,170.04,165.4,166.95,911200
14/11/2018 00:00:00,167.94,170.25,165.92,167.11,930700
15/11/2018 00:00:00,166.5,172.89,165.37,172.7,965400
16/11/2018 00:00:00,171.82,174.23,170.86,171.6,760100
19/11/2018 00:00:00,170.44,170.75,166.56,168.04,922900
20/11/2018 00:00:00,165.9,168.93,164.78,168.23,930500
21/11/2018 00:00:00,170.02,172.56,169.41,169.67,719500
23/11/2018 00:00:00,167.87,170.16,167.11,167.31,507400
26/11/2018 00:00:00,169.11,172.35,168.72,169.84,882900
27/11/2018 00:00:00,169.19,171.18,166.24,168.27,879600
28/11/2018 00:00:00,168.87,172.84,167.38,172.66,687700
29/11/2018 00:00:00,171.85,173.4,170.46,171.77,473000
30/11/2018 00:00:00,171.19,174.53,168.96,174.34,725900
03/12/2018 00:00:00,179.63,180.87,177.01,178.06,914000
04/12/2018 00:00:00,178.21,179.03,170.95,171.46,1336600
06/12/2018 00:00:00,169.01,169.96,162.32,167.25,1563500
07/12/2018 00:00:00,167.71,169.21,160.7,161.55,953400
10/12/2018 00:00:00,161.6,161.87,155.64,160.16,1256300
11/12/2018 00:00:00,163.44,163.82,157.09,157.95,1033000
12/12/2018 00:00:00,160.29,163.03,158.94,159.14,961700
13/12/2018 00:00:00,159.67,160.23,155.71,157.2,1455800
14/12/2018 00:00:00,155.81,159.74,155.41,156.74,1021400
17/12/2018 00:00:00,156.22,157.05,152.32,153.31,1123700
18/12/2018 00:00:00,154.72,156.68,151.79,153.66,1030000
19/12/2018 00:00:00,153.96,156.4,150.4,151.23,991600
20/12/2018 00:00:00,150,151.19,146.03,148.14,1735600
21/12/2018 00:00:00,148.42,149.91,144.66,144.78,2515700
24/12/2018 00:00:00,143.72,146.09,141.46,141.77,602500
26/12/2018 00:00:00,142.78,148.71,142,148.58,906300
27/12/2018 00:00:00,146.67,150.04,144.6,149.79,967100
28/12/2018 00:00:00,151,151.76,148.6,148.92,823400
31/12/2018 00:00:00,149.34,151.01,148.78,150.48,596100
02/01/2019 00:00:00,148.52,151.99,148.07,150.87,927100
03/01/2019 00:00:00,149.36,149.97,145.21,145.54,1154500
04/01/2019 00:00:00,148.2,150.32,146.98,150.13,1030400
07/01/2019 00:00:00,150.4,153.5,148.73,151.38,823000
08/01/2019 00:00:00,152.2,153.53,150.24,153.36,910000
09/01/2019 00:00:00,154.71,155.82,153.25,154.28,665000
10/01/2019 00:00:00,153.17,155.17,152.23,153.31,1656700
11/01/2019 00:00:00,152.14,157.22,152.14,155.85,1340900
14/01/2019 00:00:00,154.74,157.15,153,156.2,830900
15/01/2019 00:00:00,156.29,157.1,153.94,156.82,1246000
16/01/2019 00:00:00,156.6,158.66,156.42,157.67,839800
17/01/2019 00:00:00,156.65,162.11,156.65,160.26,1093000
18/01/2019 00:00:00,161.42,165.84,161.09,164.75,1266900
22/01/2019 00:00:00,163.71,164.43,160.85,163.47,1235900
23/01/2019 00:00:00,163.7,163.97,159.85,161.81,902900
24/01/2019 00:00:00,161.85,163.27,161.25,162.74,889600
25/01/2019 00:00:00,166.73,166.93,164.95,166.36,918000
28/01/2019 00:00:00,165.51,165.67,163.05,163.25,1243900
29/01/2019 00:00:00,179.8,179.9,171.09,173.63,2387600
30/01/2019 00:00:00,173.79,174.29,168.2,171.87,1852800
31/01/2019 00:00:00,171.96,173.26,168.43,169.52,1292200
01/02/2019 00:00:00,170.08,172.47,168.61,168.93,1138200
04/02/2019 00:00:00,168.36,169.68,166.31,169.68,1646600
05/02/2019 00:00:00,169.08,170.84,168.39,170.73,1317000
06/02/2019 00:00:00,170.24,171.99,170.24,170.96,986600
07/02/2019 00:00:00,169.19,170.43,168.25,169.97,695000
08/02/2019 00:00:00,168.27,169.44,167.63,169.44,856400
11/02/2019 00:00:00,169.35,170.18,168.99,169.7,564400
12/02/2019 00:00:00,170.81,173.06,170.3,172.7,1067500
13/02/2019 00:00:00,173.29,177.55,173.02,176.82,1045400
14/02/2019 00:00:00,175.84,177.96,175.36,176.41,1026500
15/02/2019 00:00:00,177.49,177.7,176.57,177.39,678400
19/02/2019 00:00:00,176.53,178.5,176.45,177.46,461200
20/02/2019 00:00:00,177.76,179.39,177.01,178.84,535400
21/02/2019 00:00:00,178.27,178.5,176.8,177.96,524600
22/02/2019 00:00:00,178.44,180.02,177.86,179.23,633600
25/02/2019 00:00:00,180.06,181.51,179.46,180.08,669200
26/02/2019 00:00:00,179.16,180.83,179.16,179.3,525500
27/02/2019 00:00:00,178.66,180.69,177.78,180.51,530500
28/02/2019 00:00:00,179.81,179.99,177.75,178.56,600700
01/03/2019 00:00:00,179.98,180.58,177.02,178.51,725500
04/03/2019 00:00:00,180,180.69,176.91,177.84,815500
05/03/2019 00:00:00,178.01,179.22,177.49,178.23,652200
06/03/2019 00:00:00,178.15,179.45,177.64,178.04,532700
07/03/2019 00:00:00,177.86,177.86,174.38,175.51,669900
08/03/2019 00:00:00,173.57,174.56,172.84,174.53,530300
11/03/2019 00:00:00,174.41,178.69,174.36,178.38,666500
12/03/2019 00:00:00,178.96,180.25,178.3,178.67,618600
13/03/2019 00:00:00,179.58,182.02,178.66,181.4,712000
14/03/2019 00:00:00,181.01,181.03,179.31,180.68,618700
15/03/2019 00:00:00,180.74,181.42,178.51,179.33,1440800
18/03/2019 00:00:00,179.73,180.93,179.43,180.79,522300
19/03/2019 00:00:00,180.88,181.79,178.09,178.77,560600
20/03/2019 00:00:00,177.67,177.96,174.55,176.02,597500
21/03/2019 00:00:00,175.09,177.71,174.25,177.02,545800
22/03/2019 00:00:00,175.89,176.21,169.81,169.93,781100
25/03/2019 00:00:00,169.68,171.41,168.48,169.83,636400
26/03/2019 00:00:00,171.49,172.5,170.17,171.52,541000
27/03/2019 00:00:00,171.3,172.15,170.04,171.04,575200
28/03/2019 00:00:00,171.64,173.98,171.49,173.84,593200
29/03/2019 00:00:00,175.15,176.05,174.58,175.46,636700
01/04/2019 00:00:00,177.07,181.31,177.07,180.91,743800
02/04/2019 00:00:00,181.01,182.23,180.41,182.07,621700
03/04/2019 00:00:00,182.8,184.36,182.66,183.33,619400
04/04/2019 00:00:00,182.88,185,182.88,184.99,516400
05/04/2019 00:00:00,185,186.25,184.65,185.34,585100
08/04/2019 00:00:00,185.35,186.7,184.49,186,400600
09/04/2019 00:00:00,184.65,184.87,182.23,182.48,571200
10/04/2019 00:00:00,182.61,183.58,180.8,182.86,898500
11/04/2019 00:00:00,183.45,183.69,182.22,182.95,831000
12/04/2019 00:00:00,183.84,184.4,183,184.24,717900
15/04/2019 00:00:00,184.75,186.08,184.5,186,642000
16/04/2019 00:00:00,186.33,187.98,185.61,187.58,652500
17/04/2019 00:00:00,188.84,191.48,188.24,188.3,810900
18/04/2019 00:00:00,189.46,190.32,188.54,189.92,825300
22/04/2019 00:00:00,189.09,189.98,187.9,189.36,406800
23/04/2019 00:00:00,189.8,190.57,189.12,189.45,766200
24/04/2019 00:00:00,189.54,190.56,188.72,188.9,795700
25/04/2019 00:00:00,178.27,181.78,175.44,176.22,2474800
26/04/2019 00:00:00,176.22,178.56,175.3,178.43,945300
29/04/2019 00:00:00,178.42,181.47,177.84,180.99,934300
30/04/2019 00:00:00,181.46,181.46,178.51,180.71,881100
01/05/2019 00:00:00,181.68,181.98,177.27,177.36,631400
02/05/2019 00:00:00,177.44,177.61,174.08,175.87,711000
03/05/2019 00:00:00,177.15,178.97,175.98,178.77,712700
06/05/2019 00:00:00,175.5,177.35,173.34,177.21,586600
07/05/2019 00:00:00,175.08,175.88,171.35,173,747400
08/05/2019 00:00:00,172.38,173.57,170.48,170.61,600800
09/05/2019 00:00:00,169.69,169.69,165.82,169,1000100
10/05/2019 00:00:00,167.47,168.25,163.78,166.49,1470800
13/05/2019 00:00:00,163.34,163.34,159.47,160.85,1100800
14/05/2019 00:00:00,161.65,162.46,160.59,161.83,876300
15/05/2019 00:00:00,160.87,163.18,160.21,162.22,648300
16/05/2019 00:00:00,162.86,164.35,162.4,162.98,507200
17/05/2019 00:00:00,161.1,162.95,160.19,160.32,560200
20/05/2019 00:00:00,158.77,160.72,157.45,158.58,665400
21/05/2019 00:00:00,159.95,162.49,159.95,161.51,750800
22/05/2019 00:00:00,160.9,161.6,159.4,159.4,483900
23/05/2019 00:00:00,156.45,158.94,154.43,155.14,952200
24/05/2019 00:00:00,156.39,156.6,153.96,154.78,767600
28/05/2019 00:00:00,155.25,156,151.51,151.57,1125600
29/05/2019 00:00:00,151.63,153.8,151.11,153.11,1032800
30/05/2019 00:00:00,153.81,156.07,153.81,155.43,1193800
31/05/2019 00:00:00,153.1,153.1,148.1,148.85,1563000
03/06/2019 00:00:00,148.7,151.85,148.7,150.3,958200
04/06/2019 00:00:00,154.03,157.27,152.73,157.06,1104100
05/06/2019 00:00:00,158.07,158.6,155.09,157.13,1003300
06/06/2019 00:00:00,157.53,158.5,154.4,156.18,769300
07/06/2019 00:00:00,157.31,158.11,155.29,157.13,826300
10/06/2019 00:00:00,158.06,160.5,158.06,158.81,752400
11/06/2019 00:00:00,161.02,161.43,158.85,159.08,955300
12/06/2019 00:00:00,158.85,159.51,156.78,157.98,557300
13/06/2019 00:00:00,159.01,159.34,157.87,159.31,340400
14/06/2019 00:00:00,158.32,158.91,155.35,156.53,463800
17/06/2019 00:00:00,156.34,157.97,155.66,155.85,513500
18/06/2019 00:00:00,156.51,160.59,156.19,158.77,793600
19/06/2019 00:00:00,159.48,159.68,156.92,158.7,752400
20/06/2019 00:00:00,161.08,163.95,159.56,163.05,944100
21/06/2019 00:00:00,163.52,164.07,161.65,162.72,938500
24/06/2019 00:00:00,162.08,163.8,161.24,162.17,404300
25/06/2019 00:00:00,162.94,163.33,160.94,161.16,567300
26/06/2019 00:00:00,161.83,163.09,161.38,162.37,517500
27/06/2019 00:00:00,162.37,164.15,161.36,162.13,424300
28/06/2019 00:00:00,162.74,164.62,162.35,163.83,915000
01/07/2019 00:00:00,165.97,166.87,163.44,164.6,715300
02/07/2019 00:00:00,164.26,164.52,161.45,162.86,675700
03/07/2019 00:00:00,162.86,164.06,162.73,164.06,349900
05/07/2019 00:00:00,162.59,162.59,156.94,159.39,1042400
08/07/2019 00:00:00,158.59,160.6,157.39,157.44,764000
09/07/2019 00:00:00,156.22,157.28,154.63,155.15,1076600
10/07/2019 00:00:00,155.95,156.64,152.92,153.57,1134800
11/07/2019 00:00:00,154.11,156.32,152.38,156.2,1072600
12/07/2019 00:00:00,157.25,161.03,156.25,160.36,1079100
15/07/2019 00:00:00,160.35,161.03,158.8,159.29,885100
16/07/2019 00:00:00,158.93,165.46,157.59,162.57,1808100
17/07/2019 00:00:00,161.99,162.43,159.56,159.94,996400
18/07/2019 00:00:00,159.47,160.22,158,159.15,648100
19/07/2019 00:00:00,159.54,161.66,158.99,159.95,1062700
22/07/2019 00:00:00,159.99,161.81,159.1,159.31,674900
23/07/2019 00:00:00,160.25,167.05,160.01,166.72,1213100
24/07/2019 00:00:00,165.3,169.77,163.31,168.88,1851800
25/07/2019 00:00:00,160.55,169.05,160.41,167.22,2436700
26/07/2019 00:00:00,167.26,167.45,163.51,164.62,1078900
29/07/2019 00:00:00,164.47,165.3,162.51,163.25,975700
30/07/2019 00:00:00,161.93,165.75,161.31,165.39,1076900
31/07/2019 00:00:00,165.33,165.33,158.85,160.78,1235900
01/08/2019 00:00:00,160.33,162.83,154.96,155.76,1514100
02/08/2019 00:00:00,155.07,155.47,152.73,153.8,1083700
05/08/2019 00:00:00,151.06,152.26,149.39,150.8,1211100
06/08/2019 00:00:00,151.88,153.33,151.1,153.13,855300
07/08/2019 00:00:00,150.3,152.06,148.14,151.93,1023100
08/08/2019 00:00:00,153.07,156.64,152.83,156.39,1128200
09/08/2019 00:00:00,154.35,154.99,152.39,153.49,815000
12/08/2019 00:00:00,152.73,153.01,149.48,150.15,740400
13/08/2019 00:00:00,149.48,155.92,149.19,153.04,991400
14/08/2019 00:00:00,150.01,150.52,146.62,146.92,927600
15/08/2019 00:00:00,147.34,147.34,145.17,145.93,782700
16/08/2019 00:00:00,147.32,150.66,147.04,150.31,853100
19/08/2019 00:00:00,152.86,153.54,151.54,153.24,620600
20/08/2019 00:00:00,152.99,152.99,150.4,150.7,509900
21/08/2019 00:00:00,153.02,153.36,151.08,151.88,433600
22/08/2019 00:00:00,152.51,153.43,150.72,152.51,504200
23/08/2019 00:00:00,151.21,152.07,146.92,147.87,741800
26/08/2019 00:00:00,148.88,150.31,143.91,144.55,1249100
27/08/2019 00:00:00,146,146.75,145.06,146.25,578500
28/08/2019 00:00:00,145.65,148.28,144.66,147.89,555600
29/08/2019 00:00:00,149.92,151.8,149.92,151.24,627900
30/08/2019 00:00:00,152.89,153.7,152.53,152.79,722300
03/09/2019 00:00:00,150.95,151,145.93,148.23,716700
04/09/2019 00:00:00,150.1,150.65,148.83,149.83,664500
05/09/2019 00:00:00,152.52,160.11,152.52,158.7,1083800
06/09/2019 00:00:00,158.66,161.7,157.86,161.04,1030300
09/09/2019 00:00:00,162.01,163.42,161.4,161.99,848500
10/09/2019 00:00:00,161.97,163.87,160.45,163.87,853200
11/09/2019 00:00:00,161.77,163.87,160.04,163.78,915400
12/09/2019 00:00:00,165,167.74,163.51,166.13,1065600
13/09/2019 00:00:00,167.58,170.1,165.91,166.75,989800
16/09/2019 00:00:00,166.08,167.15,164.84,165.8,1138000
17/09/2019 00:00:00,164.41,164.79,161.74,164.06,810500
18/09/2019 00:00:00,163.04,164.5,161.5,163.58,1199300
19/09/2019 00:00:00,163.67,165.12,162.96,163.01,1042800
20/09/2019 00:00:00,164.24,165.02,161.83,162.06,1627900
23/09/2019 00:00:00,160.95,164.79,160.02,164.17,1013100
24/09/2019 00:00:00,164.37,164.68,160.62,161.14,1233700
25/09/2019 00:00:00,160.73,163.03,158.59,162.42,878700
26/09/2019 00:00:00,162.23,164.91,162.23,163.49,977600
27/09/2019 00:00:00,164.79,166.49,163,166.25,751900
30/09/2019 00:00:00,162,165.2,160.01,164.8,1240500
01/10/2019 00:00:00,166.37,167.94,162.08,162.29,945000
02/10/2019 00:00:00,160.59,160.59,153.79,155.83,1653700
03/10/2019 00:00:00,155.1,158.48,153.06,158.37,909300
04/10/2019 00:00:00,158.41,159.43,156.89,159.37,487800
07/10/2019 00:00:00,159.23,159.39,156.82,156.94,666600
08/10/2019 00:00:00,154.8,155.3,152.67,153.28,588600
09/10/2019 00:00:00,154.58,154.99,152.96,153.91,752900
10/10/2019 00:00:00,153.57,156.56,152.61,154.8,662500
11/10/2019 00:00:00,157.03,166.26,157.03,164.1,1497900
14/10/2019 00:00:00,162.4,164.69,160.69,164.13,468300
15/10/2019 00:00:00,164.7,168.3,163.93,167.37,873200
16/10/2019 00:00:00,166.32,167.82,164.86,164.95,776900
17/10/2019 00:00:00,166.64,169.09,166.03,166.36,691300
18/10/2019 00:00:00,166.64,169.76,166.48,169.19,971400
21/10/2019 00:00:00,169.86,171.74,169.75,171.62,535000
22/10/2019 00:00:00,171.38,173.52,169.81,170.98,816700
23/10/2019 00:00:00,171.68,173.99,170.32,172.24,759300
24/10/2019 00:00:00,173.24,174.45,171.87,173.63,550100
25/10/2019 00:00:00,174.99,177.82,173.83,177.38,713100
28/10/2019 00:00:00,178.71,179.32,175.53,176.74,786400
29/10/2019 00:00:00,175.64,177.59,174.58,174.94,962800
30/10/2019 00:00:00,174.54,175.22,171.92,175.2,798400
31/10/2019 00:00:00,174.82,175.2,170.89,171.99,655500
01/11/2019 00:00:00,173.39,177.7,173.31,177.7,660300
04/11/2019 00:00:00,179.39,181.93,178.97,181.85,780300
05/11/2019 00:00:00,182.08,183.36,180.96,181.88,708600
