Date,Time,Open,High,Low,Close,Volume ,Filename
2023.08.15,06:05,29342.54,29368.18,29331.16,29353.67,5512
2023.08.15,07:05,29353.67,29367.71,29334.09,29339.78,3879
2023.08.15,08:05,29339.78,29361.04,29318.23,29347.98,5285
2023.08.15,09:05,29346.25,29352.56,29314.50,29335.66,5744
2023.08.15,10:05,29334.45,29394.23,29306.43,29357.98,7134
2023.08.15,11:05,29357.02,29414.18,29352.02,29375.00,7248
2023.08.15,12:05,29374.06,29408.58,29364.38,29370.56,7430
2023.08.15,13:05,29368.98,29380.29,29345.62,29355.67,7787
2023.08.15,14:05,29355.14,29359.20,29307.91,29328.09,7576
2023.08.15,15:05,29329.36,29363.68,29314.51,29326.98,8333
2023.08.15,16:05,29326.83,29375.85,29314.56,29330.93,9536
2023.08.15,17:05,29329.54,29458.99,29293.35,29414.78,10718
2023.08.15,18:05,29414.08,29415.22,29267.98,29306.41,8689
2023.08.15,19:05,29305.60,29327.57,29219.14,29248.46,7879
2023.08.15,20:05,29249.04,29301.68,29247.62,29285.43,5478
2023.08.15,21:05,29285.43,29318.15,29260.50,29275.79,5858
2023.08.15,22:05,29276.91,29277.76,29037.44,29146.17,11695
2023.08.15,23:05,29146.74,29195.04,29142.50,29165.28,7634
2023.08.16,00:05,29062.29,29206.24,29062.29,29181.48,4744
2023.08.16,01:05,29181.48,29208.57,29140.08,29157.21,6059
2023.08.16,02:05,29157.13,29186.35,29141.04,29179.15,5270
2023.08.16,03:05,29180.16,29222.37,29164.68,29178.83,4604
2023.08.16,04:05,29177.58,29222.42,29147.85,29220.80,5927
2023.08.16,05:05,29220.27,29222.97,29180.08,29208.16,5258
2023.08.16,06:05,29208.16,29219.52,29181.62,29194.77,5836
2023.08.16,07:05,29196.19,29199.10,29157.88,29164.55,5448
2023.08.16,08:05,29162.62,29176.93,29091.91,29092.44,6962
2023.08.16,09:05,29092.44,29159.17,29071.71,29154.90,8872
2023.08.16,10:05,29154.69,29178.71,29134.24,29156.02,7598
2023.08.16,11:05,29156.64,29175.80,29120.19,29128.15,7495
2023.08.16,12:05,29127.20,29141.87,29060.43,29130.84,9545
2023.08.16,13:05,29129.83,29175.84,29122.81,29152.54,5005
2023.08.16,14:05,29152.36,29152.94,29106.83,29108.97,4019
2023.08.16,15:05,29108.97,29175.08,28993.38,29137.57,9680
2023.08.16,16:05,29138.05,29144.21,29009.26,29026.46,11074
2023.08.16,17:05,29026.71,29125.52,29026.71,29115.41,9910
2023.08.16,18:05,29115.38,29144.31,29033.87,29041.37,9903
2023.08.16,19:05,29040.58,29055.78,28910.41,29029.74,12380
2023.08.16,20:05,29028.97,29155.04,29012.81,29111.49,10165
2023.08.16,21:05,29112.47,29202.01,29073.63,29123.54,10044
2023.08.16,22:05,29123.79,29124.18,29062.14,29088.28,9729
2023.08.16,23:05,29088.30,29106.04,28806.54,28929.30,8680
2023.08.17,00:05,28849.08,28927.15,28826.92,28918.57,5156
2023.08.17,01:05,28918.23,28948.76,28839.35,28839.35,7139
2023.08.17,02:05,28840.80,28858.54,28632.59,28724.59,9378
2023.08.17,03:05,28724.29,28747.45,28286.62,28531.20,11877
2023.08.17,04:05,28529.67,28612.71,28522.59,28582.95,10750
2023.08.17,05:05,28582.95,28603.81,28533.78,28549.79,6749
2023.08.17,06:05,28549.79,28664.71,28547.72,28626.58,5804
2023.08.17,07:05,28626.96,28669.88,28570.79,28629.03,8427
2023.08.17,08:05,28629.03,28657.36,28589.88,28623.24,6981
2023.08.17,09:05,28627.31,28657.29,28609.77,28633.76,7293
2023.08.17,10:05,28633.51,28635.52,28554.81,28590.60,8326
2023.08.17,11:05,28589.89,28597.69,28510.27,28539.03,7407
2023.08.17,12:05,28538.64,28581.15,28471.62,28538.45,10457
2023.08.17,13:05,28538.36,28573.87,28452.14,28500.08,11023
2023.08.17,14:05,28500.88,28529.43,28440.76,28469.35,10904
2023.08.17,15:05,28468.65,28531.99,28391.26,28414.34,10400
2023.08.17,16:05,28414.34,28510.29,28307.47,28333.72,11379
2023.08.17,17:05,28333.00,28409.55,28192.24,28394.34,13197
2023.08.17,18:05,28394.55,28444.79,27627.21,27697.39,13440
2023.08.17,19:05,27694.39,28037.90,27647.57,27925.79,12104
2023.08.17,20:05,27926.71,27994.28,27900.70,27969.40,7697
2023.08.17,21:05,27967.62,27968.50,27805.28,27857.45,7686
2023.08.17,22:05,27857.58,27936.57,27843.17,27856.85,9443
2023.08.17,23:05,27855.26,27859.04,27450.31,27577.86,9502
2023.08.18,00:05,27566.42,27680.29,24697.29,26228.79,7160
2023.08.18,01:05,26228.79,26909.43,25817.90,26817.57,13258
2023.08.18,02:05,26818.65,26996.46,26416.11,26650.79,13087
2023.08.18,03:05,26649.93,26821.29,26633.97,26686.49,10455
2023.08.18,04:05,26682.01,26686.03,26552.16,26603.67,10320
2023.08.18,05:05,26603.36,26673.75,26450.82,26490.95,8750
2023.08.18,06:05,26491.94,26511.86,26308.30,26403.62,9509
2023.08.18,07:05,26405.24,26434.28,26131.53,26316.66,10507
2023.08.18,08:05,26314.00,26516.82,26280.75,26490.53,9969
2023.08.18,09:05,26490.53,26603.68,26458.31,26475.75,10142
2023.08.18,10:05,26475.24,26517.75,26397.99,26451.12,8418
2023.08.18,11:05,26450.62,26593.26,26408.70,26546.81,7908
2023.08.18,12:05,26547.70,26599.57,26412.40,26450.56,6161
2023.08.18,13:05,26450.25,26458.85,26366.88,26437.54,7930
2023.08.18,14:05,26437.50,26499.21,26366.38,26452.32,8521
2023.08.18,15:05,26452.52,26456.29,26291.02,26292.01,9386
2023.08.18,16:05,26292.45,26369.61,26188.59,26256.39,11964
2023.08.18,17:05,26257.37,26288.65,25952.38,26122.78,12790
2023.08.18,18:05,26120.81,26232.82,25906.17,26056.95,12751
2023.08.18,19:05,26056.77,26124.93,25726.01,25821.14,10791
2023.08.18,20:05,25823.01,26084.05,25591.36,25937.63,13631
2023.08.18,21:05,25932.30,26280.88,25896.77,26047.37,11078
2023.08.18,22:05,26046.86,26123.54,25967.96,26072.32,8522
2023.08.18,23:05,26070.72,26225.02,26024.10,26096.95,6454
2023.08.19,00:45,26078.48,26105.82,25973.29,26080.74,5955
2023.08.19,01:45,26079.84,26096.24,25999.57,26022.51,7735
2023.08.19,02:45,26020.60,26140.41,26006.76,26120.06,7276
2023.08.19,03:45,26121.30,26121.30,26013.03,26019.53,7210
2023.08.19,04:45,26018.80,26055.09,25997.14,26003.73,8556
2023.08.19,05:45,26001.26,26030.79,25908.48,25938.48,7087
2023.08.19,06:45,25937.94,25993.72,25905.94,25986.99,6612
2023.08.19,07:45,25986.88,25996.77,25860.29,25890.66,9437
2023.08.19,08:45,25891.91,25915.72,25827.70,25847.54,8673
2023.08.19,09:45,25844.41,25897.40,25787.92,25868.79,10746
2023.08.19,10:45,25870.75,25977.89,25860.39,25914.11,9169
2023.08.19,11:45,25912.49,25929.97,25869.10,25905.20,8956
2023.08.19,12:45,25905.84,25950.80,25902.86,25904.90,8039
2023.08.19,13:45,25904.48,25930.30,25878.83,25892.23,8120
2023.08.19,14:45,25891.76,25916.10,25860.01,25904.71,8789
2023.08.19,15:45,25904.68,25963.27,25884.68,25932.93,9148
2023.08.19,16:45,25932.93,26033.87,25902.53,25982.97,10936
2023.08.19,17:45,25982.19,26085.67,25945.10,26052.55,10653
2023.08.19,18:45,26052.52,26215.41,26038.04,26154.90,11890
2023.08.19,19:45,26152.62,26257.27,26067.21,26087.23,12977
2023.08.19,20:45,26091.34,26129.47,26022.59,26128.36,8753
2023.08.19,21:45,26126.95,26140.93,26093.06,26132.99,7437
2023.08.19,22:45,26132.93,26160.57,25975.56,25992.81,7529
2023.08.19,23:45,25992.31,26068.70,25992.06,26040.34,2589
2023.08.20,00:05,26064.54,26087.81,26039.07,26043.66,3429
2023.08.20,01:05,26043.23,26084.02,26034.84,26060.09,2377
2023.08.20,02:05,26059.52,26113.10,26053.43,26075.98,4755
2023.08.20,03:05,26074.94,26201.82,26072.18,26161.48,7849
2023.08.20,04:05,26161.42,26162.36,26035.26,26051.76,8075
2023.08.20,05:05,26051.76,26095.88,26037.98,26082.27,6066
2023.08.20,06:05,26082.27,26127.37,26081.99,26091.31,3865
2023.08.20,07:05,26091.31,26119.36,26085.73,26100.29,3318
2023.08.20,08:05,26099.57,26149.67,26054.21,26076.40,4192
2023.08.20,09:05,26076.40,26082.29,26030.17,26055.75,4215
2023.08.20,10:05,26055.75,26087.10,26050.93,26065.56,7093
2023.08.20,11:05,26067.33,26105.52,26046.56,26103.52,7673
2023.08.20,12:05,26102.86,26137.29,26080.72,26132.53,7939
2023.08.20,13:05,26132.34,26160.83,26111.08,26159.14,9627
2023.08.20,14:05,26158.45,26189.36,26125.79,26154.53,10286
2023.08.20,15:05,26156.86,26197.72,26127.27,26192.96,8662
2023.08.20,16:05,26193.60,26206.14,26121.20,26139.54,10583
2023.08.20,17:05,26139.54,26144.85,26056.35,26088.48,9062
2023.08.20,18:05,26086.54,26121.17,25961.07,26097.15,10820
2023.08.20,19:05,26097.40,26097.65,26000.56,26031.29,8503
2023.08.20,20:05,26032.65,26158.94,26032.65,26128.23,8168
2023.08.20,21:05,26128.24,26151.34,26105.47,26109.34,8139
2023.08.20,22:05,26107.25,26155.59,26103.70,26154.15,6897
2023.08.20,23:05,26154.15,26292.20,26143.37,26220.92,9809
2023.08.21,00:05,26203.13,26205.32,26136.93,26195.12,6337
2023.08.21,01:05,26198.21,26221.46,26175.56,26179.02,8606
2023.08.21,02:05,26179.11,26194.51,26149.82,26186.00,8102
2023.08.21,03:05,26185.97,26199.02,26113.03,26153.04,7676
2023.08.21,04:05,26152.29,26169.22,26074.81,26137.58,10182
2023.08.21,05:05,26135.55,26156.71,26073.32,26094.07,9879
2023.08.21,06:05,26093.88,26104.29,26039.95,26064.79,8215
2023.08.21,07:05,26064.74,26070.18,26033.78,26063.64,8724
2023.08.21,08:05,26063.67,26185.73,26047.38,26109.47,6918
2023.08.21,09:05,26109.42,26113.22,26013.54,26024.12,7537
2023.08.21,10:05,26024.29,26041.04,25980.74,26021.82,11309
2023.08.21,11:05,26021.29,26063.93,25969.82,26043.61,9484
2023.08.21,12:05,26043.71,26082.79,25987.94,26005.52,8422
2023.08.21,13:05,26005.41,26007.08,25863.59,25955.01,11097
2023.08.21,14:05,25954.90,26066.87,25913.62,26051.44,7734
2023.08.21,15:05,26051.44,26082.72,25980.75,26015.58,10401
2023.08.21,16:05,26015.52,26139.45,25977.68,26095.96,10211
2023.08.21,17:05,26096.01,26191.92,26051.26,26109.37,11281
2023.08.21,18:05,26109.42,26112.41,25808.05,25963.73,12168
2023.08.21,19:05,25963.15,26047.48,25937.95,26002.35,9376
2023.08.21,20:05,26004.04,26071.44,25998.85,26042.85,8666
2023.08.21,21:05,26043.02,26102.66,25997.07,26053.05,8800
2023.08.21,22:05,26052.04,26158.37,26031.13,26147.13,8986
2023.08.21,23:05,26147.57,26151.31,26070.19,26112.56,6705
2023.08.22,00:05,26091.38,26247.45,26073.70,26165.77,4391
2023.08.22,01:05,26166.02,26184.32,26116.75,26130.64,6484
2023.08.22,02:05,26131.85,26150.75,26107.60,26127.61,4170
2023.08.22,03:05,26124.43,26140.08,26081.83,26086.72,5526
2023.08.22,04:05,26085.24,26103.15,26033.01,26047.47,8245
2023.08.22,05:05,26046.12,26064.00,26032.06,26049.10,5055
2023.08.22,06:05,26049.88,26064.06,26012.52,26029.74,6733
2023.08.22,07:05,26031.44,26035.42,25990.74,26017.29,5511
2023.08.22,08:05,26017.29,26042.42,25987.75,26025.24,8422
2023.08.22,09:05,26025.49,26085.20,26015.39,26060.80,10347
2023.08.22,10:05,26062.03,26112.28,26058.27,26090.53,7368
2023.08.22,11:05,26090.53,26105.13,26038.29,26046.29,6872
2023.08.22,12:05,26047.89,26079.07,26022.43,26038.82,9552
2023.08.22,13:05,26038.82,26051.92,26017.85,26043.47,7487
2023.08.22,14:05,26046.57,26060.01,26018.28,26051.76,7932
2023.08.22,15:05,26050.63,26088.04,26018.56,26039.17,6561
2023.08.22,16:05,26038.24,26049.83,25923.43,26022.26,9509
2023.08.22,17:05,26019.02,26035.04,25938.46,25977.53,10768
2023.08.22,18:05,25977.94,26011.16,25895.70,25908.74,10694
2023.08.22,19:05,25908.68,26043.74,25748.27,25957.20,12484
2023.08.22,20:05,25957.45,26001.11,25710.65,25830.32,11795
2023.08.22,21:05,25830.79,25996.04,25756.25,25895.92,10682
2023.08.22,22:05,25896.30,25951.55,25727.62,25802.16,9473
2023.08.22,23:05,25801.58,25861.59,25787.87,25853.43,6978
2023.08.23,00:05,25782.67,25890.36,25301.46,25657.29,6516
2023.08.23,01:05,25658.29,25845.19,25633.13,25772.47,9097
2023.08.23,02:05,25772.97,26107.38,25770.97,26098.51,11149
2023.08.23,03:05,26098.51,26179.52,26005.74,26009.44,9686
2023.08.23,04:05,26009.44,26068.81,25976.36,26062.37,9479
2023.08.23,05:05,26062.37,26083.52,26015.98,26054.79,6632
2023.08.23,06:05,26055.06,26067.04,25972.62,25976.00,6317
2023.08.23,07:05,25976.04,26051.19,25964.48,26033.98,4631
2023.08.23,08:05,26035.27,26047.08,25984.17,26036.54,5109
2023.08.23,09:05,26036.54,26172.61,26016.32,26031.19,8700
2023.08.23,10:05,26032.91,26122.84,26002.29,26056.98,9112
2023.08.23,11:05,26054.82,26094.00,26014.78,26031.23,6853
2023.08.23,12:05,26029.81,26049.64,25995.83,26000.63,6211
2023.08.23,13:05,26000.91,26013.52,25930.67,25940.74,8698
2023.08.23,14:05,25942.24,25948.04,25888.15,25942.65,8821
2023.08.23,15:05,25942.09,25950.33,25820.96,25844.94,8746
2023.08.23,16:05,25841.96,26082.36,25794.43,26071.20,9419
2023.08.23,17:05,26067.08,26131.40,25911.44,26030.53,9647
2023.08.23,18:05,26031.80,26172.82,26009.60,26129.72,8174
2023.08.23,19:05,26129.70,26474.63,26112.57,26377.54,9590
2023.08.23,20:05,26378.20,26603.91,26374.40,26540.13,9854
2023.08.23,21:05,26541.48,26564.86,26423.76,26470.87,6192
2023.08.23,22:05,26470.98,26805.23,26457.83,26585.41,9097
2023.08.23,23:05,26584.35,26709.01,26535.83,26581.55,8097
2023.08.24,00:05,26462.25,26611.96,26206.98,26340.93,5167
2023.08.24,01:05,26340.43,26482.51,26334.07,26437.75,8612
2023.08.24,02:05,26436.57,26519.79,26393.73,26441.00,8502
2023.08.24,03:05,26441.41,26534.61,26432.30,26491.09,8255
2023.08.24,04:05,26491.34,26495.02,26337.29,26370.54,8884
2023.08.24,05:05,26370.54,26410.95,26361.15,26370.76,6454
2023.08.24,06:05,26368.89,26446.62,26368.89,26415.09,7444
2023.08.24,07:05,26414.69,26476.84,26405.28,26469.94,5747
2023.08.24,08:05,26469.10,26481.74,26389.73,26400.31,6681
2023.08.24,09:05,26400.81,26501.69,26378.86,26429.12,8039
2023.08.24,10:05,26429.12,26486.21,26429.02,26472.31,6396
2023.08.24,11:05,26472.34,26511.07,26408.20,26502.79,5443
2023.08.24,12:05,26502.09,26563.29,26394.50,26405.87,6561
2023.08.24,13:05,26405.87,26466.84,26404.12,26459.15,8019
2023.08.24,14:05,26458.65,26531.55,26390.44,26394.34,7639
2023.08.24,15:05,26394.53,26419.70,26360.54,26383.00,9660
2023.08.24,16:05,26382.82,26407.18,26270.92,26338.71,9195
2023.08.24,17:05,26338.71,26355.36,26046.22,26138.70,11557
2023.08.24,18:05,26140.02,26140.07,25970.56,26022.90,9982
2023.08.24,19:05,26021.87,26147.43,26018.46,26074.34,8536
2023.08.24,20:05,26074.38,26091.11,25811.96,26008.82,9234
2023.08.24,21:05,26008.81,26032.06,25953.20,26015.26,7427
2023.08.24,22:05,26015.33,26122.39,25976.37,25994.64,8012
2023.08.24,23:05,25994.84,26092.11,25910.61,26008.80,7529
2023.08.25,00:05,25966.16,26092.50,25966.16,26090.37,2763
2023.08.25,01:05,26090.37,26121.04,26071.16,26095.89,6261
2023.08.25,02:05,26095.29,26189.10,26054.90,26167.54,7673
2023.08.25,03:05,26167.54,26167.77,26102.19,26139.11,7721
2023.08.25,04:05,26138.36,26152.89,26078.63,26145.97,7390
2023.08.25,05:05,26145.87,26171.76,26108.39,26128.79,6065
2023.08.25,06:05,26128.79,26129.79,26000.14,26087.64,6938
2023.08.25,07:05,26087.65,26106.92,26001.74,26015.94,7216
2023.08.25,08:05,26016.69,26071.49,26003.68,26036.79,5554
2023.08.25,09:05,26036.84,26051.79,25974.92,26020.29,6726
2023.08.25,10:05,26020.79,26055.54,25953.63,26014.94,5831
2023.08.25,11:05,26015.94,26110.70,26004.37,26092.23,5891
2023.08.25,12:05,26093.36,26121.67,26060.12,26064.29,5698
2023.08.25,13:05,26064.33,26104.13,26063.97,26101.15,6409
2023.08.25,14:05,26101.15,26111.74,26068.00,26104.42,4790
2023.08.25,15:05,26103.61,26146.48,26091.62,26137.26,7946
2023.08.25,16:05,26137.46,26234.74,26018.31,26047.35,10672
2023.08.25,17:05,26047.05,26288.15,25714.10,25872.15,13748
2023.08.25,18:05,25873.65,26001.35,25857.50,25916.44,11770
2023.08.25,19:05,25915.41,26015.09,25878.69,25933.50,10234
2023.08.25,20:05,25933.40,25964.01,25805.35,25887.02,9960
2023.08.25,21:05,25886.19,26043.06,25860.16,26021.28,8782
2023.08.25,22:05,26021.53,26039.45,25929.95,25967.02,8644
2023.08.25,23:05,25965.15,26044.48,25962.55,26041.27,3384
2023.08.26,00:45,26024.39,26071.50,26022.32,26037.02,6946
2023.08.26,01:45,26037.02,26042.90,26013.98,26040.12,4553
2023.08.26,02:45,26040.12,26080.10,26025.51,26038.52,7044
2023.08.26,03:45,26039.44,26063.62,26011.43,26034.69,9889
2023.08.26,04:45,26034.69,26105.36,26034.69,26043.58,6720
2023.08.26,05:45,26043.58,26080.90,26042.02,26066.82,6982
2023.08.26,06:45,26063.03,26076.99,26044.27,26055.90,5294
2023.08.26,07:45,26056.37,26063.54,26032.94,26035.46,3008
2023.08.26,08:45,26035.48,26055.93,26033.75,26046.10,6011
2023.08.26,09:45,26047.56,26068.15,26035.41,26036.02,5181
2023.08.26,10:45,26037.97,26047.66,25983.35,26014.60,6900
2023.08.26,11:45,26015.30,26029.60,25994.25,25998.66,5280
2023.08.26,12:45,25998.61,26021.15,25996.25,26013.15,7849
2023.08.26,13:45,26013.15,26037.16,26011.10,26025.63,4217
2023.08.26,14:45,26025.61,26028.25,25969.06,25987.76,5965
2023.08.26,15:45,25987.64,26030.78,25980.66,26024.56,3388
2023.08.26,16:45,26023.02,26039.26,26001.57,26028.39,6946
2023.08.26,17:45,26029.14,26060.59,26021.89,26038.36,4361
2023.08.26,18:45,26038.38,26046.65,26000.54,26011.80,5137
2023.08.26,19:45,26011.40,26029.40,25990.75,26007.94,5605
2023.08.26,20:45,26007.89,26022.40,25992.95,25994.40,5094
2023.08.26,21:45,25994.35,26030.28,25994.09,26029.78,4044
2023.08.26,22:45,26029.62,26030.25,26005.71,26006.96,4575
2023.08.26,23:45,26006.96,26023.74,26006.21,26017.32,661
2023.08.27,00:05,25969.51,26032.38,25969.51,26024.98,4768
2023.08.27,01:05,26024.00,26033.65,26016.56,26019.23,5920
2023.08.27,02:05,26019.16,26019.17,25991.28,25992.06,4287
2023.08.27,03:05,25992.06,26017.64,25977.49,25978.35,5632
2023.08.27,04:05,25978.35,25998.76,25942.03,25982.66,3653
2023.08.27,05:05,25981.73,26003.77,25980.43,25987.10,5104
2023.08.27,06:05,25986.60,26009.12,25986.01,26008.37,5591
2023.08.27,07:05,26006.44,26022.82,26003.20,26020.67,5145
2023.08.27,08:05,26020.67,26030.31,26012.43,26021.71,4983
2023.08.27,09:05,26021.11,26034.42,26010.98,26027.59,4953
2023.08.27,10:05,26026.07,26033.84,26021.17,26030.13,6439
2023.08.27,11:05,26028.72,26048.44,26012.98,26039.43,8625
2023.08.27,12:05,26037.95,26063.70,26023.03,26061.15,8801
2023.08.27,13:05,26060.65,26078.10,26046.12,26048.35,9734
2023.08.27,14:05,26048.85,26058.19,26032.78,26039.03,6715
2023.08.27,15:05,26039.68,26060.13,26034.93,26057.14,2808
2023.08.27,16:05,26057.00,26073.59,26048.55,26071.90,3366
2023.08.27,17:05,26071.90,26168.62,26057.61,26151.40,8148
2023.08.27,18:05,26151.40,26158.95,26108.20,26118.27,4491
2023.08.27,19:05,26118.20,26165.53,26110.46,26146.80,5481
