Date,Time,Open,High,Low,Close,Volume ,Filename
2023-08-14,09:05:00,29386.51,29396.36,29365.19,29375.68,6422,BTCUSD_m60.csv
2023-08-14,10:05:00,29375.2,29411.29,29352.79,29408.27,5735,BTCUSD_m60.csv
2023-08-14,11:05:00,29408.37,29459.77,29367.39,29381.43,6617,BTCUSD_m60.csv
2023-08-14,12:05:00,29380.94,29397.13,29351.96,29384.15,5952,BTCUSD_m60.csv
2023-08-14,13:05:00,29383.7,29412.54,29362.07,29389.03,5917,BTCUSD_m60.csv
2023-08-14,14:05:00,29388.85,29390.69,29343.51,29369.54,4812,BTCUSD_m60.csv
2023-08-14,15:05:00,29369.04,29369.7,29302.54,29319.92,8504,BTCUSD_m60.csv
2023-08-14,16:05:00,29319.22,29354.89,29282.95,29353.63,9530,BTCUSD_m60.csv
2023-08-14,17:05:00,29354.09,29551.69,29351.94,29445.37,10387,BTCUSD_m60.csv
2023-08-14,18:05:00,29445.37,29638.76,29441.84,29588.34,9792,BTCUSD_m60.csv
2023-08-14,19:05:00,29586.29,29666.87,29577.14,29611.29,9492,BTCUSD_m60.csv
2023-08-14,20:05:00,29611.19,29630.55,29346.69,29354.39,10270,BTCUSD_m60.csv
2023-08-14,21:05:00,29353.64,29392.97,29209.84,29313.16,10335,BTCUSD_m60.csv
2023-08-14,22:05:00,29313.72,29353.27,29290.93,29292.74,9215,BTCUSD_m60.csv
2023-08-14,23:05:00,29292.04,29364.72,29292.04,29360.76,6171,BTCUSD_m60.csv
2023-08-15,00:05:00,29286.14,29372.89,29286.14,29364.0,2818,BTCUSD_m60.csv
2023-08-15,01:05:00,29364.0,29449.19,29364.0,29411.79,7010,BTCUSD_m60.csv
2023-08-15,02:05:00,29411.69,29417.98,29388.48,29395.54,4912,BTCUSD_m60.csv
2023-08-15,03:05:00,29397.22,29430.79,29368.39,29409.28,6621,BTCUSD_m60.csv
2023-08-15,04:05:00,29409.28,29420.29,29344.84,29369.21,6804,BTCUSD_m60.csv
2023-08-15,05:05:00,29368.49,29388.29,29333.51,29342.79,5099,BTCUSD_m60.csv
2023-08-15,06:05:00,29342.54,29368.18,29331.16,29353.67,5512,BTCUSD_m60.csv
2023-08-15,07:05:00,29353.67,29367.71,29334.09,29339.78,3879,BTCUSD_m60.csv
2023-08-15,08:05:00,29339.78,29361.04,29318.23,29347.98,5285,BTCUSD_m60.csv
2023-08-15,09:05:00,29346.25,29352.56,29314.5,29335.66,5744,BTCUSD_m60.csv
2023-08-15,10:05:00,29334.45,29394.23,29306.43,29357.98,7134,BTCUSD_m60.csv
2023-08-15,11:05:00,29357.02,29414.18,29352.02,29375.0,7248,BTCUSD_m60.csv
2023-08-15,12:05:00,29374.06,29408.58,29364.38,29370.56,7430,BTCUSD_m60.csv
2023-08-15,13:05:00,29368.98,29380.29,29345.62,29355.67,7787,BTCUSD_m60.csv
2023-08-15,14:05:00,29355.14,29359.2,29307.91,29328.09,7576,BTCUSD_m60.csv
2023-08-15,15:05:00,29329.36,29363.68,29314.51,29326.98,8333,BTCUSD_m60.csv
2023-08-15,16:05:00,29326.83,29375.85,29314.56,29330.93,9536,BTCUSD_m60.csv
2023-08-15,17:05:00,29329.54,29458.99,29293.35,29414.78,10718,BTCUSD_m60.csv
2023-08-15,18:05:00,29414.08,29415.22,29267.98,29306.41,8689,BTCUSD_m60.csv
2023-08-15,19:05:00,29305.6,29327.57,29219.14,29248.46,7879,BTCUSD_m60.csv
2023-08-15,20:05:00,29249.04,29301.68,29247.62,29285.43,5478,BTCUSD_m60.csv
2023-08-15,21:05:00,29285.43,29318.15,29260.5,29275.79,5858,BTCUSD_m60.csv
2023-08-15,22:05:00,29276.91,29277.76,29037.44,29146.17,11695,BTCUSD_m60.csv
2023-08-15,23:05:00,29146.74,29195.04,29142.5,29165.28,7634,BTCUSD_m60.csv
2023-08-16,00:05:00,29062.29,29206.24,29062.29,29181.48,4744,BTCUSD_m60.csv
2023-08-16,01:05:00,29181.48,29208.57,29140.08,29157.21,6059,BTCUSD_m60.csv
2023-08-16,02:05:00,29157.13,29186.35,29141.04,29179.15,5270,BTCUSD_m60.csv
2023-08-16,03:05:00,29180.16,29222.37,29164.68,29178.83,4604,BTCUSD_m60.csv
2023-08-16,04:05:00,29177.58,29222.42,29147.85,29220.8,5927,BTCUSD_m60.csv
2023-08-16,05:05:00,29220.27,29222.97,29180.08,29208.16,5258,BTCUSD_m60.csv
2023-08-16,06:05:00,29208.16,29219.52,29181.62,29194.77,5836,BTCUSD_m60.csv
2023-08-16,07:05:00,29196.19,29199.1,29157.88,29164.55,5448,BTCUSD_m60.csv
2023-08-16,08:05:00,29162.62,29176.93,29091.91,29092.44,6962,BTCUSD_m60.csv
2023-08-16,09:05:00,29092.44,29159.17,29071.71,29154.9,8872,BTCUSD_m60.csv
2023-08-16,10:05:00,29154.69,29178.71,29134.24,29156.02,7598,BTCUSD_m60.csv
2023-08-16,11:05:00,29156.64,29175.8,29120.19,29128.15,7495,BTCUSD_m60.csv
2023-08-16,12:05:00,29127.2,29141.87,29060.43,29130.84,9545,BTCUSD_m60.csv
2023-08-16,13:05:00,29129.83,29175.84,29122.81,29152.54,5005,BTCUSD_m60.csv
2023-08-16,14:05:00,29152.36,29152.94,29106.83,29108.97,4019,BTCUSD_m60.csv
2023-08-16,15:05:00,29108.97,29175.08,28993.38,29137.57,9680,BTCUSD_m60.csv
2023-08-16,16:05:00,29138.05,29144.21,29009.26,29026.46,11074,BTCUSD_m60.csv
2023-08-16,17:05:00,29026.71,29125.52,29026.71,29115.41,9910,BTCUSD_m60.csv
2023-08-16,18:05:00,29115.38,29144.31,29033.87,29041.37,9903,BTCUSD_m60.csv
2023-08-16,19:05:00,29040.58,29055.78,28910.41,29029.74,12380,BTCUSD_m60.csv
2023-08-16,20:05:00,29028.97,29155.04,29012.81,29111.49,10165,BTCUSD_m60.csv
2023-08-16,21:05:00,29112.47,29202.01,29073.63,29123.54,10044,BTCUSD_m60.csv
2023-08-16,22:05:00,29123.79,29124.18,29062.14,29088.28,9729,BTCUSD_m60.csv
2023-08-16,23:05:00,29088.3,29106.04,28806.54,28929.3,8680,BTCUSD_m60.csv
2023-08-17,00:05:00,28849.08,28927.15,28826.92,28918.57,5156,BTCUSD_m60.csv
2023-08-17,01:05:00,28918.23,28948.76,28839.35,28839.35,7139,BTCUSD_m60.csv
2023-08-17,02:05:00,28840.8,28858.54,28632.59,28724.59,9378,BTCUSD_m60.csv
2023-08-17,03:05:00,28724.29,28747.45,28286.62,28531.2,11877,BTCUSD_m60.csv
2023-08-17,04:05:00,28529.67,28612.71,28522.59,28582.95,10750,BTCUSD_m60.csv
2023-08-17,05:05:00,28582.95,28603.81,28533.78,28549.79,6749,BTCUSD_m60.csv
2023-08-17,06:05:00,28549.79,28664.71,28547.72,28626.58,5804,BTCUSD_m60.csv
2023-08-17,07:05:00,28626.96,28669.88,28570.79,28629.03,8427,BTCUSD_m60.csv
2023-08-17,08:05:00,28629.03,28657.36,28589.88,28623.24,6981,BTCUSD_m60.csv
2023-08-17,09:05:00,28627.31,28657.29,28609.77,28633.76,7293,BTCUSD_m60.csv
2023-08-17,10:05:00,28633.51,28635.52,28554.81,28590.6,8326,BTCUSD_m60.csv
2023-08-17,11:05:00,28589.89,28597.69,28510.27,28539.03,7407,BTCUSD_m60.csv
2023-08-17,12:05:00,28538.64,28581.15,28471.62,28538.45,10457,BTCUSD_m60.csv
2023-08-17,13:05:00,28538.36,28573.87,28452.14,28500.08,11023,BTCUSD_m60.csv
2023-08-17,14:05:00,28500.88,28529.43,28440.76,28469.35,10904,BTCUSD_m60.csv
2023-08-17,15:05:00,28468.65,28531.99,28391.26,28414.34,10400,BTCUSD_m60.csv
2023-08-17,16:05:00,28414.34,28510.29,28307.47,28333.72,11379,BTCUSD_m60.csv
2023-08-17,17:05:00,28333.0,28409.55,28192.24,28394.34,13197,BTCUSD_m60.csv
2023-08-17,18:05:00,28394.55,28444.79,27627.21,27697.39,13440,BTCUSD_m60.csv
2023-08-17,19:05:00,27694.39,28037.9,27647.57,27925.79,12104,BTCUSD_m60.csv
2023-08-17,20:05:00,27926.71,27994.28,27900.7,27969.4,7697,BTCUSD_m60.csv
2023-08-17,21:05:00,27967.62,27968.5,27805.28,27857.45,7686,BTCUSD_m60.csv
2023-08-17,22:05:00,27857.58,27936.57,27843.17,27856.85,9443,BTCUSD_m60.csv
2023-08-17,23:05:00,27855.26,27859.04,27450.31,27577.86,9502,BTCUSD_m60.csv
2023-08-18,00:05:00,27566.42,27680.29,24697.29,26228.79,7160,BTCUSD_m60.csv
2023-08-18,01:05:00,26228.79,26909.43,25817.9,26817.57,13258,BTCUSD_m60.csv
2023-08-18,02:05:00,26818.65,26996.46,26416.11,26650.79,13087,BTCUSD_m60.csv
2023-08-18,03:05:00,26649.93,26821.29,26633.97,26686.49,10455,BTCUSD_m60.csv
2023-08-18,04:05:00,26682.01,26686.03,26552.16,26603.67,10320,BTCUSD_m60.csv
2023-08-18,05:05:00,26603.36,26673.75,26450.82,26490.95,8750,BTCUSD_m60.csv
2023-08-18,06:05:00,26491.94,26511.86,26308.3,26403.62,9509,BTCUSD_m60.csv
2023-08-18,07:05:00,26405.24,26434.28,26131.53,26316.66,10507,BTCUSD_m60.csv
2023-08-18,08:05:00,26314.0,26516.82,26280.75,26490.53,9969,BTCUSD_m60.csv
2023-08-18,09:05:00,26490.53,26603.68,26458.31,26475.75,10142,BTCUSD_m60.csv
2023-08-18,10:05:00,26475.24,26517.75,26397.99,26451.12,8418,BTCUSD_m60.csv
2023-08-18,11:05:00,26450.62,26593.26,26408.7,26546.81,7908,BTCUSD_m60.csv
2023-08-18,12:05:00,26547.7,26599.57,26412.4,26450.56,6161,BTCUSD_m60.csv
2023-08-18,13:05:00,26450.25,26458.85,26366.88,26437.54,7930,BTCUSD_m60.csv
2023-08-18,14:05:00,26437.5,26499.21,26366.38,26452.32,8521,BTCUSD_m60.csv
2023-08-18,15:05:00,26452.52,26456.29,26291.02,26292.01,9386,BTCUSD_m60.csv
2023-08-18,16:05:00,26292.45,26369.61,26188.59,26256.39,11964,BTCUSD_m60.csv
2023-08-18,17:05:00,26257.37,26288.65,25952.38,26122.78,12790,BTCUSD_m60.csv
2023-08-18,18:05:00,26120.81,26232.82,25906.17,26056.95,12751,BTCUSD_m60.csv
2023-08-18,19:05:00,26056.77,26124.93,25726.01,25821.14,10791,BTCUSD_m60.csv
2023-08-18,20:05:00,25823.01,26084.05,25591.36,25937.63,13631,BTCUSD_m60.csv
2023-08-18,21:05:00,25932.3,26280.88,25896.77,26047.37,11078,BTCUSD_m60.csv
2023-08-18,22:05:00,26046.86,26123.54,25967.96,26072.32,8522,BTCUSD_m60.csv
2023-08-18,23:05:00,26070.72,26225.02,26024.1,26096.95,6454,BTCUSD_m60.csv
2023-08-19,00:45:00,26078.48,26105.82,25973.29,26080.74,5955,BTCUSD_m60.csv
2023-08-19,01:45:00,26079.84,26096.24,25999.57,26022.51,7735,BTCUSD_m60.csv
2023-08-19,02:45:00,26020.6,26140.41,26006.76,26120.06,7276,BTCUSD_m60.csv
2023-08-19,03:45:00,26121.3,26121.3,26013.03,26019.53,7210,BTCUSD_m60.csv
2023-08-19,04:45:00,26018.8,26055.09,25997.14,26003.73,8556,BTCUSD_m60.csv
2023-08-19,05:45:00,26001.26,26030.79,25908.48,25938.48,7087,BTCUSD_m60.csv
2023-08-19,06:45:00,25937.94,25993.72,25905.94,25986.99,6612,BTCUSD_m60.csv
2023-08-19,07:45:00,25986.88,25996.77,25860.29,25890.66,9437,BTCUSD_m60.csv
2023-08-19,08:45:00,25891.91,25915.72,25827.7,25847.54,8673,BTCUSD_m60.csv
2023-08-19,09:45:00,25844.41,25897.4,25787.92,25868.79,10746,BTCUSD_m60.csv
2023-08-19,10:45:00,25870.75,25977.89,25860.39,25914.11,9169,BTCUSD_m60.csv
2023-08-19,11:45:00,25912.49,25929.97,25869.1,25905.2,8956,BTCUSD_m60.csv
2023-08-19,12:45:00,25905.84,25950.8,25902.86,25904.9,8039,BTCUSD_m60.csv
2023-08-19,13:45:00,25904.48,25930.3,25878.83,25892.23,8120,BTCUSD_m60.csv
2023-08-19,14:45:00,25891.76,25916.1,25860.01,25904.71,8789,BTCUSD_m60.csv
2023-08-19,15:45:00,25904.68,25963.27,25884.68,25932.93,9148,BTCUSD_m60.csv
2023-08-19,16:45:00,25932.93,26033.87,25902.53,25982.97,10936,BTCUSD_m60.csv
2023-08-19,17:45:00,25982.19,26085.67,25945.1,26052.55,10653,BTCUSD_m60.csv
2023-08-19,18:45:00,26052.52,26215.41,26038.04,26154.9,11890,BTCUSD_m60.csv
2023-08-19,19:45:00,26152.62,26257.27,26067.21,26087.23,12977,BTCUSD_m60.csv
2023-08-19,20:45:00,26091.34,26129.47,26022.59,26128.36,8753,BTCUSD_m60.csv
2023-08-19,21:45:00,26126.95,26140.93,26093.06,26132.99,7437,BTCUSD_m60.csv
2023-08-19,22:45:00,26132.93,26160.57,25975.56,25992.81,7529,BTCUSD_m60.csv
2023-08-19,23:45:00,25992.31,26068.7,25992.06,26040.34,2589,BTCUSD_m60.csv
2023-08-20,00:05:00,26064.54,26087.81,26039.07,26043.66,3429,BTCUSD_m60.csv
2023-08-20,01:05:00,26043.23,26084.02,26034.84,26060.09,2377,BTCUSD_m60.csv
2023-08-20,02:05:00,26059.52,26113.1,26053.43,26075.98,4755,BTCUSD_m60.csv
2023-08-20,03:05:00,26074.94,26201.82,26072.18,26161.48,7849,BTCUSD_m60.csv
2023-08-20,04:05:00,26161.42,26162.36,26035.26,26051.76,8075,BTCUSD_m60.csv
2023-08-20,05:05:00,26051.76,26095.88,26037.98,26082.27,6066,BTCUSD_m60.csv
2023-08-20,06:05:00,26082.27,26127.37,26081.99,26091.31,3865,BTCUSD_m60.csv
2023-08-20,07:05:00,26091.31,26119.36,26085.73,26100.29,3318,BTCUSD_m60.csv
2023-08-20,08:05:00,26099.57,26149.67,26054.21,26076.4,4192,BTCUSD_m60.csv
2023-08-20,09:05:00,26076.4,26082.29,26030.17,26055.75,4215,BTCUSD_m60.csv
2023-08-20,10:05:00,26055.75,26087.1,26050.93,26065.56,7093,BTCUSD_m60.csv
2023-08-20,11:05:00,26067.33,26105.52,26046.56,26103.52,7673,BTCUSD_m60.csv
2023-08-20,12:05:00,26102.86,26137.29,26080.72,26132.53,7939,BTCUSD_m60.csv
2023-08-20,13:05:00,26132.34,26160.83,26111.08,26159.14,9627,BTCUSD_m60.csv
2023-08-20,14:05:00,26158.45,26189.36,26125.79,26154.53,10286,BTCUSD_m60.csv
2023-08-20,15:05:00,26156.86,26197.72,26127.27,26192.96,8662,BTCUSD_m60.csv
2023-08-20,16:05:00,26193.6,26206.14,26121.2,26139.54,10583,BTCUSD_m60.csv
2023-08-20,17:05:00,26139.54,26144.85,26056.35,26088.48,9062,BTCUSD_m60.csv
2023-08-20,18:05:00,26086.54,26121.17,25961.07,26097.15,10820,BTCUSD_m60.csv
2023-08-20,19:05:00,26097.4,26097.65,26000.56,26031.29,8503,BTCUSD_m60.csv
2023-08-20,20:05:00,26032.65,26158.94,26032.65,26128.23,8168,BTCUSD_m60.csv
2023-08-20,21:05:00,26128.24,26151.34,26105.47,26109.34,8139,BTCUSD_m60.csv
2023-08-20,22:05:00,26107.25,26155.59,26103.7,26154.15,6897,BTCUSD_m60.csv
2023-08-20,23:05:00,26154.15,26292.2,26143.37,26220.92,9809,BTCUSD_m60.csv
2023-08-21,00:05:00,26203.13,26205.32,26136.93,26195.12,6337,BTCUSD_m60.csv
2023-08-21,01:05:00,26198.21,26221.46,26175.56,26179.02,8606,BTCUSD_m60.csv
2023-08-21,02:05:00,26179.11,26194.51,26149.82,26186.0,8102,BTCUSD_m60.csv
2023-08-21,03:05:00,26185.97,26199.02,26113.03,26153.04,7676,BTCUSD_m60.csv
2023-08-21,04:05:00,26152.29,26169.22,26074.81,26137.58,10182,BTCUSD_m60.csv
2023-08-21,05:05:00,26135.55,26156.71,26073.32,26094.07,9879,BTCUSD_m60.csv
2023-08-21,06:05:00,26093.88,26104.29,26039.95,26064.79,8215,BTCUSD_m60.csv
2023-08-21,07:05:00,26064.74,26070.18,26033.78,26063.64,8724,BTCUSD_m60.csv
2023-08-21,08:05:00,26063.67,26185.73,26047.38,26109.47,6918,BTCUSD_m60.csv
2023-08-21,09:05:00,26109.42,26113.22,26013.54,26024.12,7537,BTCUSD_m60.csv
2023-08-21,10:05:00,26024.29,26041.04,25980.74,26021.82,11309,BTCUSD_m60.csv
2023-08-21,11:05:00,26021.29,26063.93,25969.82,26043.61,9484,BTCUSD_m60.csv
2023-08-21,12:05:00,26043.71,26082.79,25987.94,26005.52,8422,BTCUSD_m60.csv
2023-08-21,13:05:00,26005.41,26007.08,25863.59,25955.01,11097,BTCUSD_m60.csv
2023-08-21,14:05:00,25954.9,26066.87,25913.62,26051.44,7734,BTCUSD_m60.csv
2023-08-21,15:05:00,26051.44,26082.72,25980.75,26015.58,10401,BTCUSD_m60.csv
2023-08-21,16:05:00,26015.52,26139.45,25977.68,26095.96,10211,BTCUSD_m60.csv
2023-08-21,17:05:00,26096.01,26191.92,26051.26,26109.37,11281,BTCUSD_m60.csv
2023-08-21,18:05:00,26109.42,26112.41,25808.05,25963.73,12168,BTCUSD_m60.csv
2023-08-21,19:05:00,25963.15,26047.48,25937.95,26002.35,9376,BTCUSD_m60.csv
2023-08-21,20:05:00,26004.04,26071.44,25998.85,26042.85,8666,BTCUSD_m60.csv
2023-08-21,21:05:00,26043.02,26102.66,25997.07,26053.05,8800,BTCUSD_m60.csv
2023-08-21,22:05:00,26052.04,26158.37,26031.13,26147.13,8986,BTCUSD_m60.csv
2023-08-21,23:05:00,26147.57,26151.31,26070.19,26112.56,6705,BTCUSD_m60.csv
2023-08-22,00:05:00,26091.38,26247.45,26073.7,26165.77,4391,BTCUSD_m60.csv
2023-08-22,01:05:00,26166.02,26184.32,26116.75,26130.64,6484,BTCUSD_m60.csv
2023-08-22,02:05:00,26131.85,26150.75,26107.6,26127.61,4170,BTCUSD_m60.csv
2023-08-22,03:05:00,26124.43,26140.08,26081.83,26086.72,5526,BTCUSD_m60.csv
2023-08-22,04:05:00,26085.24,26103.15,26033.01,26047.47,8245,BTCUSD_m60.csv
2023-08-22,05:05:00,26046.12,26064.0,26032.06,26049.1,5055,BTCUSD_m60.csv
2023-08-22,06:05:00,26049.88,26064.06,26012.52,26029.74,6733,BTCUSD_m60.csv
2023-08-22,07:05:00,26031.44,26035.42,25990.74,26017.29,5511,BTCUSD_m60.csv
2023-08-22,08:05:00,26017.29,26042.42,25987.75,26025.24,8422,BTCUSD_m60.csv
2023-08-22,09:05:00,26025.49,26085.2,26015.39,26060.8,10347,BTCUSD_m60.csv
2023-08-22,10:05:00,26062.03,26112.28,26058.27,26090.53,7368,BTCUSD_m60.csv
2023-08-22,11:05:00,26090.53,26105.13,26038.29,26046.29,6872,BTCUSD_m60.csv
2023-08-22,12:05:00,26047.89,26079.07,26022.43,26038.82,9552,BTCUSD_m60.csv
2023-08-22,13:05:00,26038.82,26051.92,26017.85,26043.47,7487,BTCUSD_m60.csv
